SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0.00011
241,0.00021
242,0.00032
243,0.00044
244,0.00057
245,0.0007
246,0.00083
247,0.00096
248,0.00111
249,0.00125
250,0.0014
251,0.00155
252,0.00171
253,0.00187
254,0.00203
255,0.00221
256,0.00239
257,0.00256
258,0.00274
259,0.00292
260,0.00309
261,0.00327
262,0.00345
263,0.00363
264,0.00381
265,0.00401
266,0.0042
267,0.00439
268,0.00459
269,0.00481
270,0.00503
271,0.00526
272,0.0055
273,0.00575
274,0.00604
275,0.00632
276,0.00661
277,0.00693
278,0.00727
279,0.00763
280,0.008
281,0.00839
282,0.00884
283,0.00927
284,0.00973
285,0.01019
286,0.0107
287,0.01122
288,0.01176
289,0.01245
290,0.01318
291,0.01375
292,0.01423
293,0.0148
294,0.01541
295,0.01601
296,0.01665
297,0.01724
298,0.01783
299,0.01839
300,0.01895
301,0.0195
302,0.02006
303,0.02058
304,0.02108
305,0.02157
306,0.02203
307,0.02253
308,0.02304
309,0.02355
310,0.02409
311,0.02473
312,0.02534
313,0.02584
314,0.02633
315,0.02685
316,0.02741
317,0.02804
318,0.02863
319,0.02931
320,0.02997
321,0.0308
322,0.03148
323,0.03192
324,0.03244
325,0.03299
326,0.03358
327,0.03419
328,0.03475
329,0.03539
330,0.03597
331,0.03653
332,0.03707
333,0.03762
334,0.03825
335,0.03877
336,0.0393
337,0.03981
338,0.04032
339,0.04087
340,0.04132
341,0.04179
342,0.04222
343,0.04273
344,0.04317
345,0.04355
346,0.04398
347,0.04438
348,0.04479
349,0.04514
350,0.04542
351,0.04569
352,0.04595
353,0.04618
354,0.04636
355,0.04652
356,0.04668
357,0.04681
358,0.04698
359,0.04706
360,0.04721
361,0.04734
362,0.04748
363,0.04762
364,0.04781
365,0.04811
366,0.04847
367,0.04875
368,0.04915
369,0.04947
370,0.04999
371,0.05034
372,0.05084
373,0.05131
374,0.05188
375,0.05247
376,0.05313
377,0.05391
378,0.05465
379,0.05527
380,0.056
381,0.05648
382,0.0569
383,0.0574
384,0.05784
385,0.0584
386,0.05883
387,0.05952
388,0.06037
389,0.0614
390,0.06229
391,0.06304
392,0.06396
393,0.06495
394,0.06618
395,0.06779
396,0.06886
397,0.06921
398,0.06865
399,0.06779
400,0.06703
401,0.06667
402,0.06657
403,0.06667
404,0.06702
405,0.0674
406,0.06773
407,0.0684
408,0.06889
409,0.06928
410,0.06959
411,0.0702
412,0.07041
413,0.07007
414,0.06968
415,0.06957
416,0.06969
417,0.0706
418,0.07283
419,0.0739
420,0.07225
421,0.0709
422,0.07048
423,0.07037
424,0.07039
425,0.07035
426,0.07038
427,0.07031
428,0.07034
429,0.07028
430,0.07033
431,0.07044
432,0.07054
433,0.07064
434,0.07103
435,0.07164
436,0.07291
437,0.07443
438,0.07429
439,0.07299
440,0.07264
441,0.0728
442,0.0725
443,0.07231
444,0.0722
445,0.07198
446,0.07187
447,0.07278
448,0.07932
449,0.08707
450,0.08432
451,0.0813
452,0.07941
453,0.07557
454,0.07541
455,0.07682
456,0.07975
457,0.08209
458,0.08143
459,0.08027
460,0.08299
461,0.089
462,0.09375
463,0.0914
464,0.08715
465,0.09021
466,0.10575
467,0.11536
468,0.10729
469,0.09647
470,0.08791
471,0.08609
472,0.09471
473,0.09024
474,0.07769
475,0.07367
476,0.07239
477,0.07226
478,0.07422
479,0.0805
480,0.0855
481,0.08531
482,0.08363
483,0.08059
484,0.07696
485,0.07459
486,0.07339
487,0.0734
488,0.0736
489,0.07544
490,0.08222
491,0.08709
492,0.08418
493,0.07891
494,0.07552
495,0.07381
496,0.07294
497,0.07247
498,0.07229
499,0.07215
500,0.07213
501,0.0725
502,0.07285
503,0.07253
504,0.07196
505,0.07164
506,0.07135
507,0.07121
508,0.07105
509,0.0709
510,0.07079
511,0.071
512,0.07113
513,0.07098
514,0.07052
515,0.07026
516,0.07001
517,0.06991
518,0.06976
519,0.06958
520,0.0693
521,0.06904
522,0.06873
523,0.06854
524,0.06823
525,0.068
526,0.06771
527,0.06747
528,0.06724
529,0.0669
530,0.06659
531,0.06638
532,0.06617
533,0.06599
534,0.06574
535,0.06549
536,0.06509
537,0.06473
538,0.06464
539,0.06466
540,0.06459
541,0.06442
542,0.06423
543,0.06403
544,0.06375
545,0.06352
546,0.06324
547,0.06297
548,0.06274
549,0.06251
550,0.0623
551,0.06218
552,0.06193
553,0.0617
554,0.0614
555,0.06108
556,0.06087
557,0.06061
558,0.0604
559,0.06017
560,0.05984
561,0.05964
562,0.05937
563,0.05915
564,0.05883
565,0.05866
566,0.05856
567,0.05848
568,0.05841
569,0.05825
570,0.05797
571,0.05768
572,0.05746
573,0.05721
574,0.05704
575,0.05684
576,0.05665
577,0.05644
578,0.05633
579,0.05612
580,0.05596
581,0.05583
582,0.05578
583,0.05563
584,0.05547
585,0.05527
586,0.05501
587,0.05475
588,0.05438
589,0.05402
590,0.0536
591,0.05314
592,0.05269
593,0.05219
594,0.05169
595,0.05124
596,0.05077
597,0.05037
598,0.04995
599,0.04961
600,0.0493
