F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,8.24807E4,6.04076E4,4.92305E4,6.23486E4,6.56124E4,2.02046E5,8.3422E5,6.7466E5,1.52335E5,8.87113E4,1.06355E5,2.45485E6,6.33703E6,2.30767E6,5.62882E4,5982.92871,3756.96954,3026.80574,2954.5957,2893.62655,2559.87656,2162.80966,2082.36557,1966.13872,1354.20033,1507.9772,1498.79224,1356.40138,1398.71109,1004.26814,1391.8377,769.39987,893.92783,860.379,899.28058,752.3511,636.2237,637.54181,731.60535,917.52472,554.04453,625.99364,814.04921
302,8.13941E4,7.79089E4,6.16159E4,6.60168E4,7.96641E4,1.24514E5,6.61168E5,9.10623E5,2.70332E5,9.42915E4,7.22018E4,8.48188E5,5.76742E6,4.56684E6,4.5051E5,7943.25487,4641.3704,3943.95659,2975.89126,3022.38806,2400.35042,2297.81707,2162.45655,1684.76226,1276.80522,1629.86886,1513.9825,1327.98451,1476.35223,1305.54858,1121.20854,933.45047,926.83459,892.85714,846.56085,761.84513,780.76844,689.87143,699.3007,743.38086,624.24487,773.96309,722.78134
304,8.13517E4,6.9468E4,7.31947E4,7.93651E4,8.12338E4,1.16722E5,4.18146E5,1.01414E6,4.79386E5,1.20656E5,7.60655E4,1.91283E5,3.88861E6,6.38734E6,1.86713E6,1.74977E4,5650.1233,4122.31722,3195.40184,2971.07407,2594.7159,2184.4984,2225.4599,2042.02519,1661.05292,1446.52382,1367.13353,1480.43611,1059.23892,1079.45274,1190.05538,878.73462,806.97928,881.48874,803.38266,741.12735,801.31498,615.99499,657.20843,673.19461,644.3818,685.13554,475.40684
306,1.11644E5,7.50988E4,7.1827E4,6.95715E4,9.10965E4,9.71651E4,2.53702E5,9.45875E5,7.427E5,1.63161E5,7.70997E4,6.4886E4,1.75024E6,6.5074E6,4.43575E6,1.66259E5,7899.4614,3861.08809,3236.76645,2913.87265,3136.71889,2097.62269,2097.8461,2060.88993,1846.80733,1613.97369,1484.08969,1343.09965,1359.22838,1292.02208,931.93347,1087.31466,981.03336,946.99031,783.23455,584.24622,883.41037,782.881,679.06394,795.10703,674.38349,636.11967,493.82716
308,1.21022E5,7.80014E4,6.89278E4,8.5102E4,9.91109E4,1.07715E5,1.67013E5,6.89352E5,9.71388E5,2.87365E5,8.56548E4,6.09258E4,4.85963E5,5.0397E6,7.35059E6,9.44561E5,1.03396E4,4358.24798,3480.46513,3194.29137,2820.3062,2862.70659,1953.25008,2233.88634,1722.49393,1902.05905,1558.92594,1481.54302,1830.68755,1241.06807,813.8712,801.93343,838.6886,871.45969,910.34191,877.74295,687.95564,824.80685,678.78028,723.89886,744.99144,755.5423,649.94508
310,1.022E5,1.02214E5,7.84271E4,9.22704E4,9.85841E4,1.16257E5,1.42936E5,4.64656E5,1.055E6,4.84816E5,1.02224E5,6.24121E4,9.16099E4,2.76168E6,8.17393E6,2.82361E6,5.70259E4,6326.07652,4042.47617,3659.85734,3047.81923,3277.92476,2354.63719,2107.13617,1849.45441,1781.13208,1614.14632,1578.94737,1503.9954,1141.78168,803.68751,1119.40299,818.15207,826.98585,814.55623,772.52323,667.35113,710.18277,783.20802,713.7031,664.31807,625.49643,549.14882
312,1.27322E5,8.51904E4,8.19971E4,1.02096E5,1.06957E5,1.26731E5,1.51999E5,2.97926E5,9.28824E5,7.40684E5,1.4949E5,6.48494E4,5.24269E4,9.98582E5,6.78966E6,5.766E6,4.3549E5,9307.09039,4743.43256,3417.23932,3205.35276,2881.3644,2468.26516,2262.65526,1984.21854,1869.35613,1775.78528,1967.05869,1320.05437,1367.11401,1215.62611,1207.46432,915.43156,871.08014,814.6424,772.52323,851.71883,793.89951,866.38831,682.97655,785.34031,735.44027,612.76751
314,1.34403E5,9.32836E4,9.51964E4,1.04065E5,1.09251E5,1.33706E5,1.46596E5,2.05494E5,6.98201E5,9.37555E5,2.6153E5,6.80141E4,5.27024E4,2.0321E5,4.27913E6,8.13714E6,1.66714E6,2.03495E4,5928.21832,4126.75294,3589.4383,3364.70392,2609.29421,2107.89289,1911.7511,1796.30776,1587.18602,1854.38895,1333.47278,1266.77537,1109.40635,867.27412,969.92153,1220.04357,1111.69931,878.20178,687.74379,1034.48276,678.5677,723.75127,675.26708,575.85385,530.69814
316,1.3357E5,1.08352E5,1.10066E5,1.12802E5,1.24865E5,1.34436E5,1.51537E5,1.84619E5,4.4734E5,1.01953E6,4.5775E5,8.65533E4,5.28895E4,5.37028E4,1.84109E6,8.04326E6,4.12284E6,2.11411E5,7617.6311,4276.53694,3487.3736,2865.52046,2577.56716,2468.71143,2276.36274,2021.39054,1891.59694,1718.18925,1452.72746,1581.12687,1157.16141,1275.70659,1068.00349,958.50125,813.78144,887.45041,800.82136,699.59277,750.78206,743.98695,604.22961,764.95132,567.19422
