SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,7.7E-5
241,0.00017
242,0.00028
243,0.0004
244,0.00052
245,0.00064
246,0.00077
247,0.00089
248,0.00103
249,0.00117
250,0.0013
251,0.00145
252,0.0016
253,0.00175
254,0.0019
255,0.00207
256,0.00224
257,0.0024
258,0.00257
259,0.00273
260,0.0029
261,0.00306
262,0.00323
263,0.0034
264,0.00356
265,0.00375
266,0.00393
267,0.00411
268,0.00429
269,0.00449
270,0.0047
271,0.00492
272,0.00514
273,0.00537
274,0.00565
275,0.00591
276,0.00618
277,0.00648
278,0.0068
279,0.00713
280,0.00747
281,0.00783
282,0.00826
283,0.00867
284,0.00909
285,0.00952
286,0.01001
287,0.01049
288,0.01098
289,0.01162
290,0.01234
291,0.01287
292,0.01328
293,0.01382
294,0.01437
295,0.01497
296,0.01559
297,0.01612
298,0.01665
299,0.01719
300,0.01772
301,0.01821
302,0.01875
303,0.01922
304,0.01967
305,0.02013
306,0.02057
307,0.02102
308,0.02149
309,0.02197
310,0.02248
311,0.02307
312,0.02364
313,0.02407
314,0.02455
315,0.02499
316,0.02556
317,0.02611
318,0.02668
319,0.0273
320,0.02791
321,0.0287
322,0.02933
323,0.02973
324,0.0302
325,0.03069
326,0.0312
327,0.03175
328,0.03231
329,0.0329
330,0.03341
331,0.03393
332,0.03444
333,0.03494
334,0.03553
335,0.03598
336,0.03648
337,0.03699
338,0.03744
339,0.03794
340,0.0384
341,0.03884
342,0.03921
343,0.03967
344,0.04006
345,0.04043
346,0.0408
347,0.04118
348,0.04154
349,0.04177
350,0.04206
351,0.04239
352,0.04265
353,0.04284
354,0.04296
355,0.04314
356,0.04328
357,0.04343
358,0.04349
359,0.04359
360,0.04374
361,0.04389
362,0.04395
363,0.04414
364,0.04433
365,0.04454
366,0.04487
367,0.04509
368,0.04547
369,0.04584
370,0.04623
371,0.04662
372,0.04701
373,0.04751
374,0.04804
375,0.04856
376,0.04915
377,0.0499
378,0.05048
379,0.05111
380,0.05177
381,0.05226
382,0.05258
383,0.053
384,0.05338
385,0.05391
386,0.05443
387,0.05502
388,0.05585
389,0.05671
390,0.05759
391,0.05835
392,0.05916
393,0.06003
394,0.06126
395,0.06266
396,0.06361
397,0.0639
398,0.06342
399,0.06263
400,0.06192
401,0.06154
402,0.06148
403,0.06163
404,0.06192
405,0.06224
406,0.0626
407,0.06313
408,0.06363
409,0.06395
410,0.06425
411,0.06475
412,0.06509
413,0.06468
414,0.06438
415,0.0642
416,0.06431
417,0.06513
418,0.06726
419,0.06827
420,0.06662
421,0.06539
422,0.06501
423,0.06498
424,0.06502
425,0.06496
426,0.06492
427,0.06484
428,0.06484
429,0.06477
430,0.06484
431,0.06487
432,0.06499
433,0.06513
434,0.06541
435,0.06596
436,0.06715
437,0.06869
438,0.06855
439,0.06724
440,0.06697
441,0.06712
442,0.06681
443,0.06661
444,0.06666
445,0.06638
446,0.06626
447,0.06694
448,0.07269
449,0.08062
450,0.0775
451,0.07484
452,0.07311
453,0.06947
454,0.06941
455,0.0706
456,0.07341
457,0.07564
458,0.075
459,0.07384
460,0.07631
461,0.08202
462,0.08654
463,0.08409
464,0.08001
465,0.08288
466,0.09743
467,0.10668
468,0.09841
469,0.08864
470,0.08078
471,0.07881
472,0.08765
473,0.083
474,0.07118
475,0.06773
476,0.06649
477,0.06642
478,0.06819
479,0.07401
480,0.07886
481,0.07837
482,0.07703
483,0.07409
484,0.07074
485,0.06854
486,0.06742
487,0.06735
488,0.06762
489,0.06912
490,0.07533
491,0.08003
492,0.07745
493,0.07241
494,0.06933
495,0.0677
496,0.06691
497,0.06661
498,0.06626
499,0.06615
500,0.06612
501,0.0665
502,0.06687
503,0.06657
504,0.06605
505,0.06566
506,0.06544
507,0.06526
508,0.06516
509,0.06509
510,0.06493
511,0.06509
512,0.06527
513,0.06501
514,0.06466
515,0.06432
516,0.06426
517,0.06407
518,0.06388
519,0.06375
520,0.0635
521,0.06329
522,0.063
523,0.06282
524,0.06245
525,0.0623
526,0.06199
527,0.06177
528,0.06164
529,0.06125
530,0.061
531,0.06078
532,0.06053
533,0.06043
534,0.06015
535,0.0599
536,0.05962
537,0.05929
538,0.05917
539,0.0592
540,0.05912
541,0.05912
542,0.05883
543,0.05866
544,0.05838
545,0.05813
546,0.05793
547,0.05757
548,0.05746
549,0.0572
550,0.057
551,0.05687
552,0.05664
553,0.05642
554,0.0561
555,0.05591
556,0.05562
557,0.05544
558,0.05521
559,0.05494
560,0.05476
561,0.05452
562,0.05426
563,0.05405
564,0.05382
565,0.05365
566,0.05355
567,0.05334
568,0.05338
569,0.05324
570,0.05289
571,0.05272
572,0.05244
573,0.05228
574,0.05204
575,0.05191
576,0.05179
577,0.05156
578,0.05145
579,0.0512
580,0.0511
581,0.05098
582,0.05088
583,0.05078
584,0.05062
585,0.05045
586,0.05022
587,0.04993
588,0.04964
589,0.04929
590,0.0489
591,0.04849
592,0.04807
593,0.04761
594,0.0472
595,0.04675
596,0.04641
597,0.04597
598,0.04559
599,0.04531
600,0.04499
