"Reservoir","Site_code","Site_number","Depth_m","Date","Rep","Dilution","SampleName","Max Fl Ex","Max Fl Em","Max Fl","B:","T:","A:","C:","M:","N:","FI:","BIX:","HIX:","T/B","T/M:","T/N:","T/C:","A/T:","A/C:","A/M:","M/C:","C/N:","A254","a254","A350","a350"
"CCR","CC2",92,"0.1",2025-04-16,1,1,"20250423_CC2_16apr25_01R1.csv",310,310,1.66379419206577,0.0564382855038352,0.0703258820538771,0.221219565438978,0.0978704045824731,0.0958408325161033,0.0840371896438103,1.42342016462815,0.667263891524031,4.60327030827008,1.24606694597585,0.73377787116009,0.836842383139556,0.718561268382365,3.14563513429523,2.26033157196731,2.30819745228954,0.979262657848119,1.16460825257597,0.056,12.8968,0.009,1.8424
"CCR","CC3",90,"0.1",2025-04-16,1,1,"20250423_CC3_16apr25_01R1.csv",300,300,2.22723170997584,0.0642445724701406,0.0827264043559647,0.222393914490352,0.098799875103079,0.0960484750758059,0.0873131801183036,1.42236337989843,0.661509407281769,4.19081836505843,1.2876792727419,0.861298467161224,0.947467544348698,0.837312843459116,2.68830630584897,2.25095339703948,2.31543410048757,0.972151786382294,1.13155740025975,0.058,13.3574,0.01,2.0727
"CCR","CC3",90,"1.5",2025-04-16,1,1,"20250423_CC3_16apr25_15R1.csv",300,300,2.89157168591656,0.0564857512304536,0.08209753918672,0.223915380701223,0.100886796867803,0.0976444380142425,0.0886610542658803,1.41318033280582,0.678332487492274,4.46428425627881,1.45342032987707,0.840780497653591,0.925970707956197,0.813759002521375,2.72743108891434,2.21947160236072,2.29317086825327,0.967861415425755,1.13789304337911,0.059,13.5877,0.011,2.303
"CCR","CC3",90,"BOT",2025-04-16,1,1,"20250423_CC3_16apr25_BOTR1.csv",300,300,3.36390397778301,0.110777695228526,0.106481752441891,0.261203372747873,0.119259978198335,0.144267496077702,0.115018598682136,1.45201183944693,0.629717888512479,3.58011744740216,0.961220146548692,0.738085537885398,0.925778558093565,0.892854032429947,2.4530341279875,2.19020141286191,1.81054901380689,1.20968910322773,1.03687559720598,0.062,14.2786,0.012,2.5333
"CCR","CC4",88,"6",2025-04-16,2,1,"20250423_CC4_16apr25_6R2.csv",335,334,2.04047852958082,0.0521333138879265,0.07468237660388,0.222012900536929,0.0986654406947325,0.0964188626754443,0.0836534760668631,1.42303964684526,0.663681388016702,4.64241256434688,1.43252693976885,0.774561891019898,0.892758796349208,0.756925384187405,2.9727615889154,2.25015870778735,2.30258783786163,0.977230345261022,1.17945416417449,0.057,13.1271,0.01,2.0727
"CCR","CC4",88,"BOT",2025-04-16,2,1,"20250423_CC4_16apr25_BOTR2.csv",300,300,2.6109126767639,0.0478719133258556,0.0658529330222596,0.253143612753516,0.12200072871979,0.108262799376505,0.0902404776580234,1.45241746590891,0.649353405552495,6.14200972361823,1.37560687357554,0.608269261477743,0.729749384437179,0.539774915390135,3.84407498854984,2.07493525169783,2.33823265435027,0.887394694380568,1.35195127381889,0.055,12.6665,0.01,2.0727
"CCR","CP1",98,"0.1",2025-04-16,1,1,"20250423_CP1_16apr25_01R1.csv",310,310,5.35002414489148,0.0235375948129794,0.029909948690087,0.150215271225373,0.0892218938203735,0.0592638673919667,0.0441333742726936,1.36113037290014,0.533649278935555,7.88976944084753,1.27073088511124,0.504691138232084,0.677717241951134,0.335231044863309,5.02225105037238,1.68361446718218,2.53468559909972,0.66423009929917,2.02164224446299,0.044,10.1332,0.013,2.7636
"CCR","CP1",98,"0.1",2025-04-16,2,1,"20250423_CP1_16apr25_01R2.csv",325,326,5.22368080525354,0.0207242525828888,0.027965041755433,0.147747552412878,0.087601705130501,0.0576413127242645,0.041485625775663,1.36064699228182,0.536429033875945,8.1195092265825,1.34938722849395,0.485156226215871,0.674089910241594,0.319229422689584,5.28329453984004,1.68658306585217,2.56322324093571,0.657993045208375,2.11161585471109,0.044,10.1332,0.013,2.7636
"CCR","CP2",96,"0.1",2025-04-16,1,1,"20250423_CP2_16apr25_01R1.csv",300,300,3.45353404389874,0.0809286331195212,0.0912559039581116,0.238432278472084,0.106666919105912,0.114887476132906,0.0999442443876114,1.43036063195302,0.650928838867957,3.89189201964965,1.12760960417234,0.794306803750686,0.913068126306464,0.855522074913422,2.61278742668013,2.23529732058109,2.07535482976628,1.07706753973865,1.06726425077794,0.059,13.5877,0.011,2.303
"CCR","CP2",96,"BOT",2025-04-16,1,1,"20250423_CP2_16apr25_BOTR1.csv",305,304,5.38163862421824,0.05302734990368,0.0710850326288247,0.218963297079304,0.105278607444284,0.0912116915740217,0.0797616874854985,1.39121815415827,0.619672679331277,5.05427004681943,1.34053526638508,0.77934123797207,0.891217762183738,0.675208709104976,3.080300999827,2.07984606174796,2.40060559453178,0.866383910162308,1.31991449483093,0.058,13.3574,0.013,2.7636
