SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0.0001
239,0.00021
240,0.00033
241,0.00045
242,0.00058
243,0.00072
244,0.00087
245,0.00101
246,0.00117
247,0.00131
248,0.00146
249,0.00162
250,0.00178
251,0.00194
252,0.0021
253,0.00227
254,0.00242
255,0.00261
256,0.00278
257,0.00296
258,0.00314
259,0.00331
260,0.00348
261,0.00365
262,0.00384
263,0.00399
264,0.00418
265,0.00436
266,0.00455
267,0.00473
268,0.00492
269,0.00512
270,0.00534
271,0.00557
272,0.00579
273,0.00604
274,0.00631
275,0.00659
276,0.00687
277,0.0072
278,0.00752
279,0.00789
280,0.00823
281,0.00859
282,0.00905
283,0.00949
284,0.00994
285,0.01041
286,0.0109
287,0.01138
288,0.01192
289,0.01258
290,0.0133
291,0.0139
292,0.01436
293,0.0149
294,0.01549
295,0.0161
296,0.01675
297,0.0173
298,0.01788
299,0.01851
300,0.019
301,0.01953
302,0.0201
303,0.02057
304,0.02105
305,0.02153
306,0.02204
307,0.02244
308,0.02299
309,0.02347
310,0.02396
311,0.02455
312,0.0251
313,0.02567
314,0.02604
315,0.0266
316,0.02708
317,0.02772
318,0.02825
319,0.02892
320,0.02963
321,0.03033
322,0.03101
323,0.03141
324,0.03194
325,0.03246
326,0.03298
327,0.03362
328,0.03413
329,0.03471
330,0.03529
331,0.03583
332,0.03634
333,0.03687
334,0.03744
335,0.03789
336,0.03845
337,0.03888
338,0.03945
339,0.03989
340,0.04041
341,0.04088
342,0.04124
343,0.04166
344,0.04209
345,0.04263
346,0.04296
347,0.04331
348,0.04366
349,0.04391
350,0.04427
351,0.04448
352,0.0449
353,0.04491
354,0.04517
355,0.04537
356,0.04541
357,0.04558
358,0.04558
359,0.04591
360,0.04577
361,0.04606
362,0.04608
363,0.04629
364,0.04642
365,0.04667
366,0.04707
367,0.04717
368,0.04774
369,0.04795
370,0.04844
371,0.04878
372,0.04923
373,0.04979
374,0.05009
375,0.05091
376,0.05144
377,0.05227
378,0.05279
379,0.05357
380,0.05416
381,0.05467
382,0.05516
383,0.05556
384,0.05614
385,0.05631
386,0.05713
387,0.05767
388,0.05845
389,0.05932
390,0.0601
391,0.06104
392,0.06171
393,0.06279
394,0.06385
395,0.06546
396,0.06643
397,0.0668
398,0.0665
399,0.06549
400,0.06495
401,0.06445
402,0.06443
403,0.06454
404,0.06482
405,0.06539
406,0.06552
407,0.06609
408,0.06653
409,0.067
410,0.06729
411,0.06782
412,0.06832
413,0.0678
414,0.06757
415,0.06731
416,0.0675
417,0.068
418,0.07015
419,0.0715
420,0.07011
421,0.06877
422,0.06825
423,0.06822
424,0.06805
425,0.06818
426,0.06798
427,0.06817
428,0.06795
429,0.06811
430,0.06811
431,0.06806
432,0.06826
433,0.06817
434,0.06868
435,0.06907
436,0.07022
437,0.07181
438,0.07183
439,0.07076
440,0.07013
441,0.07045
442,0.0701
443,0.06999
444,0.06993
445,0.06957
446,0.06952
447,0.07004
448,0.07533
449,0.08383
450,0.08163
451,0.07842
452,0.07709
453,0.0731
454,0.07267
455,0.07389
456,0.07645
457,0.07905
458,0.07858
459,0.0773
460,0.07929
461,0.0848
462,0.08986
463,0.08796
464,0.0837
465,0.08552
466,0.09935
467,0.11001
468,0.10305
469,0.09317
470,0.0851
471,0.08186
472,0.0906
473,0.08841
474,0.07559
475,0.07129
476,0.06976
477,0.06956
478,0.07091
479,0.07642
480,0.08177
481,0.08192
482,0.08031
483,0.07768
484,0.07421
485,0.07196
486,0.07055
487,0.07053
488,0.07065
489,0.07188
490,0.07777
491,0.0832
492,0.08125
493,0.07593
494,0.07283
495,0.07088
496,0.0702
497,0.06961
498,0.06942
499,0.06926
500,0.0691
501,0.06939
502,0.06985
503,0.06974
504,0.06896
505,0.0687
506,0.0684
507,0.06839
508,0.06802
509,0.06808
510,0.06794
511,0.06804
512,0.06808
513,0.06791
514,0.06763
515,0.06722
516,0.06715
517,0.06683
518,0.06698
519,0.06651
520,0.06653
521,0.06594
522,0.06596
523,0.06548
524,0.06535
525,0.06498
526,0.06476
527,0.06449
528,0.06437
529,0.06401
530,0.06362
531,0.06351
532,0.06328
533,0.06312
534,0.06275
535,0.06255
536,0.06222
537,0.06189
538,0.0617
539,0.06185
540,0.06176
541,0.06168
542,0.06127
543,0.0612
544,0.06092
545,0.06063
546,0.0604
547,0.06002
548,0.0598
549,0.05956
550,0.05948
551,0.05935
552,0.0592
553,0.05877
554,0.0584
555,0.05815
556,0.05802
557,0.05782
558,0.05754
559,0.05726
560,0.05701
561,0.05666
562,0.05651
563,0.05624
564,0.05597
565,0.05575
566,0.0557
567,0.05551
568,0.05549
569,0.05539
570,0.05506
571,0.05477
572,0.05439
573,0.05437
574,0.05418
575,0.05399
576,0.05381
577,0.05356
578,0.05341
579,0.05322
580,0.05313
581,0.05294
582,0.05275
583,0.05274
584,0.05257
585,0.05231
586,0.05204
587,0.05183
588,0.05149
589,0.05119
590,0.05072
591,0.05032
592,0.0499
593,0.0494
594,0.04898
595,0.04855
596,0.04816
597,0.04767
598,0.04728
599,0.04706
600,0.04667
