"Reservoir","Site_code","Site_number","Depth_m","Date","Rep","Dilution","SampleName","Max Fl Ex","Max Fl Em","Max Fl","B:","T:","A:","C:","M:","N:","FI:","BIX:","HIX:","T/B","T/M:","T/N:","T/C:","A/T:","A/C:","A/M:","M/C:","C/N:","A254","a254","A350","a350"
"CCR","C50",50,"0.1",2024-07-11,1,1,"20241223_C50_11jul24_01R1.csv",300,300,5.56478018451197,0.0916767401540981,0.0937835934642502,0.162116985403809,0.0635916578862179,0.0820496708545713,0.0843874260751935,1.4867901676367,0.729421993874919,2.35146577539629,1.02298132881482,1.1430099900154,1.11134558578294,1.47477824264392,1.72862842439074,2.54934358990732,1.9758395581032,1.29025840152461,0.753567928823359,0.047,10.5938,0.008,1.6121
"CCR","C50",50,"1.5",2024-07-11,1,1,"20241223_C50_11jul24_15R1.csv",300,300,2.14096160587919,0.0603808506084658,0.0682422714451888,0.150325706839587,0.0615052138648788,0.0692820571021878,0.0665568347520226,1.44729582898244,0.757702560966111,2.75813350725689,1.13019725223316,0.984991992147904,1.02532326994584,1.10953636540653,2.20282390454026,2.44411322867422,2.16976390608414,1.12644201602801,0.924100644119193,0.044,9.9029,0.005,0.9212
"CCR","C50",50,"20",2024-07-11,2,1,"20241223_C50_11jul24_20R2.csv",305,304,10.4747124631608,0.0465586735767294,0.0812087969800775,0.311515877820714,0.153293193455596,0.133220869045107,0.108651810282964,1.49287231120652,0.643146051042603,5.60677201284122,1.74422488317336,0.609580147330979,0.747422401601816,0.529761270865564,3.83598685616703,2.03215727194664,2.338341432942,0.869059258548857,1.410866446278,0.061,13.818,0.015,3.2242
"CCR","C50",50,"6",2024-07-11,2,1,"20241223_C50_11jul24_6R2.csv",305,304,9.26409658177742,0.122381717022445,0.119750260614964,0.19719534141516,0.0821266404608127,0.106882489764881,0.108438572219234,1.52874339629132,0.733707275543181,2.25614277442281,0.978497961366256,1.12039175807366,1.1043142505866,1.45811712183824,1.64672160546862,2.40111296783476,1.84497331460887,1.30143506619975,0.757356342674582,0.052,11.7453,0.01,2.0727
"CCR","C50",50,"9",2024-07-11,1,1,"20241223_C50_11jul24_9R1.csv",300,300,2.46118670307353,0.0506122673084898,0.068902038928934,0.25059712923657,0.125101904434219,0.110616769359433,0.0910016075575994,1.51508984005249,0.680817054510228,5.48304822540548,1.3613703276513,0.622889633533292,0.757151887512784,0.550767306385524,3.63700600348036,2.00314399984485,2.26545333666626,0.884213312816493,1.37472191746762,0.046,10.3635,0.008,1.6121
"CCR","C50",50,"0.1",2024-08-15,2,1,"20241223_C50_15aug24_01R2.csv",310,310,2.08459386578172,0.0542338217881395,0.0628436680744388,0.13484816149675,0.0535225809633449,0.0605155575627976,0.0647019735423911,1.47471168152304,0.745461976906528,2.70129918843224,1.15875418700775,1.03847127260168,0.971278998673281,1.17415242208662,2.1457716525557,2.51946298309309,2.22832221874213,1.13065469701923,0.827217131611576,0.039,8.7514,0.004,0.6909
"CCR","C50",50,"1.5",2024-08-15,2,1,"20241223_C50_15aug24_15R2.csv",305,304,4.80230521470389,0.0634352127051612,0.071214818193148,0.146159347166122,0.0576181347132923,0.0657068127569118,0.069763023459049,1.49467372075123,0.755918824047565,2.66632828213961,1.12263859702253,1.08382700674607,1.02081037578526,1.23597923722302,2.05237267853033,2.53669001770728,2.22441693689894,1.14038423985554,0.825912236259574,0.043,9.6726,0.006,1.1515
"CCR","C50",50,"20",2024-08-15,2,1,"20241223_C50_15aug24_20R2.csv",300,300,3.88445667084,0.106552154046841,0.1247441437609,0.36395823636595,0.178658021140659,0.191156956515612,0.151312438212582,1.53855967650968,0.644132990412272,4.60566196213417,1.1707331951831,0.652574439532428,0.824414339194276,0.698228621163829,2.91763785772226,2.0371782584528,1.9039758897617,1.06996011315447,1.18072263755117,0.063,14.2786,0.012,2.5333
"CCR","C50",50,"6",2024-08-15,2,1,"20241223_C50_15aug24_6R2.csv",300,300,2.66503992503301,0.0655623811114086,0.0761752485281594,0.207765102124047,0.0972800354653055,0.0919315743111912,0.0835365878345923,1.57716286517941,0.720693024794446,3.85522946293336,1.16187434374472,0.828608115317419,0.911878860541816,0.783051200215968,2.72746208431789,2.13574245866867,2.25999721728637,0.945019950614411,1.16452009816257,0.045,10.1332,0.006,1.1515
"CCR","C50",50,"9",2024-08-15,2,1,"20241223_C50_15aug24_9R2.csv",305,304,3.71622255729696,0.0461886601118244,0.0687392016164433,0.252072182803436,0.123886224482758,0.111338930458266,0.0895618810776832,1.51610168288164,0.691360498862942,5.46869328517829,1.48822679527882,0.617386940340773,0.767505112546944,0.554857506582666,3.66708045592338,2.03470711821167,2.26400758266599,0.898719215337477,1.38324723634715,0.045,10.1332,0.008,1.6121
