SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,5E-6
238,0.00012
239,0.00023
240,0.00035
241,0.00048
242,0.00061
243,0.00076
244,0.0009
245,0.00105
246,0.00121
247,0.00136
248,0.00152
249,0.00168
250,0.00184
251,0.002
252,0.00218
253,0.00235
254,0.00252
255,0.00272
256,0.00289
257,0.00309
258,0.00327
259,0.00345
260,0.00363
261,0.00381
262,0.004
263,0.00417
264,0.00436
265,0.00455
266,0.00476
267,0.00494
268,0.00515
269,0.00538
270,0.0056
271,0.00583
272,0.00606
273,0.00634
274,0.00662
275,0.00691
276,0.00721
277,0.00755
278,0.00788
279,0.00826
280,0.00864
281,0.00904
282,0.00949
283,0.00994
284,0.01042
285,0.01088
286,0.01139
287,0.01193
288,0.01249
289,0.01317
290,0.01393
291,0.01453
292,0.01498
293,0.01557
294,0.01616
295,0.01683
296,0.01744
297,0.01806
298,0.01867
299,0.01921
300,0.0198
301,0.0203
302,0.0209
303,0.02138
304,0.02187
305,0.02242
306,0.02282
307,0.02329
308,0.02381
309,0.02433
310,0.02483
311,0.02548
312,0.0261
313,0.02655
314,0.02699
315,0.02754
316,0.02813
317,0.02866
318,0.0293
319,0.03
320,0.03062
321,0.03147
322,0.03215
323,0.03261
324,0.03309
325,0.03368
326,0.0342
327,0.03477
328,0.03532
329,0.03592
330,0.03657
331,0.03707
332,0.03765
333,0.03815
334,0.03879
335,0.03925
336,0.0398
337,0.04034
338,0.04075
339,0.04128
340,0.04177
341,0.04223
342,0.04264
343,0.04314
344,0.04359
345,0.04386
346,0.0444
347,0.04467
348,0.04515
349,0.04533
350,0.0457
351,0.04599
352,0.04616
353,0.04638
354,0.04654
355,0.04679
356,0.04692
357,0.04692
358,0.04712
359,0.0471
360,0.04733
361,0.0474
362,0.04755
363,0.04768
364,0.0478
365,0.04816
366,0.04841
367,0.04876
368,0.0491
369,0.0494
370,0.04983
371,0.05025
372,0.05072
373,0.05122
374,0.05176
375,0.05241
376,0.0531
377,0.0537
378,0.05452
379,0.05518
380,0.05576
381,0.05636
382,0.05668
383,0.05723
384,0.05758
385,0.0582
386,0.05865
387,0.05925
388,0.06026
389,0.06107
390,0.06204
391,0.06264
392,0.06362
393,0.06465
394,0.06577
395,0.06743
396,0.06833
397,0.06872
398,0.068
399,0.06722
400,0.06665
401,0.06611
402,0.06606
403,0.06627
404,0.06659
405,0.06689
406,0.06715
407,0.06778
408,0.06837
409,0.06868
410,0.06902
411,0.06962
412,0.06979
413,0.06951
414,0.0691
415,0.06898
416,0.06906
417,0.06985
418,0.07221
419,0.07322
420,0.07157
421,0.07035
422,0.06989
423,0.06965
424,0.06979
425,0.06978
426,0.0697
427,0.0696
428,0.06968
429,0.06962
430,0.06964
431,0.06963
432,0.06986
433,0.06987
434,0.07023
435,0.07096
436,0.07204
437,0.07369
438,0.07336
439,0.07224
440,0.07179
441,0.07179
442,0.0716
443,0.07143
444,0.07141
445,0.07107
446,0.07118
447,0.07181
448,0.07828
449,0.08655
450,0.08252
451,0.08028
452,0.07815
453,0.07431
454,0.0743
455,0.07573
456,0.0788
457,0.08087
458,0.0801
459,0.07886
460,0.08173
461,0.08746
462,0.09223
463,0.08942
464,0.08537
465,0.08833
466,0.10389
467,0.11322
468,0.10425
469,0.09439
470,0.08614
471,0.08428
472,0.09351
473,0.08889
474,0.07612
475,0.07261
476,0.07119
477,0.07098
478,0.07284
479,0.07882
480,0.08404
481,0.08339
482,0.08205
483,0.07878
484,0.07542
485,0.07309
486,0.07211
487,0.07193
488,0.07226
489,0.07381
490,0.08074
491,0.08536
492,0.08228
493,0.07695
494,0.07385
495,0.07216
496,0.07144
497,0.07113
498,0.07066
499,0.0707
500,0.07049
501,0.07111
502,0.0713
503,0.07103
504,0.07044
505,0.07002
506,0.0697
507,0.06969
508,0.06963
509,0.06934
510,0.06921
511,0.06929
512,0.06952
513,0.06923
514,0.06887
515,0.06859
516,0.06829
517,0.06809
518,0.06802
519,0.06791
520,0.06748
521,0.06724
522,0.06705
523,0.06684
524,0.06644
525,0.06625
526,0.06592
527,0.0658
528,0.06563
529,0.06518
530,0.06491
531,0.06459
532,0.06438
533,0.06417
534,0.0639
535,0.0637
536,0.06318
537,0.06303
538,0.06271
539,0.0628
540,0.06269
541,0.06274
542,0.06231
543,0.06221
544,0.06188
545,0.0616
546,0.06135
547,0.06105
548,0.06098
549,0.06053
550,0.06053
551,0.06019
552,0.06019
553,0.05964
554,0.05951
555,0.05917
556,0.05899
557,0.05863
558,0.05847
559,0.05815
560,0.05801
561,0.05766
562,0.0574
563,0.05722
564,0.05686
565,0.05674
566,0.05657
567,0.05648
568,0.0563
569,0.05623
570,0.05595
571,0.05566
572,0.05545
573,0.05528
574,0.05511
575,0.05482
576,0.05468
577,0.05451
578,0.05421
579,0.05408
580,0.05389
581,0.05378
582,0.0537
583,0.05353
584,0.05333
585,0.05325
586,0.05297
587,0.0527
588,0.05232
589,0.052
590,0.05155
591,0.05108
592,0.05053
593,0.05017
594,0.04962
595,0.04925
596,0.04876
597,0.04836
598,0.04796
599,0.0477
600,0.04744
