SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,7.3E-5
239,0.00018
240,0.0003
241,0.00042
242,0.00054
243,0.00069
244,0.00083
245,0.00097
246,0.00112
247,0.00127
248,0.00142
249,0.00158
250,0.00173
251,0.0019
252,0.00206
253,0.00223
254,0.0024
255,0.00259
256,0.00275
257,0.00294
258,0.00311
259,0.0033
260,0.00347
261,0.00364
262,0.00382
263,0.004
264,0.00418
265,0.00437
266,0.00457
267,0.00473
268,0.00494
269,0.00516
270,0.00538
271,0.00559
272,0.00583
273,0.0061
274,0.00636
275,0.00665
276,0.00692
277,0.00726
278,0.00758
279,0.00795
280,0.00832
281,0.00868
282,0.00914
283,0.00955
284,0.01004
285,0.01047
286,0.01098
287,0.0115
288,0.01203
289,0.01269
290,0.0134
291,0.01406
292,0.01444
293,0.01505
294,0.0156
295,0.01626
296,0.01688
297,0.01745
298,0.01811
299,0.01858
300,0.0192
301,0.01966
302,0.02026
303,0.02074
304,0.02123
305,0.02178
306,0.02216
307,0.02268
308,0.02313
309,0.02367
310,0.02413
311,0.02473
312,0.02541
313,0.02581
314,0.02631
315,0.02677
316,0.02738
317,0.02793
318,0.02853
319,0.02921
320,0.0298
321,0.03057
322,0.03135
323,0.03176
324,0.03219
325,0.03275
326,0.03333
327,0.0339
328,0.03439
329,0.03504
330,0.03562
331,0.03616
332,0.0367
333,0.03726
334,0.03772
335,0.03828
336,0.0388
337,0.03932
338,0.03974
339,0.04029
340,0.04079
341,0.04115
342,0.0416
343,0.04209
344,0.04257
345,0.04292
346,0.04327
347,0.04363
348,0.04399
349,0.04437
350,0.04466
351,0.04495
352,0.04507
353,0.04537
354,0.04557
355,0.04578
356,0.04581
357,0.04595
358,0.04607
359,0.04612
360,0.04623
361,0.0463
362,0.04649
363,0.04655
364,0.04687
365,0.04702
366,0.04729
367,0.04759
368,0.04791
369,0.04841
370,0.0488
371,0.04917
372,0.04954
373,0.05006
374,0.05059
375,0.05114
376,0.05194
377,0.05257
378,0.0532
379,0.05383
380,0.05463
381,0.05504
382,0.05544
383,0.05592
384,0.05638
385,0.05685
386,0.05742
387,0.05814
388,0.05875
389,0.05983
390,0.06063
391,0.06142
392,0.0622
393,0.06311
394,0.06446
395,0.06569
396,0.067
397,0.06729
398,0.06689
399,0.06605
400,0.06533
401,0.06507
402,0.06474
403,0.06503
404,0.06524
405,0.06566
406,0.06594
407,0.06637
408,0.06712
409,0.06738
410,0.06767
411,0.06824
412,0.06856
413,0.06821
414,0.06776
415,0.06772
416,0.06769
417,0.06846
418,0.07054
419,0.07204
420,0.07047
421,0.06917
422,0.06878
423,0.06848
424,0.06851
425,0.0685
426,0.06842
427,0.06834
428,0.06831
429,0.06846
430,0.06828
431,0.0685
432,0.06855
433,0.06877
434,0.06883
435,0.06949
436,0.07061
437,0.0722
438,0.07238
439,0.07085
440,0.07055
441,0.0706
442,0.07046
443,0.07034
444,0.07014
445,0.07005
446,0.06976
447,0.07054
448,0.07552
449,0.08436
450,0.08203
451,0.07866
452,0.07746
453,0.07339
454,0.07294
455,0.07427
456,0.07684
457,0.07958
458,0.0789
459,0.07769
460,0.07973
461,0.08505
462,0.09054
463,0.08844
464,0.08415
465,0.0856
466,0.0998
467,0.11118
468,0.10399
469,0.09382
470,0.08541
471,0.08226
472,0.091
473,0.08904
474,0.07568
475,0.07158
476,0.07005
477,0.06983
478,0.07121
479,0.07671
480,0.08222
481,0.08214
482,0.081
483,0.07778
484,0.0746
485,0.07205
486,0.07081
487,0.0707
488,0.07091
489,0.07227
490,0.07817
491,0.08385
492,0.08134
493,0.07627
494,0.07287
495,0.07115
496,0.07031
497,0.06979
498,0.06954
499,0.06939
500,0.06952
501,0.06961
502,0.07018
503,0.0698
504,0.06938
505,0.06873
506,0.06868
507,0.06851
508,0.06826
509,0.06828
510,0.06805
511,0.06827
512,0.06818
513,0.06828
514,0.06767
515,0.06755
516,0.06715
517,0.06711
518,0.06703
519,0.06668
520,0.06647
521,0.06615
522,0.06597
523,0.06569
524,0.06533
525,0.06528
526,0.06483
527,0.06469
528,0.06444
529,0.0642
530,0.06372
531,0.06365
532,0.06341
533,0.06319
534,0.06291
535,0.06262
536,0.06239
537,0.06184
538,0.06175
539,0.06176
540,0.06182
541,0.06155
542,0.06144
543,0.06108
544,0.06103
545,0.06056
546,0.06048
547,0.06016
548,0.05981
549,0.05961
550,0.05937
551,0.05945
552,0.05903
553,0.05889
554,0.05858
555,0.05828
556,0.05804
557,0.05773
558,0.05762
559,0.05721
560,0.05707
561,0.05684
562,0.05658
563,0.05622
564,0.05605
565,0.05593
566,0.05573
567,0.05556
568,0.05544
569,0.05544
570,0.05502
571,0.0549
572,0.05454
573,0.0544
574,0.05415
575,0.05399
576,0.05382
577,0.05355
578,0.05345
579,0.05321
580,0.05316
581,0.05291
582,0.05293
583,0.05279
584,0.0526
585,0.05229
586,0.05203
587,0.05192
588,0.05148
589,0.05121
590,0.0507
591,0.05034
592,0.04983
593,0.04948
594,0.04898
595,0.04847
596,0.04805
597,0.04761
598,0.04733
599,0.04692
600,0.04664
