SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,6.3E-5
241,0.00016
242,0.00026
243,0.00038
244,0.00049
245,0.00062
246,0.00074
247,0.00087
248,0.001
249,0.00114
250,0.00128
251,0.00142
252,0.00156
253,0.00172
254,0.00187
255,0.00204
256,0.0022
257,0.00236
258,0.00252
259,0.00269
260,0.00285
261,0.00302
262,0.00319
263,0.00335
264,0.00351
265,0.0037
266,0.00388
267,0.00406
268,0.00425
269,0.00444
270,0.00465
271,0.00486
272,0.00507
273,0.00531
274,0.00558
275,0.00584
276,0.0061
277,0.00639
278,0.00672
279,0.00705
280,0.00738
281,0.00774
282,0.00816
283,0.00856
284,0.00899
285,0.00941
286,0.00987
287,0.01036
288,0.01086
289,0.01148
290,0.01217
291,0.01266
292,0.0131
293,0.01363
294,0.01418
295,0.01476
296,0.01534
297,0.01588
298,0.01641
299,0.01693
300,0.01743
301,0.01792
302,0.01843
303,0.01887
304,0.01934
305,0.01978
306,0.02021
307,0.02062
308,0.0211
309,0.02156
310,0.02208
311,0.02264
312,0.02319
313,0.02361
314,0.02408
315,0.02455
316,0.02504
317,0.0256
318,0.02615
319,0.02678
320,0.02739
321,0.02815
322,0.02873
323,0.02911
324,0.02959
325,0.03006
326,0.0306
327,0.03111
328,0.03165
329,0.03217
330,0.03272
331,0.03324
332,0.0337
333,0.0342
334,0.03475
335,0.03521
336,0.03568
337,0.03614
338,0.0366
339,0.0371
340,0.03749
341,0.03793
342,0.03834
343,0.03874
344,0.03913
345,0.03951
346,0.03985
347,0.04024
348,0.04053
349,0.04087
350,0.04109
351,0.04132
352,0.04159
353,0.0418
354,0.04195
355,0.04211
356,0.04224
357,0.04238
358,0.04239
359,0.04251
360,0.04268
361,0.04278
362,0.04287
363,0.04302
364,0.04321
365,0.04343
366,0.04369
367,0.044
368,0.04434
369,0.04473
370,0.0451
371,0.04547
372,0.04583
373,0.04631
374,0.04678
375,0.04736
376,0.04798
377,0.04865
378,0.04926
379,0.04983
380,0.05044
381,0.05091
382,0.05126
383,0.05165
384,0.05202
385,0.05254
386,0.05298
387,0.05358
388,0.05436
389,0.05527
390,0.05604
391,0.05675
392,0.05762
393,0.05849
394,0.05966
395,0.06107
396,0.06197
397,0.06221
398,0.06164
399,0.06083
400,0.06017
401,0.05985
402,0.05976
403,0.05985
404,0.06021
405,0.06056
406,0.06093
407,0.0613
408,0.06187
409,0.06224
410,0.06257
411,0.06303
412,0.06318
413,0.06283
414,0.06252
415,0.06241
416,0.06247
417,0.06348
418,0.06555
419,0.06636
420,0.06459
421,0.06352
422,0.06314
423,0.06313
424,0.06307
425,0.06309
426,0.06307
427,0.06303
428,0.06299
429,0.06296
430,0.06301
431,0.06311
432,0.06317
433,0.06329
434,0.06353
435,0.06418
436,0.0654
437,0.06676
438,0.06651
439,0.06527
440,0.06497
441,0.06507
442,0.06484
443,0.06469
444,0.06462
445,0.06432
446,0.06429
447,0.06506
448,0.0713
449,0.07907
450,0.07517
451,0.07322
452,0.07123
453,0.06765
454,0.06786
455,0.06905
456,0.07184
457,0.07401
458,0.07301
459,0.0721
460,0.07477
461,0.08001
462,0.08393
463,0.08115
464,0.07742
465,0.08089
466,0.09543
467,0.1033
468,0.09453
469,0.08543
470,0.07781
471,0.07671
472,0.08533
473,0.07964
474,0.06853
475,0.0655
476,0.06438
477,0.06433
478,0.06629
479,0.07206
480,0.0765
481,0.0758
482,0.07442
483,0.07154
484,0.06843
485,0.06632
486,0.06533
487,0.0653
488,0.06556
489,0.06719
490,0.07363
491,0.07771
492,0.07468
493,0.06994
494,0.06699
495,0.06552
496,0.06471
497,0.06444
498,0.06417
499,0.06406
500,0.0641
501,0.06443
502,0.06481
503,0.06451
504,0.06393
505,0.06361
506,0.06339
507,0.06333
508,0.06313
509,0.06299
510,0.06289
511,0.06306
512,0.06316
513,0.06294
514,0.06257
515,0.06231
516,0.06213
517,0.062
518,0.06188
519,0.06174
520,0.06144
521,0.06124
522,0.06098
523,0.06079
524,0.06048
525,0.06027
526,0.06001
527,0.05976
528,0.05963
529,0.0593
530,0.05903
531,0.05877
532,0.0586
533,0.05848
534,0.05819
535,0.05797
536,0.05768
537,0.05732
538,0.05721
539,0.05725
540,0.05727
541,0.05709
542,0.05692
543,0.05663
544,0.05647
545,0.05626
546,0.05597
547,0.05575
548,0.0555
549,0.05537
550,0.05519
551,0.055
552,0.05479
553,0.05453
554,0.05438
555,0.05409
556,0.05386
557,0.05361
558,0.05343
559,0.05313
560,0.05296
561,0.05272
562,0.05249
563,0.05223
564,0.05205
565,0.05187
566,0.05174
567,0.05164
568,0.05154
569,0.05146
570,0.05118
571,0.05099
572,0.05074
573,0.05056
574,0.05037
575,0.05022
576,0.05005
577,0.04988
578,0.04975
579,0.04954
580,0.0494
581,0.04928
582,0.04918
583,0.04913
584,0.04897
585,0.04875
586,0.04854
587,0.04822
588,0.048
589,0.04767
590,0.04726
591,0.04688
592,0.04641
593,0.04604
594,0.04557
595,0.04516
596,0.0448
597,0.04442
598,0.04407
599,0.04382
600,0.04349
