SIGNAL2,B,C,D
365,0.6288,1.232E4,1.95929E4
366,0.6282,1.094E4,1.74148E4
367,0.6276,1.078E4,1.71765E4
368,0.6288,1.121E4,1.78276E4
369,0.6278,1.076E4,1.71392E4
370,0.6281,9990,1.59051E4
371,0.6275,9980,1.59044E4
372,0.628,9780,1.55732E4
373,0.6274,9580,1.52694E4
374,0.628,8250,1.31369E4
375,0.6277,8200,1.30636E4
376,0.6282,8050,1.28144E4
377,0.6286,7520,1.19631E4
378,0.6276,6920,1.10261E4
379,0.6287,6520,1.03706E4
380,0.628,5970,9506.36943
381,0.628,6270,9984.07643
382,0.6277,7580,1.20758E4
383,0.6271,8540,1.36182E4
384,0.629,1.092E4,1.73609E4
385,0.6289,1.663E4,2.6443E4
386,0.6267,2.584E4,4.12318E4
387,0.628,3.82E4,6.0828E4
388,0.6275,5.551E4,8.84622E4
389,0.6276,8.104E4,1.29127E5
390,0.6276,1.096E5,1.74634E5
391,0.6286,1.4241E5,2.26551E5
392,0.6285,1.8108E5,2.88115E5
393,0.6284,2.1689E5,3.45146E5
394,0.6285,2.5065E5,3.98807E5
395,0.6276,2.7841E5,4.43611E5
396,0.6279,2.9745E5,4.73722E5
397,0.6287,3.0691E5,4.88166E5
398,0.6268,3.0127E5,4.80648E5
399,0.6277,2.8629E5,4.56094E5
400,0.6284,2.606E5,4.14704E5
401,0.6278,2.2878E5,3.64415E5
402,0.6285,1.9099E5,3.03882E5
403,0.6287,1.5326E5,2.43773E5
404,0.6276,1.1806E5,1.88113E5
405,0.6284,8.849E4,1.40818E5
406,0.6296,6.367E4,1.01128E5
407,0.6278,4.238E4,6.75056E4
408,0.6281,2.85E4,4.53749E4
409,0.6295,1.822E4,2.89436E4
410,0.6277,1.305E4,2.07902E4
411,0.6279,9470,1.5082E4
412,0.6281,7010,1.11606E4
413,0.6279,5870,9348.62239
414,0.6284,4730,7527.05283
415,0.6273,4290,6838.83309
416,0.6291,3260,5182.00604
417,0.6282,2900,4616.36422
418,0.628,2630,4187.89809
419,0.6294,1900,3018.74801
420,0.6272,2040,3252.55102
421,0.6278,1620,2580.43963
422,0.6285,1810,2879.87271
423,0.6276,1660,2644.99681
424,0.6295,1690,2684.67037
425,0.628,1630,2595.5414
426,0.6283,1600,2546.55419
427,0.6288,1400,2226.4631
428,0.6278,1280,2038.86588
429,0.6287,1480,2354.06394
430,0.6273,1620,2582.49641
431,0.6285,1400,2227.52586
432,0.6279,1270,2022.61507
433,0.6281,1240,1974.20793
434,0.6282,1340,2133.07864
435,0.6284,1160,1845.95799
436,0.6278,1070,1704.36445
437,0.6282,1370,2180.83413
438,0.629,1270,2019.0779
439,0.6279,1220,1942.98455
440,0.6286,1220,1940.82087
441,0.6287,1250,1988.22968
442,0.6285,980,1559.2681
443,0.6288,1080,1717.55725
444,0.628,960,1528.66242
445,0.6293,1000,1589.06722
446,0.6281,1530,2435.91785
447,0.6279,1210,1927.05845
448,0.6293,1000,1589.06722
449,0.6285,1280,2036.59507
450,0.6286,1390,2211.26312
