Wavelength nm.	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...
832.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
833.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
834.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
835.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
836.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
837.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
838.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
839.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
840.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
841.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
842.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
843.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
844.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
845.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
846.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
847.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
848.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
849.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
850.00	0.000	0.001	0.001	0.001	0.001	0.001	0.001	0.000	0.000	0.001	0.001	0.001	0.001	0.003	0.000
