F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,1.10781E5,9.02662E4,8.45814E4,9.42597E4,1.03536E5,2.45185E5,8.84053E5,7.16868E5,2.05476E5,1.25089E5,2.19994E5,7.38681E6,1.8795E7,8.64724E6,2.0578E5,1.81647E4,1.3768E4,9595.24427,8161.68613,7771.75405,6651.70571,5951.28535,5183.94896,4725.61195,4400.07974,4505.50983,4798.55504,4560.59441,3570.12307,3357.73208,3218.41588,3114.18685,2431.64161,2677.03808,2435.4316,2237.07147,2143.67378,2195.57017,2138.77867,2003.402,1839.91781,1684.46244,1690.02123
302,1.18236E5,9.32479E4,8.93836E4,1.03165E5,1.16428E5,1.73693E5,6.95729E5,9.61825E5,3.21076E5,1.34985E5,1.06934E5,2.52039E6,1.68654E7,1.57034E7,1.62043E6,2.52993E4,1.40528E4,1.16293E4,9622.47456,8924.59488,6449.53241,5625.72813,5885.82387,3964.13539,5148.62751,4623.31152,4291.55589,4624.46998,3898.63548,3780.5868,3189.51393,2851.32383,3160.97758,2450.83207,2349.12522,2167.81186,2106.16602,2333.01065,2093.22609,1996.40458,1988.4242,1546.24942,1722.67481
304,1.61735E5,1.07554E5,9.20608E4,1.07077E5,1.26006E5,1.47698E5,4.64962E5,1.05724E6,5.2435E5,1.52898E5,1.06471E5,4.82281E5,1.10225E7,2.02363E7,5.62786E6,6.02585E4,1.75634E4,1.2121E4,9697.66115,9038.77429,8042.37589,6225.46614,5578.92406,5234.2432,5027.33793,4887.99508,5324.38298,4636.98314,3684.78657,3672.28356,3032.94785,2871.69043,2903.97653,2860.30819,2598.80357,2059.96132,2569.96002,2166.55383,2058.16987,2253.36111,1805.08792,1917.40413,1657.74037
306,1.47112E5,1.07706E5,1.01874E5,1.04063E5,1.18485E5,1.59434E5,3.05808E5,9.8626E5,7.73132E5,2.06271E5,1.10122E5,1.0834E5,4.99515E6,2.01596E7,1.21652E7,6.59806E5,2.19209E4,1.39116E4,1.03201E4,1.01761E4,8642.09474,6854.36774,6385.80931,5075.99573,5505.05697,4728.82491,4672.51966,4836.24748,4190.5226,3867.14667,3286.0262,2965.75622,2737.09726,2656.02909,2343.82662,2109.3372,2084.32474,2528.95753,2147.20959,2081.36235,2105.16467,1934.05784,1773.1399
308,1.77652E5,1.16487E5,1.07475E5,1.24928E5,1.23773E5,1.62871E5,2.27071E5,7.56826E5,1.00111E6,3.30594E5,1.14482E5,8.98854E4,1.30712E6,1.59023E7,1.84538E7,3.37976E6,3.51725E4,1.70552E4,1.1442E4,1.03624E4,8580.99623,7818.00901,6201.36725,5084.47722,5069.00665,4964.09398,4975.99655,5259.98435,4222.08664,3712.72769,3432.06908,2544.78827,2958.99818,2588.47321,2564.10256,2281.95707,2343.97332,2216.84414,2184.63026,2088.64947,2139.1873,1986.93772,1669.07945
310,1.60273E5,1.4332E5,1.15622E5,1.314E5,1.42864E5,1.80847E5,2.10398E5,5.22305E5,1.08856E6,5.24771E5,1.3096E5,8.66483E4,1.81702E5,8.93534E6,2.09746E7,9.20212E6,2.11877E5,2.13666E4,1.27441E4,1.17057E4,9455.42557,8679.91657,6575.83639,5226.15387,5652.52588,5349.90921,4993.13612,4823.29549,4209.24574,3636.57488,3426.07747,3071.91537,3250.55522,3026.63438,2414.36844,2294.28848,2382.54074,2234.69092,2283.06085,2147.38435,2054.92247,1787.68891,1497.3626
312,1.67586E5,1.5501E5,1.32441E5,1.34479E5,1.45355E5,1.62374E5,2.17753E5,3.48439E5,9.86668E5,7.79632E5,1.82194E5,8.88539E4,8.25401E4,3.25283E6,1.879E7,1.63528E7,1.64804E6,2.96463E4,1.59994E4,1.18495E4,9702.32243,8331.54325,7410.36564,5634.24932,5615.26214,5456.6261,5056.54998,4884.86589,4364.21104,3982.81468,3571.03855,3058.41574,2483.34343,2874.43268,2820.76396,2459.572,2292.39989,2355.43971,2379.34036,2310.38727,2335.7937,1935.3055,1765.70458
314,1.89089E5,1.51988E5,1.31875E5,1.40417E5,1.61941E5,1.86486E5,2.1279E5,2.6691E5,7.5355E5,9.83017E5,2.83544E5,9.56806E4,7.86434E4,6.1939E5,1.28669E7,2.13687E7,6.05398E6,7.5271E4,1.84837E4,1.42365E4,1.05855E4,8725.9232,7974.12838,5722.6875,6379.10948,5056.71342,4992.84808,5093.59644,4140.28251,3884.05797,3923.92611,3199.18492,3224.50217,2901.92113,2545.70474,2494.44068,2256.71301,2282.61921,2159.59713,2345.37545,2140.98728,1801.96745,1604.6867
316,2.06417E5,1.48348E5,1.41471E5,1.58016E5,1.58271E5,1.82349E5,2.09758E5,2.51363E5,5.13009E5,1.0431E6,4.90893E5,1.11903E5,7.60811E4,9.87548E4,5.90294E6,2.17858E7,1.33453E7,8.56382E5,2.5134E4,1.61265E4,1.08799E4,8872.8833,8257.87009,5942.16485,6317.79204,5729.10133,5788.82891,5519.40134,4019.48843,4355.4007,3467.82988,3081.7738,3304.03152,3099.44472,2600.33363,2438.0805,2641.86934,2639.21114,2746.61509,2194.8912,2255.49836,2063.18504,1962.95037
318,1.98767E5,1.4459E5,1.50625E5,1.55029E5,1.6967E5,2.08E5,2.2098E5,2.44266E5,3.54144E5,9.3235E5,7.17984E5,1.58797E5,7.72628E4,7.29555E4,1.72242E6,1.793E7,1.99062E7,3.89464E6,3.80279E4,1.93588E4,1.22938E4,1.02821E4,8687.30147,7158.3201,6346.9976,5284.95531,5841.10577,5494.15366,4664.47449,4427.14385,3902.49235,2957.67466,3402.66559,3168.83641,2831.11285,2677.8809,2622.82619,2732.45148,2217.70289,2364.96074,1877.4519,2066.23005,1739.20421
320,1.94913E5,1.58162E5,1.48679E5,1.70624E5,1.8178E5,2.00058E5,2.43867E5,2.50887E5,2.79369E5,7.19681E5,9.08558E5,2.69408E5,8.04427E4,6.88016E4,2.09147E5,1.05012E7,2.27465E7,1.0598E7,3.17417E5,2.4967E4,1.46074E4,1.05451E4,9532.81802,8102.88647,8002.39217,6021.40322,5654.89013,5935.97354,4474.16413,4443.67096,3381.69521,3289.87574,3089.34881,2776.93628,2935.40153,2783.41548,2605.55344,2671.571,2402.1697,2333.27036,2244.87887,2133.72574,1953.125
322,2.11981E5,1.62128E5,1.53279E5,1.75044E5,1.89302E5,2.16657E5,2.34643E5,2.64564E5,2.67097E5,5.08547E5,9.78821E5,4.56503E5,9.64821E4,7.05627E4,7.88373E4,4.18017E6,2.05791E7,1.75746E7,2.09088E6,3.41873E4,1.66468E4,1.12836E4,9834.52094,8201.55686,7919.58141,5869.47732,6266.7619,5615.6726,4658.53659,4371.01449,3750.54514,3156.82281,3238.21089,2926.92774,3236.24595,2622.91909,2547.70992,2720.49569,2396.13527,2213.39387,2533.89434,2107.29732,1981.79808
324,2.28294E5,1.72872E5,1.62544E5,1.78848E5,1.86045E5,2.21572E5,2.47321E5,2.69122E5,2.66958E5,3.45142E5,8.78162E5,6.74048E5,1.38616E5,7.24086E4,6.97456E4,8.11751E5,1.42788E7,2.21034E7,6.99989E6,1.13048E5,2.03904E4,1.32966E4,9676.89512,8672.68897,8285.72241,7296.01161,6810.7788,6017.14051,4881.90894,4433.8415,3794.42318,3489.79592,3212.77026,3152.69944,2940.02352,2526.62149,2502.85497,2761.68405,2618.86355,2381.40238,2257.88393,1962.77184,1999.31938
326,2.53192E5,1.80903E5,1.65392E5,1.81555E5,2.05487E5,2.20349E5,2.55745E5,2.65744E5,2.69986E5,2.7751E5,6.57532E5,8.48627E5,2.39051E5,7.30448E4,6.467E4,1.03563E5,6.63644E6,2.2397E7,1.41359E7,1.13326E6,3.03651E4,1.55493E4,1.09819E4,8879.40727,9127.61601,7201.67481,7157.94572,5875.71201,5171.57459,4471.54472,4225.35211,3359.80452,3573.23105,3181.81818,3231.1923,2830.91787,2927.47838,2631.06984,2320.63431,2458.86136,2638.22621,2294.50792,2023.29338
328,2.63577E5,1.83143E5,1.88971E5,1.7935E5,1.96291E5,2.33088E5,2.62045E5,2.72868E5,2.71062E5,2.55205E5,4.65959E5,8.99851E5,4.11816E5,8.95018E4,6.77471E4,7.64344E4,1.84346E6,1.8094E7,1.98719E7,4.65764E6,4.92297E4,1.94599E4,1.20582E4,8968.4162,9195.59864,7937.72582,7309.8035,6579.79284,5029.83802,5152.00743,4271.54844,3570.33872,3491.07053,3076.45753,2843.97372,2767.83122,2914.00819,3051.43854,2594.38529,2369.21911,2171.87793,1962.59099,1859.71467
330,2.67236E5,1.74039E5,1.81578E5,1.95547E5,2.04712E5,2.33245E5,2.6307E5,2.87771E5,2.83175E5,2.5841E5,3.1845E5,8.06647E5,6.09392E5,1.2598E5,7.06065E4,6.87258E4,2.31886E5,1.05482E7,2.20395E7,1.18605E7,4.75126E5,2.53298E4,1.46291E4,1.03603E4,9838.57916,8984.75104,7832.79275,6612.50224,4979.9587,5173.21553,4280.87802,3865.76907,3371.69392,3159.70119,3120.40035,2757.88659,2762.95732,2823.16543,2595.39028,2552.46739,2397.16444,1979.74217,2197.89545
332,2.70564E5,2.11273E5,1.82033E5,2.18928E5,2.1279E5,2.3306E5,2.74236E5,3.006E5,2.8671E5,2.59325E5,2.57481E5,6.37367E5,7.75399E5,2.12867E5,7.27209E4,7.07988E4,8.55334E4,4.02151E6,2.02986E7,1.88559E7,2.68734E6,3.62524E4,1.65201E4,1.13679E4,9392.00614,8294.81504,8714.74368,7335.96676,6100.37672,5219.10961,4079.62376,3825.74985,3552.6847,3360.58129,3345.43314,2803.55762,2933.63714,2794.43048,2347.82609,2251.22966,2371.61531,2099.64085,1989.11935
334,2.64665E5,2.14244E5,1.95853E5,2.10781E5,2.18613E5,2.40524E5,2.89695E5,2.9712E5,3.0242E5,2.68966E5,2.40151E5,4.42662E5,8.5633E5,3.62663E5,8.51589E4,6.85213E4,7.3299E4,8.14381E5,1.46304E7,2.29582E7,8.04403E6,1.15421E5,2.05769E4,1.22074E4,1.03952E4,9159.19689,9428.74486,7387.17248,5641.52553,5302.85449,4308.46422,3958.88459,3410.69627,3605.33226,3327.77069,3310.7454,2761.90476,2955.42636,2410.45499,2487.23284,2760.87974,1880.87774,2065.79954
336,2.59308E5,2.03065E5,2.16423E5,2.11744E5,2.31415E5,2.65247E5,2.84766E5,3.09122E5,3.07516E5,2.84736E5,2.35837E5,3.09278E5,7.91536E5,5.45275E5,1.1243E5,7.48814E4,7.18533E4,1.18957E5,7.44424E6,2.31325E7,1.48509E7,1.07053E6,2.77716E4,1.47127E4,1.1491E4,9101.42584,9559.7924,8722.75742,6028.92914,5401.3242,4355.41971,3515.02802,3840.71154,3665.2905,3595.92397,2920.1315,2680.01907,2753.62319,2178.33285,2639.54588,2624.69643,2177.70835,2065.79954
338,3.28547E5,2.5576E5,2.16859E5,2.15374E5,2.35787E5,2.57748E5,2.96432E5,3.19153E5,3.03113E5,2.88051E5,2.40434E5,2.36187E5,6.33707E5,7.19276E5,1.88445E5,7.61944E4,6.95692E4,8.22224E4,2.31718E6,1.9326E7,2.01884E7,4.68051E6,4.5811E4,1.66912E4,1.35028E4,9612.83201,9823.02431,9181.13508,6529.66926,5450.95305,4396.32546,4183.67347,3949.49495,4023.39417,3300.6856,2986.66151,2679.84415,2986.08427,2670.02032,2615.37004,2621.75779,2362.34948,2175.9456
340,3.24779E5,2.48607E5,2.33573E5,2.34924E5,2.54997E5,2.87605E5,3.06729E5,3.25541E5,3.26467E5,2.95062E5,2.54112E5,2.08971E5,4.55283E5,8.17914E5,3.13793E5,8.76654E4,7.4667E4,7.42237E4,3.48432E5,1.2007E7,2.22808E7,1.16725E7,3.66378E5,2.40533E4,1.45107E4,1.00533E4,9840.39685,9412.3372,7494.82905,5982.11174,4773.3479,4232.37359,3899.77773,3909.88078,4043.57641,2835.30095,3135.12483,2739.85865,2637.17156,2598.50704,2694.61078,2284.45099,2273.11281
342,2.96248E5,2.60917E5,2.4216E5,2.31972E5,2.48947E5,2.94472E5,3.19978E5,3.282E5,3.25828E5,2.97004E5,2.63103E5,2.1511E5,3.12582E5,8.02803E5,4.96072E5,1.14631E5,7.8933E4,7.51862E4,9.16386E4,4.83118E6,2.07408E7,1.82022E7,2.39778E6,3.21212E4,1.72436E4,1.27598E4,1.09089E4,9287.17113,8030.17399,6929.77365,5111.96068,4157.32627,3634.16111,3606.6895,3492.59296,2832.55994,2838.36556,2988.68363,2901.63459,2578.63417,2680.99019,2025.22323,2185.74588
344,3.46875E5,2.61098E5,2.3914E5,2.56018E5,2.53745E5,2.84514E5,3.06082E5,3.42787E5,3.30545E5,3.17621E5,2.68523E5,2.20057E5,2.36409E5,6.56342E5,6.75124E5,1.75314E5,8.51227E4,7.77973E4,7.50893E4,1.02835E6,1.53779E7,2.17277E7,7.66854E6,7.72564E4,2.2628E4,1.32192E4,1.14873E4,9850.38684,8273.59981,7534.88372,5111.96068,4358.45214,3948.69723,4119.13175,3545.89088,3650.05794,2759.80206,2889.16804,2429.11062,2584.24839,2427.86441,2387.97713,2136.17021
346,3.45078E5,3.16595E5,2.658E5,2.41083E5,2.75836E5,2.97894E5,3.26246E5,3.35639E5,3.4659E5,3.21014E5,2.86944E5,2.34361E5,2.09751E5,4.85414E5,8.04049E5,2.8802E5,9.80362E4,8.02442E4,7.64987E4,1.38159E5,7.94401E6,2.15494E7,1.44613E7,7.6176E5,2.9372E4,1.54785E4,1.13656E4,1.07863E4,8304.91963,7371.72046,5590.74034,4734.75206,4485.30155,3659.15294,3454.02806,3374.58905,3029.14841,2787.99613,2644.58006,2854.98204,2723.18922,2071.44172,2137.04206
348,3.92839E5,2.95622E5,2.73961E5,2.69746E5,2.78611E5,3.16701E5,3.28348E5,3.60783E5,3.63946E5,3.44386E5,2.95804E5,2.50226E5,2.10008E5,3.46148E5,8.11996E5,4.67497E5,1.19364E5,8.55461E4,7.86711E4,8.74758E4,2.36362E6,1.79059E7,1.9622E7,3.87076E6,4.53861E4,1.96078E4,1.31394E4,1.12026E4,8659.11582,8335.26817,6581.53242,4786.15071,4049.68693,4347.38753,3869.57376,3275.99536,2873.72728,3368.17654,2625.20585,2758.09956,2460.93384,2339.71997,2275.62198
350,4.08666E5,3.16753E5,2.91462E5,2.93948E5,2.85589E5,3.15424E5,3.48938E5,3.67282E5,3.70124E5,3.53691E5,3.14693E5,2.578E5,2.20657E5,2.52061E5,7.06002E5,6.46892E5,1.76968E5,9.67588E4,8.54473E4,8.30852E4,3.45165E5,1.12881E7,2.12661E7,1.01579E7,2.9383E5,2.5223E4,1.62346E4,1.23023E4,9686.43656,8699.6976,6758.22978,4792.98389,4787.87879,4079.78241,3713.50186,3112.61479,3102.69344,3050.552,2341.10477,3123.52106,3091.43551,2448.00294,2463.89125
352,4.26966E5,3.41891E5,2.94109E5,3.12565E5,3.07431E5,3.26697E5,3.64009E5,3.75659E5,3.76176E5,3.56977E5,3.20405E5,2.68272E5,2.38504E5,2.20014E5,5.32615E5,7.93808E5,2.8251E5,1.07306E5,9.00131E4,8.33034E4,9.55423E4,4.31386E6,1.98792E7,1.68067E7,2.35884E6,3.54453E4,1.87587E4,1.40753E4,9504.08188,8586.67904,6804.28135,5583.85979,4350.89133,4273.1589,3765.07501,3066.65377,3303.81796,3380.66261,3049.37076,2773.04562,2755.20687,2536.76471,2029.207
354,4.47361E5,3.367E5,3.24476E5,3.04251E5,3.29467E5,3.48477E5,3.74709E5,3.97131E5,3.97687E5,3.75638E5,3.35475E5,2.85152E5,2.46021E5,2.22113E5,3.84372E5,8.17643E5,4.44782E5,1.29884E5,9.65408E4,8.91648E4,8.46285E4,9.5263E5,1.49019E7,2.04909E7,7.73985E6,7.36926E4,2.33886E4,1.53876E4,1.05321E4,8807.14783,7481.43294,6131.59503,5248.81397,4632.6201,3652.78869,3613.17747,3748.454,3550.69659,3068.73185,2941.45465,2779.33745,2691.4923,2508.29011
