SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,4.5E-5
240,0.00015
241,0.00026
242,0.00037
243,0.0005
244,0.00063
245,0.00077
246,0.0009
247,0.00105
248,0.00119
249,0.00134
250,0.0015
251,0.00165
252,0.00182
253,0.00199
254,0.00216
255,0.00234
256,0.00252
257,0.0027
258,0.00288
259,0.00306
260,0.00325
261,0.00343
262,0.00362
263,0.00379
264,0.00398
265,0.00419
266,0.00439
267,0.00457
268,0.00478
269,0.00499
270,0.00524
271,0.00546
272,0.00571
273,0.00597
274,0.00627
275,0.00656
276,0.00685
277,0.00718
278,0.00755
279,0.00792
280,0.00829
281,0.0087
282,0.00916
283,0.00962
284,0.01008
285,0.01056
286,0.01108
287,0.01162
288,0.01219
289,0.01289
290,0.01365
291,0.01423
292,0.01472
293,0.01533
294,0.01595
295,0.01657
296,0.01726
297,0.01788
298,0.01849
299,0.01907
300,0.01963
301,0.0202
302,0.02079
303,0.02133
304,0.02183
305,0.02233
306,0.02285
307,0.02334
308,0.02387
309,0.02437
310,0.02495
311,0.02561
312,0.02625
313,0.02674
314,0.02725
315,0.02777
316,0.02837
317,0.02899
318,0.02962
319,0.03031
320,0.031
321,0.03184
322,0.03257
323,0.03299
324,0.03349
325,0.03406
326,0.03467
327,0.03528
328,0.03583
329,0.03649
330,0.03709
331,0.0377
332,0.03827
333,0.03882
334,0.03946
335,0.04004
336,0.04054
337,0.0411
338,0.04162
339,0.04214
340,0.04268
341,0.04319
342,0.04366
343,0.04412
344,0.04459
345,0.04498
346,0.0454
347,0.04579
348,0.04618
349,0.04654
350,0.04686
351,0.04717
352,0.0474
353,0.04769
354,0.04783
355,0.04805
356,0.04818
357,0.0483
358,0.04846
359,0.04852
360,0.04872
361,0.04882
362,0.049
363,0.04912
364,0.04934
365,0.04961
366,0.04989
367,0.05033
368,0.0507
369,0.05103
370,0.05158
371,0.05192
372,0.05235
373,0.05295
374,0.0535
375,0.05415
376,0.05484
377,0.05563
378,0.05635
379,0.05703
380,0.05773
381,0.05825
382,0.05879
383,0.05926
384,0.0596
385,0.06012
386,0.06073
387,0.06152
388,0.06232
389,0.06332
390,0.06435
391,0.06519
392,0.06604
393,0.06707
394,0.06844
395,0.07011
396,0.07121
397,0.07144
398,0.07094
399,0.07008
400,0.06925
401,0.06879
402,0.06868
403,0.06886
404,0.06924
405,0.06966
406,0.06996
407,0.07063
408,0.07121
409,0.07163
410,0.07195
411,0.07256
412,0.0728
413,0.07237
414,0.072
415,0.07186
416,0.07204
417,0.07294
418,0.0752
419,0.07637
420,0.07483
421,0.07331
422,0.07293
423,0.07279
424,0.07288
425,0.07279
426,0.07276
427,0.07275
428,0.07268
429,0.07267
430,0.07278
431,0.07276
432,0.07289
433,0.07309
434,0.07337
435,0.074
436,0.07527
437,0.07697
438,0.077
439,0.07559
440,0.07516
441,0.07518
442,0.07495
443,0.07475
444,0.07476
445,0.07444
446,0.0743
447,0.07514
448,0.08112
449,0.0898
450,0.08729
451,0.08403
452,0.08214
453,0.07819
454,0.07789
455,0.07936
456,0.08235
457,0.08493
458,0.08426
459,0.08313
460,0.08573
461,0.09196
462,0.09688
463,0.09451
464,0.09005
465,0.09324
466,0.10906
467,0.11916
468,0.11105
469,0.09993
470,0.09098
471,0.08903
472,0.09751
473,0.09365
474,0.08054
475,0.07631
476,0.0747
477,0.07455
478,0.0765
479,0.08279
480,0.08818
481,0.08818
482,0.08649
483,0.08332
484,0.07957
485,0.07714
486,0.07583
487,0.07572
488,0.07592
489,0.07761
490,0.08437
491,0.08968
492,0.08717
493,0.08153
494,0.07804
495,0.07602
496,0.07509
497,0.07467
498,0.07442
499,0.07425
500,0.07428
501,0.07457
502,0.07512
503,0.07479
504,0.07421
505,0.07372
506,0.07347
507,0.07334
508,0.07313
509,0.07308
510,0.07296
511,0.07315
512,0.07324
513,0.073
514,0.07258
515,0.07228
516,0.07208
517,0.07197
518,0.07183
519,0.07157
520,0.07132
521,0.07102
522,0.0708
523,0.07055
524,0.07022
525,0.06986
526,0.06963
527,0.06944
528,0.06935
529,0.0689
530,0.06846
531,0.06827
532,0.0681
533,0.06791
534,0.06765
535,0.06747
536,0.06706
537,0.06666
538,0.06648
539,0.06652
540,0.06646
541,0.06626
542,0.06605
543,0.06586
544,0.06565
545,0.06536
546,0.06505
547,0.06474
548,0.06453
549,0.06429
550,0.06405
551,0.0639
552,0.0637
553,0.06344
554,0.06305
555,0.06279
556,0.06259
557,0.06232
558,0.06199
559,0.06176
560,0.06151
561,0.06125
562,0.06092
563,0.0607
564,0.06047
565,0.06029
566,0.06011
567,0.06
568,0.05993
569,0.05978
570,0.05945
571,0.05921
572,0.05894
573,0.05876
574,0.05854
575,0.05835
576,0.05813
577,0.05789
578,0.0577
579,0.05757
580,0.05733
581,0.05722
582,0.05709
583,0.05702
584,0.05684
585,0.05665
586,0.05637
587,0.05611
588,0.05578
589,0.05544
590,0.05495
591,0.05444
592,0.05395
593,0.0535
594,0.05303
595,0.05256
596,0.05202
597,0.0516
598,0.0512
599,0.05093
600,0.05052
