F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,8.16756E4,5.33088E4,5.9478E4,6.58886E4,8.4906E4,2.16229E5,8.47875E5,7.11297E5,1.95014E5,1.13567E5,1.25435E5,2.56074E6,6.98853E6,2.65886E6,6.39537E4,6866.90913,4144.34217,3527.88911,2923.30179,2558.87195,1986.63232,2241.93703,2091.50327,1923.01914,1654.79744,1670.686,1599.57345,1360.18136,1422.22446,1209.77498,1236.52864,939.7107,752.66569,898.64159,731.18716,761.52305,828.23901,630,639.42452,743.63992,714.76867,734.38245,639.34139
302,8.08865E4,6.16347E4,6.58381E4,6.64616E4,9.83257E4,1.59781E5,6.71449E5,9.39553E5,3.26102E5,1.2534E5,9.35324E4,8.97678E5,6.14383E6,5.14286E6,4.92144E5,9235.7012,4694.62065,3675.01201,3311.06705,2958.68598,2710.52897,2111.25684,1909.27848,1772.67674,1420.3915,1497.50658,1667.78787,1509.04089,1220.30998,1148.59146,987.96275,919.56453,879.39698,1004.1841,1014.30165,739.92601,837.0261,619.81406,730.36518,674.81663,617.40305,705.03049,587.41014
304,8.4979E4,6.80522E4,8.4474E4,7.84905E4,1.07536E5,1.43026E5,4.61648E5,1.04538E6,5.28892E5,1.5517E5,1.01051E5,2.14605E5,3.95177E6,7.07025E6,1.78746E6,2.07121E4,6533.55035,4366.4473,3336.54773,2828.04417,2993.40778,2155.99847,1862.14008,2175.087,2043.05214,1945.72304,1527.89459,1427.27564,1145.8071,1111.37956,1168.1978,941.50005,930.86497,1066.83401,781.96405,722.09407,943.67443,821.23185,569.88602,771.71046,598.28235,658.14575,596.07293
306,1.04344E5,8.05264E4,8.35363E4,9.89207E4,1.11754E5,1.50553E5,3.12078E5,9.74995E5,8.13167E5,2.21399E5,1.20697E5,8.73009E4,1.73223E6,7.24579E6,4.11127E6,2.05864E5,8233.18962,4738.24831,3561.59637,3438.88809,2999.10701,2254.41289,2077.37051,2012.79779,1849.46809,1844.21468,1445.47202,1531.57712,1387.50489,1246.219,952.81307,972.10482,1034.37467,1004.70958,833.67222,691.38277,688.97638,769.84603,779.14294,780.94494,694.71247,667.74778,587.1013
308,1.05918E5,7.98641E4,7.75695E4,9.58581E4,1.27151E5,1.6092E5,2.44215E5,7.66101E5,1.07888E6,3.67668E5,1.50769E5,9.77767E4,4.80314E5,5.49435E6,6.67946E6,1.04717E6,1.1359E4,5072.01002,4271.61301,3406.05561,2697.37175,2814.33391,2184.98515,2119.058,2087.80632,2020.20202,1696.03185,1537.30984,1385.91407,1063.7012,1078.68741,1045.51695,1068.06283,813.68663,762.58261,859.65614,826.69029,680.06801,949.90501,606.17912,617.04589,638.70353,649.17975
310,1.26326E5,9.01232E4,9.70844E4,1.14893E5,1.33452E5,1.8021E5,2.26258E5,5.49942E5,1.15769E6,6.14863E5,1.9151E5,1.16817E5,1.09634E5,2.97436E6,7.88699E6,2.9694E6,7.49221E4,6997.24288,4338.52028,3600.27942,3669.663,2605.33214,2435.67806,2010.41213,2058.46637,1698.82824,1710.95996,1175.73183,1208.06383,1171.07328,1089.17631,983.81466,1076.05516,889.02834,964.0755,951.33186,826.20242,691.52135,790.07901,694.64827,559.7375,686.49886,579.15058
312,1.29586E5,9.11015E4,1.09426E5,1.17819E5,1.49317E5,1.84147E5,2.3717E5,4.07141E5,1.06012E6,8.98663E5,2.70026E5,1.29987E5,8.52071E4,1.0602E6,7.00428E6,5.69155E6,5.43801E5,9507.29241,5570.54742,4050.39697,3030.201,2560.69651,2524.00886,2175.51125,1908.08644,1712.8756,1639.61994,1611.67868,1563.30766,1282.20636,1529.74504,961.03073,1054.94046,1013.69004,884.77576,761.06549,748.47351,799.44039,710.42626,724.07045,742.38334,733.47304,526.03893
314,1.25232E5,1.07872E5,1.13433E5,1.24606E5,1.68833E5,2.0836E5,2.63912E5,3.57533E5,8.77407E5,1.13153E6,4.17393E5,1.55409E5,9.13318E4,2.26489E5,4.48987E6,7.8445E6,2.00829E6,2.42243E4,5860.42579,4575.13995,3349.49169,2960,2830.59504,2375.93985,1984.56776,1786.90763,1486.88456,1375.79141,1473.99718,1208.31319,1169.52424,1002.95608,963.24992,1076.05516,700.50761,960.19204,866.39756,999.70009,639.10525,683.12677,608.10811,600.28585,622.9163
316,1.25465E5,1.10168E5,1.26563E5,1.48549E5,1.74383E5,2.2005E5,2.9696E5,3.60288E5,6.67009E5,1.21436E6,6.3057E5,1.95087E5,1.00359E5,6.87066E4,1.96523E6,7.98828E6,4.59961E6,2.51837E5,8126.01094,5248.07451,3313.93197,2972.76563,2882.99955,2641.76999,1998.9339,2196.07615,1737.9117,1895.20327,1245.8315,1315.63066,1090.41345,1258.59334,1013.79599,1024.78302,811.85305,1062.65664,560.08647,852.04491,890.26708,791.78886,704.29329,743.35271,631.57895
