SIGNAL2,B,C,D
270,0.01259,460,3.65427E4
272,0.01259,340,2.7003E4
274,0.01258,304,2.41638E4
276,0.01259,228,1.81142E4
278,0.01259,248,1.96994E4
280,0.01258,276,2.19326E4
282,0.01258,268,2.13023E4
284,0.01258,224,1.78015E4
286,0.01259,276,2.19298E4
288,0.0126,260,2.06428E4
290,0.01261,276,2.18943E4
292,0.01261,264,2.09417E4
294,0.01259,284,2.25526E4
296,0.01259,356,2.82755E4
298,0.01259,260,2.06592E4
300,0.01259,252,2.00229E4
302,0.01258,272,2.16141E4
304,0.0126,316,2.50865E4
306,0.0126,332,2.63434E4
308,0.01261,328,2.60119E4
310,0.0126,304,2.41201E4
312,0.0126,268,2.12631E4
314,0.01259,380,3.01712E4
316,0.0126,280,2.22272E4
318,0.0126,328,2.60417E4
320,0.0126,344,2.73025E4
322,0.01259,456,3.6225E4
324,0.01259,352,2.79489E4
326,0.01262,416,3.2974E4
328,0.01261,496,3.93463E4
330,0.01261,432,3.42683E4
332,0.0126,400,3.17521E4
334,0.0126,432,3.42944E4
336,0.0126,376,2.98526E4
338,0.0126,420,3.33312E4
340,0.0126,480,3.80819E4
342,0.01261,448,3.55398E4
344,0.01262,464,3.67775E4
346,0.01261,448,3.55251E4
348,0.01261,424,3.36262E4
350,0.0126,464,3.68359E4
352,0.01261,404,3.20411E4
354,0.0126,312,2.47525E4
356,0.01261,428,3.39478E4
358,0.01262,468,3.70734E4
360,0.01262,384,3.04366E4
362,0.01263,404,3.19924E4
364,0.01262,396,3.13748E4
366,0.01262,464,3.67635E4
368,0.01261,472,3.74176E4
370,0.0126,464,3.6816E4
372,0.0126,404,3.20604E4
374,0.0126,376,2.98337E4
376,0.0126,400,3.1744E4
378,0.01261,376,2.9811E4
380,0.01262,428,3.39069E4
382,0.01261,320,2.53743E4
384,0.01262,412,3.26445E4
386,0.01261,304,2.41132E4
388,0.0126,356,2.8262E4
390,0.0126,368,2.92138E4
392,0.0126,352,2.79401E4
394,0.0126,428,3.39704E4
396,0.01261,332,2.63258E4
398,0.01261,368,2.91749E4
400,0.01262,384,3.04385E4
402,0.01261,328,2.60037E4
404,0.01259,356,2.82665E4
406,0.01261,288,2.28426E4
408,0.01261,376,2.98204E4
410,0.01262,332,2.63141E4
412,0.0126,424,3.36401E4
414,0.01261,332,2.63375E4
416,0.01261,436,3.45779E4
418,0.01261,336,2.66447E4
420,0.01262,296,2.34623E4
422,0.01261,396,3.14007E4
424,0.01262,336,2.66252E4
426,0.01261,352,2.79099E4
428,0.01261,384,3.04559E4
430,0.0126,260,2.06303E4
