SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,9.3E-5
242,0.00019
243,0.00029
244,0.0004
245,0.00051
246,0.00063
247,0.00075
248,0.00086
249,0.00099
250,0.00112
251,0.00125
252,0.00139
253,0.00153
254,0.00167
255,0.00182
256,0.00197
257,0.00212
258,0.00228
259,0.00243
260,0.00259
261,0.00274
262,0.00289
263,0.00305
264,0.00321
265,0.00338
266,0.00355
267,0.00371
268,0.00389
269,0.00407
270,0.00427
271,0.00446
272,0.00467
273,0.00489
274,0.00514
275,0.00537
276,0.00563
277,0.00591
278,0.00621
279,0.00651
280,0.00683
281,0.00717
282,0.00755
283,0.00793
284,0.00832
285,0.00873
286,0.00917
287,0.00962
288,0.01008
289,0.01066
290,0.0113
291,0.01177
292,0.01219
293,0.01268
294,0.01321
295,0.01373
296,0.01431
297,0.01479
298,0.01531
299,0.01579
300,0.01627
301,0.01674
302,0.01721
303,0.01764
304,0.01807
305,0.01851
306,0.01889
307,0.01929
308,0.01975
309,0.0202
310,0.02065
311,0.02121
312,0.02172
313,0.02213
314,0.02257
315,0.02302
316,0.02349
317,0.02401
318,0.02454
319,0.02512
320,0.02567
321,0.02642
322,0.02699
323,0.02734
324,0.02781
325,0.02826
326,0.02876
327,0.02927
328,0.02975
329,0.0303
330,0.03077
331,0.03129
332,0.03174
333,0.03221
334,0.03275
335,0.03319
336,0.03367
337,0.03408
338,0.03448
339,0.03492
340,0.03538
341,0.03578
342,0.0362
343,0.03654
344,0.03692
345,0.03728
346,0.03766
347,0.03797
348,0.0383
349,0.03855
350,0.03881
351,0.03905
352,0.03927
353,0.03947
354,0.03964
355,0.03978
356,0.03991
357,0.04001
358,0.04006
359,0.04026
360,0.04032
361,0.0404
362,0.04049
363,0.04064
364,0.04084
365,0.04105
366,0.0413
367,0.0416
368,0.04192
369,0.04227
370,0.04261
371,0.04298
372,0.04336
373,0.04382
374,0.04423
375,0.04476
376,0.04537
377,0.04607
378,0.04663
379,0.04722
380,0.04776
381,0.04813
382,0.04853
383,0.04894
384,0.04934
385,0.04968
386,0.05018
387,0.05074
388,0.0515
389,0.05233
390,0.05314
391,0.05375
392,0.05457
393,0.0554
394,0.05651
395,0.05788
396,0.05884
397,0.05905
398,0.05856
399,0.05778
400,0.05718
401,0.05683
402,0.05671
403,0.05683
404,0.0572
405,0.05754
406,0.05781
407,0.05825
408,0.05883
409,0.05917
410,0.05937
411,0.05988
412,0.06006
413,0.05979
414,0.05945
415,0.05935
416,0.05946
417,0.06022
418,0.06227
419,0.06309
420,0.06157
421,0.06053
422,0.06018
423,0.06009
424,0.06007
425,0.06009
426,0.06004
427,0.05999
428,0.05995
429,0.05995
430,0.06001
431,0.06001
432,0.06011
433,0.06026
434,0.06053
435,0.06104
436,0.06213
437,0.06359
438,0.0634
439,0.06225
440,0.06193
441,0.06203
442,0.06176
443,0.06164
444,0.06161
445,0.0613
446,0.06125
447,0.06188
448,0.06755
449,0.07539
450,0.07198
451,0.06981
452,0.06813
453,0.06459
454,0.06464
455,0.06581
456,0.06841
457,0.07057
458,0.06982
459,0.06877
460,0.07121
461,0.07659
462,0.08034
463,0.07791
464,0.07405
465,0.07685
466,0.09081
467,0.09918
468,0.09096
469,0.08196
470,0.07459
471,0.07306
472,0.08155
473,0.07663
474,0.06567
475,0.06266
476,0.0616
477,0.06151
478,0.06328
479,0.06883
480,0.07329
481,0.07269
482,0.0714
483,0.06859
484,0.06554
485,0.06348
486,0.0625
487,0.06249
488,0.06276
489,0.06422
490,0.07035
491,0.07459
492,0.07175
493,0.06706
494,0.06429
495,0.06284
496,0.06214
497,0.06174
498,0.06151
499,0.06146
500,0.06144
501,0.06175
502,0.0621
503,0.06181
504,0.0613
505,0.06107
506,0.06083
507,0.06072
508,0.06052
509,0.06046
510,0.06032
511,0.06052
512,0.06068
513,0.0605
514,0.06012
515,0.05984
516,0.05965
517,0.05954
518,0.05941
519,0.05924
520,0.05903
521,0.05879
522,0.0586
523,0.05838
524,0.05812
525,0.05791
526,0.05774
527,0.0575
528,0.0573
529,0.05703
530,0.05674
531,0.05653
532,0.05639
533,0.05621
534,0.056
535,0.05577
536,0.05546
537,0.0551
538,0.05507
539,0.05507
540,0.05507
541,0.05491
542,0.05475
543,0.05455
544,0.05435
545,0.0541
546,0.0539
547,0.05368
548,0.05355
549,0.05328
550,0.05309
551,0.05296
552,0.05279
553,0.05255
554,0.05236
555,0.05212
556,0.05188
557,0.05166
558,0.05144
559,0.05126
560,0.05105
561,0.05084
562,0.05062
563,0.05036
564,0.05016
565,0.05001
566,0.04991
567,0.04983
568,0.04975
569,0.04959
570,0.04934
571,0.04916
572,0.049
573,0.04882
574,0.04865
575,0.04846
576,0.04829
577,0.04814
578,0.04799
579,0.04783
580,0.0477
581,0.04762
582,0.04754
583,0.04748
584,0.04726
585,0.04714
586,0.04693
587,0.04669
588,0.04639
589,0.04608
590,0.0457
591,0.04532
592,0.04491
593,0.0445
594,0.04411
595,0.04371
596,0.04334
597,0.04293
598,0.04258
599,0.0423
600,0.04208
