SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,5E-6
241,0.00011
242,0.0002
243,0.00031
244,0.00042
245,0.00053
246,0.00065
247,0.00077
248,0.00089
249,0.00102
250,0.00115
251,0.00128
252,0.00143
253,0.00157
254,0.00171
255,0.00187
256,0.00202
257,0.00217
258,0.00233
259,0.00249
260,0.00264
261,0.0028
262,0.00296
263,0.00312
264,0.00328
265,0.00346
266,0.00362
267,0.00378
268,0.00396
269,0.00415
270,0.00435
271,0.00455
272,0.00476
273,0.00497
274,0.00524
275,0.00548
276,0.00574
277,0.00602
278,0.00632
279,0.00663
280,0.00695
281,0.0073
282,0.00769
283,0.00808
284,0.00846
285,0.00888
286,0.00932
287,0.00978
288,0.01024
289,0.01085
290,0.01149
291,0.01198
292,0.01238
293,0.0129
294,0.01342
295,0.01395
296,0.01452
297,0.01503
298,0.01553
299,0.01603
300,0.01652
301,0.01696
302,0.01746
303,0.0179
304,0.01835
305,0.01874
306,0.01915
307,0.01958
308,0.02001
309,0.02047
310,0.02093
311,0.02149
312,0.022
313,0.02242
314,0.02284
315,0.02332
316,0.02378
317,0.02429
318,0.02485
319,0.02546
320,0.02604
321,0.02676
322,0.02735
323,0.02769
324,0.02817
325,0.02862
326,0.02913
327,0.02964
328,0.03017
329,0.03068
330,0.03118
331,0.03164
332,0.03213
333,0.03265
334,0.03313
335,0.03363
336,0.03399
337,0.03449
338,0.03489
339,0.03539
340,0.0358
341,0.03615
342,0.03656
343,0.03698
344,0.03742
345,0.03775
346,0.03804
347,0.03839
348,0.03874
349,0.03906
350,0.03927
351,0.03948
352,0.03976
353,0.03992
354,0.04005
355,0.04019
356,0.04029
357,0.0404
358,0.04052
359,0.04068
360,0.04075
361,0.04081
362,0.04095
363,0.04112
364,0.04135
365,0.04151
366,0.04176
367,0.04205
368,0.04234
369,0.04273
370,0.04305
371,0.04345
372,0.04378
373,0.04424
374,0.04472
375,0.04532
376,0.04587
377,0.04651
378,0.04713
379,0.0477
380,0.04826
381,0.04865
382,0.049
383,0.04947
384,0.04984
385,0.05024
386,0.0507
387,0.05127
388,0.05203
389,0.05288
390,0.05364
391,0.05428
392,0.05509
393,0.05593
394,0.05704
395,0.05846
396,0.05938
397,0.05962
398,0.05913
399,0.05832
400,0.05771
401,0.05739
402,0.05731
403,0.05738
404,0.05774
405,0.05806
406,0.05837
407,0.05884
408,0.05939
409,0.05971
410,0.06002
411,0.06049
412,0.06071
413,0.06037
414,0.06003
415,0.05985
416,0.05998
417,0.06073
418,0.06283
419,0.06367
420,0.06217
421,0.06103
422,0.0607
423,0.06065
424,0.06057
425,0.06058
426,0.06057
427,0.0606
428,0.0605
429,0.06047
430,0.06053
431,0.06061
432,0.06074
433,0.06084
434,0.06104
435,0.06164
436,0.06277
437,0.06427
438,0.06399
439,0.06275
440,0.06249
441,0.06261
442,0.06242
443,0.06223
444,0.06221
445,0.0619
446,0.06182
447,0.06255
448,0.06838
449,0.07611
450,0.07253
451,0.07038
452,0.06873
453,0.06514
454,0.06529
455,0.06651
456,0.06912
457,0.07122
458,0.07046
459,0.06937
460,0.07193
461,0.07738
462,0.0811
463,0.07859
464,0.07474
465,0.07759
466,0.09181
467,0.10014
468,0.09182
469,0.08271
470,0.07526
471,0.07373
472,0.0823
473,0.07741
474,0.06629
475,0.06326
476,0.06213
477,0.0621
478,0.06386
479,0.06947
480,0.07389
481,0.07333
482,0.07202
483,0.06918
484,0.06612
485,0.06402
486,0.06306
487,0.0631
488,0.06332
489,0.06484
490,0.07102
491,0.07522
492,0.07235
493,0.06765
494,0.06483
495,0.06332
496,0.06257
497,0.0623
498,0.06206
499,0.06191
500,0.06191
501,0.06229
502,0.06266
503,0.06243
504,0.06188
505,0.06153
506,0.06129
507,0.06118
508,0.06106
509,0.06093
510,0.06085
511,0.06099
512,0.06115
513,0.06092
514,0.06062
515,0.06037
516,0.06019
517,0.06004
518,0.05991
519,0.05972
520,0.0595
521,0.05923
522,0.05904
523,0.05891
524,0.05864
525,0.0584
526,0.0582
527,0.05795
528,0.05781
529,0.05752
530,0.05722
531,0.05702
532,0.05678
533,0.05664
534,0.05641
535,0.05625
536,0.05593
537,0.05559
538,0.05553
539,0.05554
540,0.05553
541,0.05544
542,0.0552
543,0.05496
544,0.05477
545,0.05455
546,0.05435
547,0.05408
548,0.05386
549,0.05366
550,0.05352
551,0.05347
552,0.05318
553,0.05299
554,0.05266
555,0.05253
556,0.05226
557,0.05203
558,0.05181
559,0.0516
560,0.05143
561,0.05121
562,0.05102
563,0.05071
564,0.0505
565,0.0504
566,0.0503
567,0.05024
568,0.05018
569,0.04999
570,0.04981
571,0.04957
572,0.04937
573,0.04916
574,0.049
575,0.04887
576,0.04872
577,0.04856
578,0.04838
579,0.0482
580,0.04802
581,0.04795
582,0.04794
583,0.04781
584,0.04766
585,0.04742
586,0.04723
587,0.04699
588,0.04674
589,0.04638
590,0.04599
591,0.04559
592,0.04518
593,0.04479
594,0.04437
595,0.04397
596,0.04358
597,0.0432
598,0.04285
599,0.04258
600,0.04236
