SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,7.6E-5
239,0.00018
240,0.00029
241,0.00042
242,0.00054
243,0.00069
244,0.00083
245,0.00097
246,0.00112
247,0.00127
248,0.00143
249,0.00158
250,0.00174
251,0.00189
252,0.00206
253,0.00224
254,0.0024
255,0.00259
256,0.00276
257,0.00295
258,0.00312
259,0.00331
260,0.00348
261,0.00367
262,0.00384
263,0.00402
264,0.00422
265,0.0044
266,0.0046
267,0.00478
268,0.00498
269,0.0052
270,0.00542
271,0.00566
272,0.00589
273,0.00614
274,0.00644
275,0.00673
276,0.00701
277,0.00735
278,0.00768
279,0.00804
280,0.0084
281,0.00881
282,0.00927
283,0.00969
284,0.01015
285,0.01063
286,0.01116
287,0.01166
288,0.01222
289,0.0129
290,0.01364
291,0.01426
292,0.01475
293,0.01533
294,0.0159
295,0.01655
296,0.01719
297,0.01784
298,0.01837
299,0.01903
300,0.01961
301,0.02012
302,0.0207
303,0.02118
304,0.0218
305,0.02219
306,0.02273
307,0.02317
308,0.02371
309,0.02425
310,0.02473
311,0.02546
312,0.02599
313,0.02653
314,0.02701
315,0.02748
316,0.02807
317,0.02862
318,0.02931
319,0.02992
320,0.03062
321,0.03138
322,0.03215
323,0.03259
324,0.03308
325,0.03372
326,0.03426
327,0.03482
328,0.03544
329,0.03602
330,0.03663
331,0.03717
332,0.03775
333,0.03825
334,0.03891
335,0.03939
336,0.03996
337,0.04045
338,0.04099
339,0.04152
340,0.04202
341,0.04249
342,0.04291
343,0.0435
344,0.04388
345,0.04431
346,0.04468
347,0.04514
348,0.04542
349,0.04573
350,0.04609
351,0.04638
352,0.04657
353,0.04693
354,0.04711
355,0.04727
356,0.0474
357,0.04752
358,0.04769
359,0.04775
360,0.04788
361,0.04807
362,0.04811
363,0.04829
364,0.04847
365,0.04879
366,0.04897
367,0.04941
368,0.04968
369,0.05022
370,0.05054
371,0.05096
372,0.05142
373,0.05186
374,0.05247
375,0.05302
376,0.05384
377,0.05447
378,0.05532
379,0.05585
380,0.05664
381,0.05713
382,0.05756
383,0.0581
384,0.05848
385,0.05909
386,0.05954
387,0.06025
388,0.06098
389,0.06203
390,0.06301
391,0.06363
392,0.0647
393,0.06551
394,0.06703
395,0.06828
396,0.06968
397,0.07015
398,0.06962
399,0.06882
400,0.06806
401,0.06766
402,0.06743
403,0.06756
404,0.06789
405,0.06839
406,0.06863
407,0.06919
408,0.06981
409,0.07017
410,0.07056
411,0.07097
412,0.07152
413,0.07109
414,0.07062
415,0.07054
416,0.07053
417,0.0713
418,0.07332
419,0.07514
420,0.07365
421,0.07232
422,0.0716
423,0.0715
424,0.07143
425,0.07136
426,0.07152
427,0.07129
428,0.07145
429,0.07115
430,0.07132
431,0.07129
432,0.07149
433,0.07177
434,0.07177
435,0.07252
436,0.07346
437,0.0753
438,0.07559
439,0.07418
440,0.07372
441,0.07363
442,0.07359
443,0.07322
444,0.0735
445,0.073
446,0.0728
447,0.07355
448,0.07828
449,0.08739
450,0.08642
451,0.08225
452,0.08127
453,0.077
454,0.07636
455,0.07736
456,0.08015
457,0.0828
458,0.08267
459,0.08127
460,0.08299
461,0.0889
462,0.09442
463,0.09321
464,0.08811
465,0.08962
466,0.10333
467,0.11607
468,0.11037
469,0.09896
470,0.09019
471,0.08611
472,0.09447
473,0.09385
474,0.08025
475,0.07518
476,0.07336
477,0.07297
478,0.07432
479,0.07989
480,0.0857
481,0.08628
482,0.08476
483,0.08193
484,0.07826
485,0.07565
486,0.07427
487,0.07394
488,0.07418
489,0.07542
490,0.08157
491,0.08735
492,0.08582
493,0.08023
494,0.07667
495,0.07441
496,0.0737
497,0.07305
498,0.07286
499,0.07257
500,0.07257
501,0.07308
502,0.07331
503,0.07329
504,0.07247
505,0.07225
506,0.07194
507,0.07172
508,0.07162
509,0.07134
510,0.07139
511,0.07133
512,0.07171
513,0.07146
514,0.07106
515,0.07072
516,0.07053
517,0.07024
518,0.07016
519,0.07007
520,0.06966
521,0.0696
522,0.06908
523,0.0691
524,0.06849
525,0.06843
526,0.06791
527,0.06806
528,0.06755
529,0.06738
530,0.06694
531,0.06667
532,0.06653
533,0.06624
534,0.06614
535,0.06563
536,0.06543
537,0.06491
538,0.06486
539,0.06486
540,0.06486
541,0.06488
542,0.06447
543,0.06431
544,0.06388
545,0.06387
546,0.06343
547,0.06331
548,0.06296
549,0.0626
550,0.06244
551,0.06226
552,0.06223
553,0.06169
554,0.06156
555,0.06111
556,0.06104
557,0.0607
558,0.06052
559,0.06028
560,0.05987
561,0.05966
562,0.05931
563,0.05922
564,0.05879
565,0.05881
566,0.05851
567,0.05851
568,0.05826
569,0.05818
570,0.05802
571,0.05757
572,0.05748
573,0.05706
574,0.05703
575,0.05673
576,0.05665
577,0.05639
578,0.05617
579,0.05599
580,0.05577
581,0.05578
582,0.05549
583,0.05558
584,0.0553
585,0.05517
586,0.05488
587,0.05463
588,0.05428
589,0.0539
590,0.05343
591,0.05301
592,0.05257
593,0.05203
594,0.0515
595,0.05105
596,0.05072
597,0.05008
598,0.04976
599,0.04938
600,0.0491
