"Reservoir","Site_code","Site_number","Depth_m","Date","Rep","Dilution","SampleName","Max Fl Ex","Max Fl Em","Max Fl","B:","T:","A:","C:","M:","N:","FI:","BIX:","HIX:","T/B","T/M:","T/N:","T/C:","A/T:","A/C:","A/M:","M/C:","C/N:","A254","a254","A350","a350"
"CCR","C50",50,"0.1",2025-04-16,1,1,"20250424_C50_16apr25_01R1.csv",300,300,4.75041273310178,0.17009224194545,0.0940605105126176,0.223954475211929,0.0977389548090085,0.0987053113797856,0.0915348735434077,1.41738440139157,0.691910108916949,1.70626311591297,0.552997064632635,0.95294274642125,1.02759207361566,0.962364603718354,2.38096172337792,2.29135328538716,2.26892020379963,1.00988711791184,1.06777833437066,0.062,14.2786,0.011,2.5333
"CCR","C50",50,"1.5",2025-04-16,1,1,"20250424_C50_16apr25_15R1.csv",300,300,2.71439098298039,0.109609205965049,0.106228570269954,0.222407258042616,0.0950610228482559,0.0982754141560684,0.106174250526763,1.41912332460447,0.677727959153018,2.98815432530559,0.969157374462024,1.08092722052797,1.00051160938666,1.11747766947053,2.09366705658771,2.33962618304287,2.26310171218834,1.03381397771139,0.89533029314197,0.057,13.1271,0.01,2.303
"CCR","C50",50,"9",2025-04-16,1,1,"20250424_C50_16apr25_9R1.csv",300,300,2.1390119578302,0.079392686545938,0.0894633689223827,0.252758770570674,0.121101573334406,0.110256598132005,0.103358687324581,1.44203689263676,0.664135716996335,4.34235126534473,1.12684647433637,0.811410568057549,0.865562162582793,0.738746545227299,2.82527668715409,2.08716339194632,2.29245936164345,0.910447280709935,1.17166322898536,0.058,13.3574,0.011,2.5333
"CCR","CC2",92,"BOT",2025-04-16,1,1,"20250424_CC2_16apr25_BOTR1.csv",300,300,2.47738098195385,0.0757963796058264,0.086257754161372,0.232772609430153,0.104833385064302,0.103985734892641,0.0983567101285141,1.42400628451559,0.665422964267352,3.77449890944378,1.1380194490812,0.829515262361974,0.876989013242375,0.82280805974608,2.69857025253265,2.22040535357488,2.23850521103184,0.991914310778568,1.06584883662055,0.06,13.818,0.011,2.5333
"CCR","CC2",92,"BOT",2025-04-16,2,1,"20250424_CC2_16apr25_BOTR2.csv",300,300,2.30774806409627,0.0569643308315218,0.0760114931412552,0.22424239391535,0.100969008673117,0.0974811969798492,0.091091058200251,1.44247442425725,0.654203363435153,4.44708561891635,1.33436998261364,0.779755434855482,0.834456143589358,0.752820039932639,2.95011168243506,2.22090319457651,2.30036561780939,0.965456611497892,1.1084403965442,0.057,13.1271,0.01,2.303
"CCR","CC4",88,"0.1",2025-04-16,1,1,"20250424_CC4_16apr25_01R1.csv",300,300,2.31587210406813,0.0737780610345545,0.0806454133057265,0.219336176117705,0.0957241006849887,0.0951946036759325,0.0875301794344743,1.42634533582859,0.672400519836577,3.92654241057154,1.09308122461982,0.847163706676743,0.921344087568085,0.842477628190172,2.71976008463374,2.29133702534853,2.30408203456977,0.994468508920249,1.09361252659888,0.057,13.1271,0.01,2.303
"CCR","CC4",88,"1.5",2025-04-16,1,1,"20250424_CC4_16apr25_15R1.csv",300,300,1.95837875260351,0.0635502947239243,0.0757958001826752,0.218399529658913,0.0959279836382,0.0953212351578968,0.0881726819040315,1.4197757354788,0.672657376463342,4.2626358255838,1.19268998691427,0.79516175023458,0.859629065895631,0.790132319142087,2.88141993530708,2.27670301590643,2.29119491891959,0.993674958471017,1.08795583356089,0.056,12.8968,0.01,2.303
"CCR","CC4",88,"6",2025-04-16,1,1,"20250424_CC4_16apr25_6R1.csv",300,300,2.58482221242288,0.0583138765078439,0.0747404073871638,0.222164363017656,0.0995290982114916,0.0960192052289545,0.0869671487401528,1.41407909367519,0.664538076945365,4.30298748723339,1.28169162921471,0.778390189847415,0.859409656058508,0.7509402650102,2.97247995808773,2.23215488746391,2.31374923889354,0.964735006690416,1.14444476625159,0.057,13.1271,0.011,2.5333
"CCR","CC4",88,"9",2025-04-16,1,1,"20250424_CC4_16apr25_9R1.csv",300,300,2.04497688290907,0.0656782154096917,0.0748111888886997,0.244365501957669,0.116077357880519,0.106158669486464,0.0939917160128506,1.45908074501002,0.654786996201837,4.88802403960364,1.13905635867293,0.704711063642696,0.795933855260941,0.644494242931552,3.26642986948415,2.10519524582219,2.30188926763845,0.914551049617585,1.23497434459701,0.055,12.6665,0.01,2.303
"CCR","CC4",88,"BOT",2025-04-16,1,1,"20250424_CC4_16apr25_BOTR1.csv",300,300,2.06161178890539,0.0793520044440421,0.0824869270442958,0.261168153062412,0.12559756489876,0.111728273005331,0.102069303569561,1.4789592537236,0.661485653855241,4.85370884077529,1.03950653322771,0.738281590017597,0.808146270813734,0.656755782731821,3.16617629508932,2.07940459094832,2.33752966941457,0.889573560565377,1.23051260767312,0.057,13.1271,0.011,2.5333
