"Reservoir","Site_code","Site_number","Depth_m","Date","Rep","Dilution","SampleName","Max Fl Ex","Max Fl Em","Max Fl","B:","T:","A:","C:","M:","N:","FI:","BIX:","HIX:","T/B","T/M:","T/N:","T/C:","A/T:","A/C:","A/M:","M/C:","C/N:","A254","a254","A350","a350"
"CCR","C50",50,"0.1",2025-02-17,1,1,"20250312_C50_17feb25_01R1.csv",305,306,2.4710303184352,0.185083898396636,0.137946510828394,0.270080104984663,0.127758618165387,0.128236491047382,0.133334603946079,1.47814307227168,0.671574627994037,2.43063811882083,0.745318809596139,1.07571963098573,1.03458897199845,1.07974329097563,1.9578610822614,2.11398736823403,2.10610960093155,1.00374043558749,0.958180505167689,0.061,13.818,0.012,2.5333
"CCR","C50",50,"1.5",2025-02-17,1,1,"20250312_C50_17feb25_15R1.csv",300,300,15.4359258586908,0.0844776557458756,0.0856333372298748,0.263254425837593,0.124524646658969,0.113141945034839,0.0999816815718071,1.4395671021654,0.664901812416692,3.86132328259116,1.01368032142695,0.756866405323917,0.856490267853443,0.687681832692891,3.0742049107687,2.1140748671109,2.32676242004264,0.908590773557431,1.24547461796325,0.066,14.9695,0.019,4.1454
"CCR","C50",50,"0.1",2024-10-28,1,1,"20250312_C50_28oct24_01R1.csv",300,300,1.58252235836916,0.0678325619455927,0.083582664321945,0.263965511114002,0.121134615573039,0.116946352642802,0.103568918961212,1.46773982504156,0.680028901360197,4.60909537005803,1.23219088185089,0.714709458081502,0.807024589618896,0.689998180342992,3.15813707609577,2.17910883577982,2.25715043820351,0.965424722649057,1.16960393898101,0.058,13.1271,0.011,2.303
"CCR","C50",50,"1.5",2024-10-28,1,1,"20250312_C50_28oct24_15R1.csv",320,318,1.75399081424026,0.0620712435514353,0.0753971353515433,0.268239007713557,0.125527508659903,0.118872130478182,0.0994273420974244,1.45359741197208,0.694259637174438,4.83423220340246,1.21468704407485,0.634270918240017,0.758313897978536,0.600642330565328,3.55768168728,2.13689422005745,2.25653403059678,0.946980719582727,1.26250492079838,0.059,13.3574,0.011,2.303
"CCR","C50",50,"6",2024-10-28,1,1,"20250312_C50_28oct24_6R1.csv",310,310,3.56452103419756,0.0728321655024179,0.0891828660395404,0.262351447916917,0.119888483050087,0.115183611576152,0.106729272060111,1.46390216235498,0.684806368069964,4.35677092220417,1.22449834388873,0.774266970962086,0.835598934745023,0.743881845617164,2.94172479050628,2.18829566645957,2.27768034294937,0.960756268206603,1.12329523790403,0.058,13.1271,0.012,2.5333
"CCR","C50",50,"0.1",2024-09-30,1,1,"20250312_C50_30sep24_01R1.csv",300,300,7.27883576447769,0.0903128926156999,0.101173798093613,0.196535804529146,0.0835660604142641,0.0898842989174182,0.0932270798352511,1.49484656989796,0.741398790804218,2.74895308768632,1.12025863820052,1.12560034747078,1.08524045022547,1.21070441267737,1.94255635581948,2.35186155186512,2.18654210909198,1.07560771049673,0.896371103352591,0.051,11.515,0.01,2.0727
"CCR","C50",50,"1.5",2024-09-30,1,1,"20250312_C50_30sep24_15R1.csv",305,304,2.87152653635105,0.0598875018128974,0.0688945521035332,0.171916229183018,0.0747360745286985,0.0759914126050251,0.0722084378799409,1.48851245658705,0.704307397851274,3.43089270788763,1.15039949936092,0.906609704199357,0.954106668504342,0.92183798169755,2.49535302769175,2.30031119867023,2.26231127030858,1.01679694958884,1.03500472691239,0.045,10.1332,0.007,1.3818
"CCR","C50",50,"20",2024-09-30,1,1,"20250312_C50_30sep24_20R1.csv",315,316,1.89696673048638,0.0545427073811418,0.0750844316381632,0.287537039738799,0.147813387124012,0.131863447116768,0.105676821333037,1.55331273814394,0.695969409001356,6.15936914732838,1.37661724625213,0.56941050215132,0.710509936720535,0.507967736204902,3.82951609894924,1.94527062354347,2.18056668489925,0.892094076743794,1.39873044305698,0.046,10.3635,0.009,1.8424
"CCR","C50",50,"6",2024-09-30,1,1,"20250312_C50_30sep24_6R1.csv",300,300,6.83030844719515,0.0545501057385757,0.0663711690111058,0.233036852967856,0.112168716391604,0.0963581412011604,0.0826603008322514,1.49785008567383,0.64790548818301,4.62127135867097,1.21670101482811,0.688796693084263,0.802938875649602,0.591708375973477,3.51111569134577,2.0775565635812,2.41844487723523,0.85904648195094,1.35698412977273,0.057,12.8968,0.012,2.5333
"CCR","C50",50,"9",2024-09-30,1,1,"20250312_C50_30sep24_9R1.csv",305,304,5.52387981313565,0.0532738834151134,0.0685463041949769,0.309535357084669,0.158481302964102,0.130894472240423,0.104833020041454,1.4817436112181,0.627674331449599,6.35024176923813,1.28667744494727,0.523676080599287,0.653861771490239,0.432519817246226,4.51571183479433,1.95313485752186,2.36477027476091,0.825930061100474,1.51174985611817,0.06,13.5877,0.013,2.7636
