SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,8E-5
238,0.00019
239,0.00031
240,0.00043
241,0.00057
242,0.00071
243,0.00087
244,0.00103
245,0.00119
246,0.00136
247,0.00152
248,0.00169
249,0.00186
250,0.00203
251,0.0022
252,0.00239
253,0.00256
254,0.00275
255,0.00295
256,0.00313
257,0.00333
258,0.00352
259,0.00372
260,0.0039
261,0.0041
262,0.00428
263,0.00447
264,0.00466
265,0.00488
266,0.00507
267,0.00527
268,0.00548
269,0.00571
270,0.00596
271,0.00621
272,0.00645
273,0.00673
274,0.00703
275,0.00732
276,0.00766
277,0.00799
278,0.00837
279,0.00874
280,0.00913
281,0.00957
282,0.01004
283,0.01054
284,0.01099
285,0.01152
286,0.01205
287,0.01263
288,0.0132
289,0.01393
290,0.01475
291,0.01535
292,0.01586
293,0.01648
294,0.01713
295,0.01778
296,0.01851
297,0.01914
298,0.01974
299,0.02039
300,0.02097
301,0.02159
302,0.02215
303,0.0227
304,0.02326
305,0.02375
306,0.02429
307,0.02476
308,0.02536
309,0.02586
310,0.02641
311,0.02711
312,0.02773
313,0.02822
314,0.02873
315,0.02935
316,0.0299
317,0.03049
318,0.03113
319,0.03192
320,0.03258
321,0.03342
322,0.03415
323,0.03459
324,0.03518
325,0.0357
326,0.03634
327,0.03698
328,0.03757
329,0.03824
330,0.0388
331,0.03952
332,0.04001
333,0.04059
334,0.04126
335,0.04183
336,0.04232
337,0.04285
338,0.04343
339,0.04394
340,0.04449
341,0.04495
342,0.04544
343,0.04595
344,0.04638
345,0.04688
346,0.04725
347,0.04762
348,0.04796
349,0.04835
350,0.04866
351,0.04902
352,0.04915
353,0.04949
354,0.04962
355,0.04986
356,0.04997
357,0.05009
358,0.05026
359,0.05037
360,0.05036
361,0.05053
362,0.05066
363,0.05085
364,0.05103
365,0.05138
366,0.05165
367,0.05193
368,0.05241
369,0.05277
370,0.05331
371,0.0536
372,0.05417
373,0.05468
374,0.05521
375,0.05594
376,0.05663
377,0.05734
378,0.05821
379,0.05887
380,0.05958
381,0.06005
382,0.06056
383,0.06112
384,0.06158
385,0.06218
386,0.06265
387,0.06352
388,0.06426
389,0.06534
390,0.06628
391,0.06697
392,0.06804
393,0.06902
394,0.0703
395,0.07184
396,0.07299
397,0.0734
398,0.07276
399,0.07213
400,0.07126
401,0.07107
402,0.07069
403,0.07105
404,0.07134
405,0.07159
406,0.07213
407,0.07255
408,0.07344
409,0.07351
410,0.07413
411,0.07456
412,0.07484
413,0.07456
414,0.07413
415,0.07421
416,0.07394
417,0.07503
418,0.07694
419,0.07856
420,0.07695
421,0.07557
422,0.07519
423,0.07481
424,0.0749
425,0.07477
426,0.07499
427,0.07475
428,0.07492
429,0.07483
430,0.07469
431,0.07491
432,0.07489
433,0.07533
434,0.07539
435,0.07619
436,0.07731
437,0.07889
438,0.07908
439,0.07758
440,0.07731
441,0.07714
442,0.07726
443,0.07681
444,0.0768
445,0.07654
446,0.07639
447,0.07737
448,0.08292
449,0.09164
450,0.08973
451,0.08612
452,0.08467
453,0.08039
454,0.08018
455,0.08133
456,0.08435
457,0.08677
458,0.08628
459,0.08518
460,0.08758
461,0.09347
462,0.09838
463,0.09659
464,0.09208
465,0.09479
466,0.10943
467,0.1203
468,0.11287
469,0.10227
470,0.09334
471,0.0909
472,0.09953
473,0.09671
474,0.08322
475,0.07842
476,0.07689
477,0.07663
478,0.07834
479,0.08421
480,0.08969
481,0.08986
482,0.08825
483,0.08516
484,0.08159
485,0.07892
486,0.07765
487,0.07746
488,0.07779
489,0.07937
490,0.08583
491,0.09126
492,0.08897
493,0.08339
494,0.07991
495,0.07797
496,0.07711
497,0.07659
498,0.07626
499,0.07604
500,0.07603
501,0.07639
502,0.07684
503,0.07654
504,0.07603
505,0.07548
506,0.07519
507,0.07505
508,0.07504
509,0.07472
510,0.07469
511,0.0748
512,0.07506
513,0.0747
514,0.07434
515,0.07401
516,0.07381
517,0.07354
518,0.07346
519,0.07315
520,0.07292
521,0.07264
522,0.07241
523,0.07221
524,0.07177
525,0.07152
526,0.07121
527,0.07105
528,0.0708
529,0.07036
530,0.06997
531,0.0697
532,0.06959
533,0.06949
534,0.06913
535,0.06882
536,0.06841
537,0.06802
538,0.06781
539,0.06787
540,0.06782
541,0.06773
542,0.06741
543,0.06716
544,0.06691
545,0.06658
546,0.06646
547,0.06606
548,0.06584
549,0.06553
550,0.06528
551,0.06517
552,0.06497
553,0.06473
554,0.06432
555,0.06415
556,0.06382
557,0.06351
558,0.06334
559,0.063
560,0.06283
561,0.06232
562,0.06224
563,0.0618
564,0.06158
565,0.06138
566,0.06127
567,0.06114
568,0.06102
569,0.06094
570,0.06056
571,0.06024
572,0.06001
573,0.05978
574,0.05953
575,0.05939
576,0.05917
577,0.05899
578,0.05874
579,0.05869
580,0.05841
581,0.05831
582,0.0581
583,0.05803
584,0.05782
585,0.05759
586,0.05732
587,0.0571
588,0.05667
589,0.05625
590,0.05585
591,0.05544
592,0.05488
593,0.05443
594,0.05383
595,0.05346
596,0.05294
597,0.05252
598,0.05211
599,0.05175
600,0.05143
