190,0.39
191,0.356
192,0.329
193,0.3
194,0.278
195,0.257
196,0.239
197,0.223
198,0.21
199,0.198
200,0.188
201,0.179
202,0.171
203,0.165
204,0.159
205,0.154
206,0.149
207,0.145
208,0.141
209,0.137
210,0.134
211,0.13
212,0.127
213,0.124
214,0.122
215,0.119
216,0.116
217,0.114
218,0.112
219,0.11
220,0.108
221,0.106
222,0.104
223,0.102
224,0.1
225,0.099
226,0.097
227,0.095
228,0.094
229,0.092
230,0.091
231,0.09
232,0.088
233,0.087
234,0.086
235,0.084
236,0.083
237,0.082
238,0.081
239,0.08
240,0.079
241,0.078
242,0.077
243,0.076
244,0.076
245,0.075
246,0.074
247,0.073
248,0.073
249,0.073
250,0.072
251,0.072
252,0.071
253,0.07
254,0.07
255,0.069
256,0.069
257,0.068
258,0.068
259,0.068
260,0.067
261,0.066
262,0.066
263,0.065
264,0.064
265,0.064
266,0.063
267,0.062
268,0.062
269,0.061
270,0.06
271,0.059
272,0.058
273,0.057
274,0.057
275,0.056
276,0.055
277,0.054
278,0.053
279,0.052
280,0.052
281,0.051
282,0.05
283,0.049
284,0.048
285,0.047
286,0.047
287,0.046
288,0.045
289,0.044
290,0.043
291,0.043
292,0.042
293,0.041
294,0.041
295,0.04
296,0.039
297,0.039
298,0.038
299,0.037
300,0.037
301,0.036
302,0.036
303,0.035
304,0.034
305,0.034
306,0.033
307,0.033
308,0.033
309,0.032
310,0.031
311,0.031
312,0.031
313,0.03
314,0.03
315,0.03
316,0.029
317,0.029
318,0.029
319,0.028
320,0.028
321,0.027
322,0.027
323,0.027
324,0.026
325,0.026
326,0.026
327,0.026
328,0.025
329,0.025
330,0.025
331,0.024
332,0.024
333,0.024
334,0.024
335,0.023
336,0.023
337,0.023
338,0.022
339,0.023
340,0.023
341,0.022
342,0.021
343,0.021
344,0.02
345,0.02
346,0.02
347,0.02
348,0.02
349,0.019
350,0.019
351,0.019
352,0.019
353,0.018
354,0.018
355,0.018
356,0.017
357,0.017
358,0.017
359,0.017
360,0.017
361,0.017
362,0.016
363,0.016
364,0.016
365,0.016
366,0.016
367,0.015
368,0.015
369,0.015
370,0.015
371,0.014
372,0.014
373,0.014
374,0.014
375,0.014
376,0.014
377,0.014
378,0.013
379,0.013
380,0.013
381,0.013
382,0.013
383,0.012
384,0.012
385,0.012
386,0.012
387,0.012
388,0.012
389,0.012
390,0.011
391,0.011
392,0.011
393,0.011
394,0.011
395,0.011
396,0.011
397,0.01
398,0.01
399,0.01
400,0.01
401,0.01
402,0.01
403,0.01
404,0.009
405,0.009
406,0.009
407,0.009
408,0.009
409,0.009
410,0.009
411,0.009
412,0.008
413,0.009
414,0.008
415,0.008
416,0.008
417,0.008
418,0.008
419,0.008
420,0.008
421,0.008
422,0.008
423,0.008
424,0.008
425,0.008
426,0.007
427,0.007
428,0.007
429,0.007
430,0.007
431,0.007
432,0.007
433,0.007
434,0.007
435,0.007
436,0.007
437,0.007
438,0.006
439,0.006
440,0.006
441,0.006
442,0.006
443,0.006
444,0.006
445,0.006
446,0.006
447,0.006
448,0.006
449,0.006
450,0.006
451,0.006
452,0.006
453,0.005
454,0.005
455,0.006
456,0.005
457,0.005
458,0.005
459,0.005
460,0.005
461,0.005
462,0.005
463,0.005
464,0.005
465,0.005
466,0.005
467,0.005
468,0.005
469,0.005
470,0.005
471,0.005
472,0.005
473,0.005
474,0.005
475,0.004
476,0.005
477,0.004
478,0.004
479,0.004
480,0.004
481,0.004
482,0.004
483,0.004
484,0.004
485,0.004
486,0.004
487,0.004
488,0.004
489,0.004
490,0.004
491,0.004
492,0.004
493,0.004
494,0.004
495,0.004
496,0.004
497,0.004
498,0.004
499,0.004
500,0.004
501,0.004
502,0.004
503,0.004
504,0.004
505,0.004
506,0.004
507,0.004
508,0.004
509,0.004
510,0.003
511,0.003
512,0.004
513,0.003
514,0.003
515,0.003
516,0.003
517,0.003
518,0.003
519,0.003
520,0.003
521,0.003
522,0.003
523,0.003
524,0.003
525,0.003
526,0.003
527,0.003
528,0.003
529,0.003
530,0.003
531,0.003
532,0.003
533,0.003
534,0.003
535,0.003
536,0.004
537,0.003
538,0.003
539,0.003
540,0.003
541,0.003
542,0.003
543,0.003
544,0.003
545,0.003
546,0.003
547,0.003
548,0.003
549,0.003
550,0.003
551,0.003
552,0.003
553,0.003
554,0.003
555,0.003
556,0.003
557,0.003
558,0.003
559,0.003
560,0.003
561,0.002
562,0.002
563,0.002
564,0.002
565,0.003
566,0.003
567,0.002
568,0.002
569,0.002
570,0.002
571,0.002
572,0.002
573,0.002
574,0.002
575,0.002
576,0.002
577,0.002
578,0.002
579,0.002
580,0.002
581,0.002
582,0.002
583,0.002
584,0.002
585,0.002
586,0.002
587,0.002
588,0.002
589,0.002
590,0.002
591,0.002
592,0.002
593,0.002
594,0.002
595,0.002
596,0.002
597,0.002
598,0.002
599,0.002
600,0.002
601,0.002
602,0.002
603,0.002
604,0.002
605,0.002
606,0.002
607,0.002
608,0.002
609,0.002
610,0.002
611,0.002
612,0.002
613,0.002
614,0.002
615,0.002
616,0.002
617,0.002
618,0.002
619,0.002
620,0.002
621,0.002
622,0.002
623,0.002
624,0.002
625,0.002
626,0.002
627,0.002
628,0.002
629,0.002
630,0.002
631,0.002
632,0.002
633,0.002
634,0.002
635,0.002
636,0.002
637,0.002
638,0.002
639,0.002
640,0.002
641,0.002
642,0.002
643,0.002
644,0.002
645,0.002
646,0.002
647,0.002
648,0.002
649,0.002
650,0.002
651,0.002
652,0.002
653,0.002
654,0.002
655,0.002
656,0.002
657,0.002
658,0.002
659,0.002
660,0.002
661,0.002
662,0.002
663,0.002
664,0.002
665,0.002
666,0.001
667,0.002
668,0.002
669,0.002
670,0.002
671,0.002
672,0.002
673,0.002
674,0.002
675,0.002
676,0.002
677,0.002
678,0.002
679,0.002
680,0.002
681,0.002
682,0.002
683,0.002
684,0.002
685,0.002
686,0.002
687,0.002
688,0.001
689,0.002
690,0.002
691,0.002
692,0.002
693,0.001
694,0.002
695,0.002
696,0.001
697,0.002
698,0.001
699,0.001
700,0.001
701,0.002
702,0.001
703,0.001
704,0.001
705,0.001
706,0.001
707,0.001
708,0.001
709,0.001
710,0.001
711,0.002
712,0.002
713,0.001
714,0.001
715,0.001
716,0.001
717,0.001
718,0.001
719,0.001
720,0.001
721,0.001
722,0.001
723,0.001
724,0.001
725,0.001
726,0.001
727,0.001
728,0.001
729,0.001
730,0.001
731,0.001
732,0.001
733,0.001
734,0.001
735,0.001
736,0.001
737,0.001
738,0.001
739,0.001
740,0.001
741,0.001
742,0.001
743,0.001
744,0.001
745,0.001
746,0.001
747,0.001
748,0.001
749,0.001
750,0.001
751,0.001
752,0.001
753,0.001
754,0.001
755,0.001
756,0.001
757,0.001
758,0.001
759,0.001
760,0.002
761,0.001
762,0.001
763,0.001
764,0.001
765,0.001
766,0.001
767,0.001
768,0.001
769,0.001
770,0.001
771,0.001
772,0.001
773,0.001
774,0.001
775,0.001
776,0.001
777,0.001
778,0.001
779,0.001
780,0.001
781,0.001
782,0.001
783,0.001
784,0.001
785,0.001
786,0.001
787,0.001
788,0.001
789,0.001
790,0.001
791,0.001
792,0.001
793,0.001
794,0.001
795,0.001
796,0.001
797,0.001
798,0.001
799,0.001
800,0.001
801,0.001
802,0.001
803,0.001
804,0.001
805,0.001
806,0.001
807,0.001
808,0.001
809,0.001
810,0.001
811,0.001
812,0.001
813,0.001
814,0.001
815,0.001
816,0.001
817,0.001
818,0.001
819,0.001
820,0.001
821,0.001
822,0.001
823,0.001
824,0.001
825,0.001
826,0.001
827,0.001
828,0.001
829,0.001
830,0.001
831,0.001
832,0.001
833,0.001
834,0.001
835,0.001
836,0.001
837,0.001
838,0.001
839,0.001
840,0.001
841,0.001
842,0.001
843,0.001
844,0.001
845,0.001
846,0.001
847,0.001
848,0.001
849,0.001
850,0.001
