SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,4.4E-5
241,0.00014
242,0.00024
243,0.00036
244,0.00047
245,0.00059
246,0.00072
247,0.00084
248,0.00097
249,0.00111
250,0.00125
251,0.00139
252,0.00154
253,0.00169
254,0.00184
255,0.002
256,0.00217
257,0.00233
258,0.0025
259,0.00266
260,0.00283
261,0.003
262,0.00316
263,0.00333
264,0.0035
265,0.00369
266,0.00386
267,0.00405
268,0.00423
269,0.00443
270,0.00465
271,0.00486
272,0.00508
273,0.00531
274,0.00558
275,0.00584
276,0.00612
277,0.00642
278,0.00675
279,0.00707
280,0.00742
281,0.00778
282,0.00821
283,0.00862
284,0.00905
285,0.00949
286,0.00996
287,0.01044
288,0.01094
289,0.01159
290,0.01229
291,0.01285
292,0.01328
293,0.01383
294,0.01438
295,0.01496
296,0.01559
297,0.01617
298,0.0167
299,0.01725
300,0.01778
301,0.01827
302,0.0188
303,0.01929
304,0.01978
305,0.02024
306,0.0207
307,0.02112
308,0.02163
309,0.02212
310,0.02264
311,0.02323
312,0.02383
313,0.02427
314,0.02473
315,0.02521
316,0.02574
317,0.02634
318,0.02694
319,0.02757
320,0.0282
321,0.02899
322,0.02964
323,0.03004
324,0.03053
325,0.0311
326,0.03163
327,0.03219
328,0.0327
329,0.03331
330,0.03385
331,0.03445
332,0.03497
333,0.03547
334,0.03605
335,0.03652
336,0.037
337,0.03752
338,0.03803
339,0.03857
340,0.03902
341,0.03945
342,0.03987
343,0.04032
344,0.04075
345,0.04112
346,0.04154
347,0.04192
348,0.04228
349,0.04257
350,0.04284
351,0.04317
352,0.04344
353,0.04365
354,0.04381
355,0.044
356,0.04412
357,0.0443
358,0.0444
359,0.04456
360,0.04467
361,0.0448
362,0.04491
363,0.04501
364,0.0452
365,0.0455
366,0.0458
367,0.04617
368,0.04647
369,0.04686
370,0.04722
371,0.04765
372,0.04809
373,0.04859
374,0.04908
375,0.04965
376,0.05027
377,0.05095
378,0.05163
379,0.05233
380,0.05296
381,0.05346
382,0.05384
383,0.05427
384,0.05467
385,0.05518
386,0.05574
387,0.05636
388,0.05717
389,0.05808
390,0.05893
391,0.05968
392,0.06057
393,0.06148
394,0.06271
395,0.06424
396,0.06524
397,0.06554
398,0.06502
399,0.06427
400,0.06358
401,0.06319
402,0.06303
403,0.06317
404,0.06351
405,0.06387
406,0.0642
407,0.06475
408,0.0653
409,0.06566
410,0.06594
411,0.06656
412,0.06677
413,0.06644
414,0.0661
415,0.06596
416,0.0661
417,0.06681
418,0.06904
419,0.07013
420,0.06865
421,0.06731
422,0.06695
423,0.06672
424,0.06674
425,0.06671
426,0.0668
427,0.06674
428,0.06671
429,0.06668
430,0.06675
431,0.06676
432,0.06688
433,0.06701
434,0.06737
435,0.06795
436,0.06909
437,0.07072
438,0.07063
439,0.06934
440,0.06895
441,0.06907
442,0.0689
443,0.06868
444,0.06858
445,0.06832
446,0.06824
447,0.06897
448,0.07464
449,0.08285
450,0.08012
451,0.07719
452,0.07561
453,0.07177
454,0.07158
455,0.07281
456,0.07561
457,0.07793
458,0.0773
459,0.07617
460,0.07865
461,0.08444
462,0.08916
463,0.0869
464,0.08268
465,0.08529
466,0.09994
467,0.10984
468,0.10196
469,0.09188
470,0.0837
471,0.08149
472,0.09018
473,0.08599
474,0.07381
475,0.07
476,0.06873
477,0.06856
478,0.07032
479,0.07617
480,0.0813
481,0.08108
482,0.0796
483,0.07665
484,0.07321
485,0.07088
486,0.06973
487,0.06966
488,0.06987
489,0.07143
490,0.07775
491,0.08283
492,0.08025
493,0.07507
494,0.07183
495,0.07012
496,0.06927
497,0.06895
498,0.06861
499,0.06844
500,0.06841
501,0.06873
502,0.06921
503,0.06898
504,0.06844
505,0.06807
506,0.06785
507,0.06765
508,0.0675
509,0.06743
510,0.06734
511,0.06747
512,0.0676
513,0.06742
514,0.06698
515,0.06673
516,0.06653
517,0.06642
518,0.06627
519,0.06608
520,0.06583
521,0.06556
522,0.06536
523,0.06515
524,0.06488
525,0.06462
526,0.06439
527,0.06412
528,0.06392
529,0.06357
530,0.06332
531,0.06313
532,0.06294
533,0.06275
534,0.06251
535,0.06228
536,0.06191
537,0.06154
538,0.06149
539,0.06147
540,0.06145
541,0.0613
542,0.06104
543,0.06087
544,0.06065
545,0.06041
546,0.06017
547,0.05992
548,0.05968
549,0.05944
550,0.0593
551,0.05916
552,0.05894
553,0.05872
554,0.05839
555,0.05818
556,0.05787
557,0.05766
558,0.05741
559,0.05724
560,0.05698
561,0.05679
562,0.05647
563,0.05622
564,0.056
565,0.05588
566,0.05578
567,0.05565
568,0.05554
569,0.0554
570,0.05516
571,0.05486
572,0.05463
573,0.05447
574,0.05431
575,0.05417
576,0.05391
577,0.05374
578,0.0536
579,0.05342
580,0.05325
581,0.05315
582,0.05309
583,0.053
584,0.05283
585,0.05256
586,0.05235
587,0.05216
588,0.05184
589,0.05145
590,0.05107
591,0.05056
592,0.0501
593,0.04966
594,0.04921
595,0.04883
596,0.04838
597,0.04797
598,0.04759
599,0.04725
600,0.04697
