SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,3.7E-5
238,0.00015
239,0.00026
240,0.00039
241,0.00051
242,0.00065
243,0.0008
244,0.00095
245,0.00111
246,0.00127
247,0.00142
248,0.00158
249,0.00174
250,0.0019
251,0.00207
252,0.00224
253,0.00242
254,0.00258
255,0.00278
256,0.00294
257,0.00314
258,0.0033
259,0.00351
260,0.00367
261,0.00386
262,0.00403
263,0.00421
264,0.00439
265,0.00459
266,0.00478
267,0.00496
268,0.00516
269,0.00537
270,0.00562
271,0.00582
272,0.00608
273,0.00631
274,0.00662
275,0.00689
276,0.00719
277,0.00751
278,0.00786
279,0.00822
280,0.00857
281,0.009
282,0.00941
283,0.00988
284,0.01032
285,0.01084
286,0.0113
287,0.01188
288,0.0124
289,0.0131
290,0.01383
291,0.01447
292,0.01498
293,0.01548
294,0.01614
295,0.01673
296,0.01743
297,0.01801
298,0.01863
299,0.01924
300,0.01976
301,0.02036
302,0.02085
303,0.02142
304,0.02189
305,0.02241
306,0.02289
307,0.02337
308,0.02388
309,0.02437
310,0.02492
311,0.02552
312,0.02615
313,0.0266
314,0.02712
315,0.02758
316,0.0282
317,0.0288
318,0.02936
319,0.03004
320,0.03065
321,0.03149
322,0.03219
323,0.03262
324,0.03313
325,0.03368
326,0.03428
327,0.03481
328,0.03545
329,0.03601
330,0.03662
331,0.03716
332,0.03779
333,0.03823
334,0.03889
335,0.03937
336,0.03994
337,0.04039
338,0.04093
339,0.04154
340,0.04196
341,0.04245
342,0.04289
343,0.04335
344,0.04376
345,0.04421
346,0.04467
347,0.04491
348,0.04538
349,0.0456
350,0.04604
351,0.04618
352,0.04652
353,0.04666
354,0.04691
355,0.04707
356,0.04718
357,0.04744
358,0.04732
359,0.04762
360,0.04754
361,0.04782
362,0.04786
363,0.04797
364,0.04831
365,0.04839
366,0.04889
367,0.04906
368,0.04949
369,0.04977
370,0.05023
371,0.05078
372,0.05104
373,0.05168
374,0.05212
375,0.05278
376,0.05345
377,0.05423
378,0.05508
379,0.05551
380,0.05641
381,0.05675
382,0.05733
383,0.05771
384,0.05822
385,0.05885
386,0.05915
387,0.06004
388,0.06059
389,0.06183
390,0.06251
391,0.06334
392,0.06428
393,0.06506
394,0.06644
395,0.06775
396,0.06907
397,0.06922
398,0.06893
399,0.06817
400,0.06752
401,0.06726
402,0.06715
403,0.06717
404,0.06733
405,0.06778
406,0.06813
407,0.06856
408,0.06924
409,0.06965
410,0.07
411,0.07051
412,0.07074
413,0.07053
414,0.07011
415,0.06997
416,0.06999
417,0.07072
418,0.07284
419,0.07428
420,0.07303
421,0.07169
422,0.07112
423,0.07102
424,0.07089
425,0.07081
426,0.07075
427,0.07067
428,0.07084
429,0.07064
430,0.07074
431,0.07074
432,0.07078
433,0.07111
434,0.07135
435,0.07189
436,0.0729
437,0.07455
438,0.0748
439,0.07345
440,0.07311
441,0.07316
442,0.07308
443,0.07277
444,0.07278
445,0.07256
446,0.07238
447,0.07287
448,0.07799
449,0.08657
450,0.08509
451,0.08156
452,0.08028
453,0.07633
454,0.07559
455,0.07688
456,0.07948
457,0.082
458,0.08171
459,0.0805
460,0.08236
461,0.088
462,0.09283
463,0.09144
464,0.087
465,0.08889
466,0.10248
467,0.11352
468,0.10718
469,0.09703
470,0.08869
471,0.08563
472,0.09399
473,0.09208
474,0.07902
475,0.07429
476,0.07288
477,0.07243
478,0.07392
479,0.07933
480,0.0847
481,0.08507
482,0.08355
483,0.08085
484,0.07717
485,0.0748
486,0.07337
487,0.07338
488,0.07358
489,0.07478
490,0.08054
491,0.08616
492,0.08438
493,0.07924
494,0.07575
495,0.07379
496,0.07303
497,0.07238
498,0.07227
499,0.07195
500,0.07211
501,0.07214
502,0.07273
503,0.07237
504,0.07205
505,0.07148
506,0.07136
507,0.07107
508,0.07098
509,0.07072
510,0.07077
511,0.07084
512,0.07086
513,0.0708
514,0.07023
515,0.07021
516,0.06972
517,0.0698
518,0.06942
519,0.06942
520,0.06891
521,0.06884
522,0.06845
523,0.06827
524,0.06785
525,0.06763
526,0.06754
527,0.06715
528,0.06709
529,0.06656
530,0.06637
531,0.06598
532,0.06593
533,0.06561
534,0.06546
535,0.0651
536,0.06483
537,0.06434
538,0.06415
539,0.06419
540,0.06417
541,0.06419
542,0.0638
543,0.06364
544,0.0633
545,0.06322
546,0.06278
547,0.06269
548,0.06219
549,0.06212
550,0.06188
551,0.06184
552,0.06156
553,0.06126
554,0.06094
555,0.06061
556,0.06052
557,0.06009
558,0.05993
559,0.05956
560,0.05946
561,0.05913
562,0.05892
563,0.05851
564,0.05836
565,0.05819
566,0.05804
567,0.05795
568,0.0577
569,0.05763
570,0.05738
571,0.05715
572,0.05679
573,0.05667
574,0.05647
575,0.05634
576,0.0561
577,0.05585
578,0.05568
579,0.05542
580,0.05531
581,0.05517
582,0.05511
583,0.05497
584,0.05471
585,0.05448
586,0.0542
587,0.05408
588,0.05373
589,0.0533
590,0.05291
591,0.05249
592,0.05202
593,0.05154
594,0.051
595,0.05067
596,0.0502
597,0.0498
598,0.04936
599,0.04902
600,0.04878
