   2.5446210e-01   1.3187156e-01   7.4682659e-02   4.8640555e-02   5.9890828e-02   6.4085996e-02   5.7247775e-02   3.4757618e-02   4.9208297e-02   3.8747557e-02   6.1527422e-02   3.1684798e+00   8.8499274e+00   4.0292177e+00   1.0834639e-01   8.0956913e-03   4.8456609e-03   3.5283248e-03   3.6501809e-03   3.9984239e-03   3.3671317e-03   2.4599919e-03   2.3659939e-03   1.5569497e-03   1.6166485e-03   1.4548271e-03   1.5788492e-03   1.7536066e-03   1.3395933e-03   1.3208266e-03   1.2591557e-03   7.5989824e-04   1.0436464e-03   4.2270948e-04   7.2971652e-04   7.2278063e-04   4.3054108e-04   3.0641971e-04   7.9633165e-04   6.8825541e-04   5.5474006e-04   6.5438058e-04   3.4216548e-04
   2.5068340e-01   1.2432720e-01   5.9529154e-02   5.7845695e-02   5.7102609e-02   6.8687542e-02   5.5146098e-02   2.8959868e-02   4.4334088e-02   3.3928799e-02   3.0072861e-02   7.9661376e-01   6.9646011e+00   6.5585467e+00   8.4917653e-01   1.1018337e-02   6.8358126e-03   4.0352789e-03   3.8003320e-03   4.7063995e-03   3.9538954e-03   2.5482048e-03   2.4366274e-03   2.0060173e-03   1.0982201e-03   1.3601748e-03   1.7491266e-03   1.4755855e-03   1.3037279e-03   1.0153000e-03   1.0235503e-03   7.0973496e-04   9.8534448e-04   5.5356667e-04   6.0028559e-04   6.8773269e-04   5.7572268e-04   5.6049358e-04   6.8592225e-04   7.1471076e-04   3.6139254e-04   5.4069895e-04   2.8156117e-04
   2.0847033e-01   1.2446421e-01   7.0356331e-02   5.6086264e-02   6.5196793e-02   6.1435191e-02   7.7568311e-02   3.5423233e-02   3.5412605e-02   3.5580201e-02   3.0522228e-02   1.1616179e-01   3.9468509e+00   7.7593012e+00   2.7076176e+00   2.2078250e-02   6.3015141e-03   3.7677982e-03   4.0984879e-03   4.6355571e-03   3.8436729e-03   3.0058494e-03   2.1478465e-03   1.8938534e-03   1.8173313e-03   1.5231321e-03   1.7901083e-03   1.7832111e-03   1.3631641e-03   1.0524650e-03   1.1662644e-03   6.7828327e-04   8.8588801e-04   4.4061964e-04   5.1645665e-04   6.8647285e-04   3.1109613e-04   3.8046311e-04   6.4313408e-04   6.7042482e-04   3.4509025e-04   5.1291629e-04   2.9174579e-04
   2.3840088e-01   1.7347260e-01   8.6581088e-02   4.9543205e-02   6.2147684e-02   6.7226146e-02   6.5622013e-02   5.6330812e-02   2.9513728e-02   3.8633148e-02   2.8762389e-02   2.9963632e-02   1.4820254e+00   7.4435271e+00   5.4049246e+00   2.3378300e-01   8.6540724e-03   4.3639380e-03   4.2383647e-03   4.2852359e-03   3.6547983e-03   2.8605763e-03   2.5635196e-03   1.6323464e-03   1.5507745e-03   1.4778149e-03   1.4881990e-03   1.5395811e-03   1.1053943e-03   9.5823028e-04   8.8116777e-04   5.8713202e-04   9.5725205e-04   3.7710079e-04   5.1708841e-04   5.5003872e-04   3.9441368e-04   4.1186400e-04   5.0508598e-04   7.0430209e-04   2.1146190e-04   4.5252455e-04   3.4954378e-04
   2.1289822e-01   1.5346610e-01   7.0611763e-02   5.9458021e-02   5.4552318e-02   6.6123964e-02   7.1176522e-02   7.2227466e-02   3.7899928e-02   4.5913144e-02   3.6014348e-02   2.9085259e-02   3.0600043e-01   5.7977818e+00   7.5154977e+00   1.2119904e+00   1.2592153e-02   4.9763876e-03   4.4358932e-03   5.0271453e-03   3.9299498e-03   3.0291037e-03   2.3379371e-03   1.6766425e-03   1.5156975e-03   1.4451181e-03   1.6814067e-03   1.4597966e-03   1.2566749e-03   8.6063095e-04   8.4741855e-04   5.6618389e-04   8.9718561e-04   3.7635275e-04   4.0835547e-04   6.7411610e-04   4.5065578e-04   3.1130609e-04   6.9216312e-04   5.9467745e-04   2.6808077e-04   5.2967174e-04   2.6869921e-04
   1.7993181e-01   1.2683583e-01   7.5273623e-02   5.3505735e-02   5.5801826e-02   6.3420815e-02   7.0095272e-02   6.2257074e-02   4.9808298e-02   3.0741548e-02   3.9245812e-02   3.1210715e-02   3.6554227e-02   3.3233790e+00   7.9215800e+00   3.4502777e+00   8.3785813e-02   6.1198364e-03   4.3664861e-03   4.8989395e-03   3.9840553e-03   2.8567157e-03   2.5389099e-03   1.4969043e-03   1.6138153e-03   1.0695299e-03   1.7651048e-03   1.7924562e-03   1.0553555e-03   7.9284711e-04   8.0276508e-04   6.5332364e-04   8.5137442e-04   3.1218645e-04   4.7642686e-04   6.3855177e-04   4.1000031e-04   3.3904229e-04   4.9082388e-04   6.8864311e-04   2.8259669e-04   6.3445736e-04   2.8049828e-04
   2.1513939e-01   1.3329117e-01   7.9992092e-02   6.1206130e-02   5.7686148e-02   5.9633426e-02   6.3942353e-02   6.4204918e-02   3.8711049e-02   4.3257492e-02   4.2554410e-02   3.2585924e-02   2.3577732e-02   1.2561861e+00   6.8121268e+00   6.2497481e+00   5.4471522e-01   8.7733668e-03   5.2660238e-03   4.7038851e-03   3.4998045e-03   3.1462364e-03   2.4011991e-03   1.2218021e-03   1.3617225e-03   1.3287459e-03   1.3253326e-03   1.6127462e-03   1.2188871e-03   9.9383202e-04   8.4737029e-04   6.6210034e-04   8.9240018e-04   4.0175684e-04   4.7842338e-04   5.5674900e-04   4.6376690e-04   4.2763349e-04   6.6759708e-04   4.8107823e-04   3.4279734e-04   5.0103867e-04   3.3395872e-04
   1.6134191e-01   1.7183849e-01   7.4976788e-02   7.3753979e-02   5.3703843e-02   6.7961925e-02   6.8731015e-02   7.9105332e-02   6.8276907e-02   4.9211589e-02   4.3485170e-02   3.2799163e-02   2.4003228e-02   1.7368338e-01   4.3286765e+00   8.0748289e+00   2.0120826e+00   2.1388686e-02   6.5307676e-03   5.3328199e-03   4.2926340e-03   2.8808089e-03   2.4467453e-03   1.8737559e-03   1.6289199e-03   1.4156090e-03   1.4576064e-03   1.5738721e-03   1.2296700e-03   9.4087538e-04   8.5376727e-04   7.0374882e-04   1.0697226e-03   4.9199078e-04   5.2967824e-04   6.2359776e-04   3.6088410e-04   3.3302714e-04   6.0732890e-04   5.5483810e-04   3.4830830e-04   5.4857868e-04   2.3696690e-04
   1.8675503e-01   1.4568037e-01   9.9616200e-02   6.3938600e-02   6.0462114e-02   6.3511389e-02   6.8693755e-02   7.4137677e-02   6.8315983e-02   4.5770890e-02   4.1766695e-02   3.4449526e-02   2.1411440e-02   2.2277014e-02   1.9199542e+00   7.9905126e+00   4.4003176e+00   2.6159520e-01   8.2775391e-03   7.0321386e-03   4.4354795e-03   3.3594386e-03   2.4944456e-03   1.5969210e-03   1.7160436e-03   1.4195108e-03   1.3404188e-03   1.4527742e-03   1.2062063e-03   9.1817100e-04   7.5291676e-04   5.6545283e-04   8.5423664e-04   4.1070045e-04   4.1744456e-04   5.5369216e-04   3.8552707e-04   3.6479034e-04   6.0616302e-04   5.5168666e-04   3.2718278e-04   4.6126543e-04   2.5113174e-04
   2.7536240e-01   1.4164804e-01   9.8415793e-02   7.2768485e-02   6.8511857e-02   6.4267910e-02   6.6220045e-02   7.8054391e-02   8.0594165e-02   6.6596153e-02   3.2248566e-02   3.7645030e-02   2.2456408e-02   1.6127820e-02   4.8834072e-01   6.0192404e+00   6.4744765e+00   1.0619484e+00   1.2421945e-02   8.1680670e-03   4.8080158e-03   3.2432359e-03   2.9000164e-03   1.9678584e-03   1.4042210e-03   1.3708582e-03   1.3548641e-03   1.3305035e-03   1.1701585e-03   9.9301876e-04   8.3828190e-04   4.8254145e-04   7.8294623e-04   2.7494979e-04   3.7685451e-04   5.9228920e-04   2.9768253e-04   5.0166299e-04   5.3090779e-04   5.0475684e-04   3.3002874e-04   4.1037783e-04   2.0135077e-04
