   1.4957517e-01   9.6829053e-02   3.8162811e-02   2.4360015e-02   2.3521008e-02   2.2349398e-02  -2.2412281e-02  -7.9042385e-03   1.9655773e-02   2.2962793e-02   6.2298052e-02   4.3724463e+00   1.0659959e+01   3.5642949e+00   1.0819080e-01   1.1072354e-02   5.7752386e-03   4.0273198e-03   5.1807507e-03   5.8508455e-03   3.5435851e-03   2.8384479e-03   2.7335696e-03   2.0041046e-03   2.0356512e-03   2.6470094e-03   2.1524210e-03   1.7150937e-03   1.2742698e-03   9.9751000e-04   9.1582308e-04   1.0030283e-03   9.1611309e-04   7.3659424e-04   7.1397577e-04   7.2780865e-04   6.0917643e-04   6.9789414e-04   4.4085805e-04   5.8053600e-04   4.3300698e-04   5.9018007e-04   4.9163278e-04
   1.6853323e-01   8.5361306e-02   4.2023362e-02   2.4258401e-02   2.8234051e-02   2.3096158e-02   4.5998609e-03  -9.8449701e-03   1.5225553e-02   1.9334326e-02   2.0494400e-02   1.2648960e+00   8.8818976e+00   6.5319872e+00   7.8402264e-01   1.3793268e-02   6.0906795e-03   4.1643029e-03   4.9878596e-03   6.2794939e-03   3.3310943e-03   3.0640381e-03   2.5102386e-03   2.3368084e-03   1.8137804e-03   2.2165285e-03   2.2871177e-03   1.3094296e-03   1.1840277e-03   1.0107994e-03   1.0053994e-03   9.1511752e-04   9.2701175e-04   6.8439208e-04   6.4919223e-04   7.5824910e-04   5.9058064e-04   6.5454612e-04   4.1563754e-04   5.3320350e-04   3.4960963e-04   3.6722455e-04   4.5400870e-04
   1.8344613e-01   9.5115862e-02   4.2864904e-02   2.9293478e-02   2.6698467e-02   2.4816316e-02   1.1469338e-02  -1.5078507e-02   1.2500713e-03   1.7271090e-02   1.6893650e-02   1.9989021e-01   5.5786411e+00   8.2741310e+00   2.5393947e+00   3.4170868e-02   7.1123903e-03   4.9630326e-03   5.3009969e-03   6.4569750e-03   3.6415725e-03   3.1149776e-03   2.7233785e-03   1.7581065e-03   2.0293559e-03   2.1619396e-03   2.1224746e-03   1.4383744e-03   1.1770607e-03   8.1019581e-04   9.1361164e-04   9.2556255e-04   8.8941271e-04   5.7066381e-04   5.3108060e-04   6.3707716e-04   5.7639967e-04   6.4987727e-04   4.4574726e-04   6.0381855e-04   4.5664352e-04   3.2907557e-04   4.0022231e-04
   1.6046454e-01   1.0339487e-01   4.7949213e-02   2.7571141e-02   2.4178061e-02   2.6702022e-02   2.0980740e-02  -5.5575956e-03   5.8237524e-03   2.1677467e-02   1.4246059e-02   3.1123303e-02   2.3301581e+00   8.1251978e+00   5.3482037e+00   3.4707600e-01   9.0496618e-03   5.4887783e-03   5.2601639e-03   6.7665604e-03   3.6974803e-03   3.4095962e-03   2.8370214e-03   2.1584684e-03   1.9610411e-03   2.0644991e-03   1.8537863e-03   1.4950519e-03   1.0953124e-03   8.5537943e-04   9.6233579e-04   8.6646043e-04   8.1643668e-04   6.6217641e-04   5.2074094e-04   6.4817254e-04   5.3389680e-04   6.0553250e-04   4.7167038e-04   5.1918407e-04   3.8340184e-04   3.5667245e-04   4.0369260e-04
   1.5688987e-01   8.0478305e-02   5.1040926e-02   2.8998175e-02   2.6453621e-02   2.6338576e-02   2.6117552e-02   5.8281220e-03  -1.1269524e-02   1.2114981e-02   1.4488285e-02   2.0468751e-02   5.8420256e-01   6.0892385e+00   7.9896350e+00   1.6168829e+00   1.4703839e-02   6.0103917e-03   5.2529999e-03   6.4943169e-03   3.8485546e-03   3.3690583e-03   2.9694661e-03   2.0691652e-03   2.0091433e-03   2.0219567e-03   2.0178862e-03   1.2657160e-03   1.0889154e-03   9.7658917e-04   8.8012402e-04   7.6927399e-04   8.7257674e-04   5.5216230e-04   6.0328942e-04   6.6481832e-04   4.8747391e-04   5.7353099e-04   4.0645589e-04   5.7577538e-04   3.4694435e-04   4.2137042e-04   3.9706147e-04
   1.6685708e-01   9.7064987e-02   4.1613403e-02   2.9536940e-02   2.7503435e-02   2.7399518e-02   2.3605406e-02   1.8916916e-02  -8.5409909e-03   1.0499305e-02   1.4622523e-02   1.7324586e-02   6.8471105e-02   3.2329047e+00   9.1573217e+00   4.0363231e+00   1.1635470e-01   7.4799827e-03   6.0841485e-03   6.6250790e-03   4.3803725e-03   3.5372060e-03   2.8812459e-03   1.8928203e-03   1.8494445e-03   1.9518687e-03   1.7931762e-03   1.4413251e-03   1.0566758e-03   8.5795735e-04   7.9074251e-04   6.6956962e-04   7.6065026e-04   5.8498670e-04   6.1591961e-04   5.7418089e-04   4.5477091e-04   5.0238948e-04   3.6491167e-04   4.7918229e-04   4.2026936e-04   3.8282848e-04   3.0515833e-04
   1.9166893e-01   9.7339054e-02   5.0996584e-02   2.7339346e-02   2.2100257e-02   2.4489329e-02   2.6044146e-02   2.4287306e-02  -2.9560076e-03   9.7171818e-04   1.3462224e-02   1.5278187e-02   2.1404421e-02   1.1193379e+00   8.6068663e+00   6.6808011e+00   8.1030684e-01   1.0649905e-02   7.3806976e-03   7.0352863e-03   3.9071238e-03   3.2920418e-03   3.0623125e-03   1.9068833e-03   1.8890794e-03   2.0687299e-03   1.9743510e-03   1.2606491e-03   9.2912978e-04   8.6035530e-04   9.3542054e-04   7.7204005e-04   7.1805327e-04   5.7365986e-04   5.8513538e-04   5.9978702e-04   4.3715685e-04   5.7473540e-04   4.0335074e-04   4.7788977e-04   4.0176360e-04   4.0515481e-04   3.9836280e-04
   1.6218657e-01   1.0421884e-01   4.6248952e-02   3.1136034e-02   2.8674795e-02   2.7844344e-02   2.2869001e-02   2.4881104e-02   6.9230280e-03  -7.7813832e-03   1.2660868e-02   1.4787663e-02   1.5193304e-02   1.9965810e-01   6.2592091e+00   8.3298803e+00   2.5588587e+00   3.3345453e-02   8.2025838e-03   7.8936419e-03   4.1313775e-03   3.8802196e-03   3.5580318e-03   2.2227724e-03   1.9454538e-03   1.8820841e-03   1.9802741e-03   1.3269198e-03   1.0155436e-03   1.0106947e-03   7.9252285e-04   7.5925577e-04   7.9131436e-04   6.0884167e-04   5.6530683e-04   6.0234535e-04   4.7555319e-04   4.9863982e-04   3.8027863e-04   3.8431346e-04   3.9372333e-04   3.5877477e-04   3.4777799e-04
   1.9136339e-01   9.2093305e-02   5.0965793e-02   3.0503973e-02   2.7256086e-02   2.7630556e-02   2.5170526e-02   2.7501617e-02   1.8560186e-02  -9.7650190e-04   5.8388901e-03   1.3133055e-02   1.3901686e-02   2.0817413e-02   3.0408513e+00   8.4406896e+00   4.7138903e+00   4.3323949e-01   1.0451564e-02   8.9817561e-03   4.3871278e-03   3.4690992e-03   3.2971920e-03   2.3002783e-03   1.8400474e-03   1.9976913e-03   1.9363494e-03   1.3592798e-03   9.2092214e-04   9.1984228e-04   8.9061781e-04   7.6003608e-04   7.5093628e-04   5.8500160e-04   5.1959838e-04   5.9094939e-04   5.0051625e-04   5.6088492e-04   3.9410769e-04   4.4068389e-04   3.5266685e-04   4.0005460e-04   3.2234510e-04
   1.9124984e-01   9.2083351e-02   5.3560499e-02   3.1835131e-02   2.9765365e-02   2.4702636e-02   2.5251737e-02   2.6823491e-02   2.1287175e-02  -2.8261921e-04  -2.4821607e-03   1.2274679e-02   1.3585591e-02   1.3894515e-02   8.1527964e-01   7.0744909e+00   6.1178945e+00   1.6109275e+00   1.6572475e-02   1.0918509e-02   4.3704097e-03   3.8203353e-03   3.1715482e-03   2.4513331e-03   2.2871846e-03   2.0113072e-03   2.0022400e-03   1.2107738e-03   9.4488541e-04   8.0756378e-04   8.5769424e-04   7.8405703e-04   6.4519301e-04   5.4867375e-04   5.0595812e-04   5.5457671e-04   4.2837150e-04   5.9976402e-04   3.6759849e-04   3.8634244e-04   3.6567256e-04   3.0236179e-04   3.4283285e-04
