   4.9639197e-01   2.2698760e-01   1.3800378e-01   9.8999869e-02   8.3371780e-02   8.4191517e-02   6.7618011e-03   5.5126760e-02   8.3034662e-02   8.1942289e-02   2.1780246e-01   8.9595034e+00   1.9912983e+01   9.7544727e+00   2.8793462e-01   2.4076053e-02   1.6467364e-02   1.3518718e-02   1.1463656e-02   9.5310185e-03   7.8408323e-03   7.2590787e-03   6.3601533e-03   6.3336014e-03   5.5717414e-03   5.2530700e-03   4.8996639e-03   4.6683676e-03   3.4106746e-03   2.8602063e-03   2.7817620e-03   2.1317394e-03   2.1261572e-03   1.7751746e-03   1.6200797e-03   1.5600030e-03   1.4873963e-03   1.5625700e-03   1.5031269e-03   1.3825864e-03   1.2348861e-03   1.0683219e-03   1.0845221e-03
   5.9232279e-01   2.3326850e-01   1.3828143e-01   9.8323326e-02   8.7858934e-02   8.2543093e-02   4.0581400e-02   2.9390045e-02   8.0051272e-02   7.7394414e-02   8.0500478e-02   2.9977451e+00   1.7331329e+01   1.5062583e+01   2.1217966e+00   3.3247542e-02   1.8348100e-02   1.3959824e-02   1.1489095e-02   1.0258315e-02   8.8330497e-03   6.9089791e-03   6.4405322e-03   5.4505707e-03   5.5550283e-03   5.1380942e-03   4.7892216e-03   4.4383891e-03   3.2953417e-03   2.9305782e-03   2.3958694e-03   2.1016034e-03   2.1488434e-03   1.6689224e-03   1.2962899e-03   1.6293037e-03   1.4549272e-03   1.3987617e-03   1.3047537e-03   1.1959076e-03   1.1543388e-03   1.1052609e-03   9.0276832e-04
   4.9048163e-01   2.4495197e-01   1.4703706e-01   1.0227468e-01   8.7551678e-02   9.4223461e-02   7.4791913e-02   2.5866532e-02   6.4594918e-02   7.5920616e-02   6.9547715e-02   5.2786407e-01   1.1784146e+01   1.7065387e+01   6.3903162e+00   7.3271187e-02   2.0559428e-02   1.4229716e-02   1.0712814e-02   1.0433247e-02   8.8293306e-03   7.2991390e-03   6.6168353e-03   5.4255725e-03   5.0008304e-03   4.8322798e-03   4.3161128e-03   4.3550535e-03   3.1290394e-03   2.7796052e-03   2.5016742e-03   2.1408569e-03   1.9841575e-03   1.7868056e-03   1.5398995e-03   1.4102864e-03   1.4944550e-03   1.2830109e-03   1.2886000e-03   1.3212794e-03   1.1017591e-03   1.0240356e-03   9.7104670e-04
   5.3976611e-01   2.6294383e-01   1.3781732e-01   1.0446156e-01   8.6215749e-02   9.2856273e-02   7.8426051e-02   5.4446915e-02   4.9555774e-02   7.7031511e-02   6.2049834e-02   7.4110576e-02   5.4570883e+00   1.6338156e+01   1.1519175e+01   7.7386030e-01   2.6089401e-02   1.6563566e-02   1.1378763e-02   9.6066001e-03   9.3823771e-03   6.9820970e-03   6.8537530e-03   5.9000673e-03   5.3067799e-03   4.7831607e-03   4.1296046e-03   4.2348349e-03   3.3707731e-03   2.7330667e-03   2.2915933e-03   1.9491316e-03   1.9855644e-03   1.8517064e-03   1.3497780e-03   1.4575038e-03   1.2597549e-03   1.1629614e-03   1.2072094e-03   1.2060731e-03   1.1173692e-03   1.0920910e-03   9.0720442e-04
   5.1279008e-01   2.6548445e-01   1.5830723e-01   1.1259963e-01   8.9591663e-02   8.6762237e-02   9.7148200e-02   6.8233691e-02   5.8318706e-02   6.7545273e-02   6.2132067e-02   5.5488495e-02   1.3768112e+00   1.3134392e+01   1.4714178e+01   3.6604411e+00   3.8819933e-02   1.9193757e-02   1.3250140e-02   9.8956624e-03   9.6487295e-03   7.2682410e-03   6.2986902e-03   5.5941865e-03   5.1981172e-03   4.6513277e-03   4.3214019e-03   3.7986641e-03   2.9509024e-03   2.6961638e-03   2.4570524e-03   1.8782095e-03   1.9086473e-03   1.5999637e-03   1.3717453e-03   1.4314337e-03   1.2952830e-03   1.3412724e-03   1.2080346e-03   1.2023555e-03   1.1157108e-03   9.2964041e-04   9.5244003e-04
   5.1479434e-01   2.6562397e-01   1.4316085e-01   1.0398728e-01   9.3063660e-02   9.1542076e-02   9.8811124e-02   8.7044614e-02   4.8463875e-02   6.1707812e-02   6.2361870e-02   4.9092659e-02   1.5342726e-01   7.8561882e+00   1.5141734e+01   8.3130785e+00   2.6832551e-01   2.1988070e-02   1.3473762e-02   1.1084336e-02   9.5798601e-03   7.9273335e-03   7.0369014e-03   5.7279203e-03   5.4533408e-03   4.7649346e-03   4.2920528e-03   3.7013707e-03   3.1678582e-03   2.5986112e-03   2.4128559e-03   1.9786765e-03   1.7545457e-03   1.4665251e-03   1.4061302e-03   1.4277194e-03   1.3855314e-03   1.2442633e-03   1.2149722e-03   1.1840176e-03   1.0900822e-03   9.1978804e-04   9.5962407e-04
   5.7188036e-01   2.6868115e-01   1.4872673e-01   1.1502595e-01   9.4043984e-02   9.2075248e-02   1.0251543e-01   1.0480939e-01   7.6201917e-02   4.2932610e-02   6.2218139e-02   4.6378545e-02   5.1191603e-02   2.9984361e+00   1.3716218e+01   1.2050777e+01   1.8829527e+00   3.0745826e-02   1.5239173e-02   1.1033679e-02   8.8212974e-03   7.7693500e-03   7.1542074e-03   6.1127886e-03   5.0020112e-03   4.7551502e-03   4.0330935e-03   3.7700034e-03   2.9851278e-03   2.5048079e-03   2.1035664e-03   1.6386605e-03   1.9709878e-03   1.5908221e-03   1.4297011e-03   1.3091849e-03   1.3183046e-03   1.1463177e-03   1.0845062e-03   1.0131960e-03   1.0543153e-03   8.6137097e-04   8.6228533e-04
   5.1575326e-01   2.4500783e-01   1.6823266e-01   1.0555034e-01   9.1624811e-02   9.5357309e-02   1.0172485e-01   1.0670987e-01   7.1454768e-02   4.7102640e-02   6.0380344e-02   4.5200841e-02   4.1179130e-02   5.1475031e-01   1.0043731e+01   1.3411032e+01   5.7723407e+00   8.5330847e-02   1.8681035e-02   1.3029308e-02   9.9606592e-03   8.1679377e-03   7.5080781e-03   6.2135207e-03   5.3008873e-03   4.8012007e-03   4.1038189e-03   3.8870429e-03   3.2405933e-03   2.3939998e-03   2.0796447e-03   1.8053014e-03   1.8140460e-03   1.6135951e-03   1.4054550e-03   1.3461064e-03   1.3532773e-03   1.1684538e-03   1.0916403e-03   1.1485334e-03   1.1152271e-03   9.4491215e-04   8.1260259e-04
   5.2856780e-01   2.6781211e-01   1.6347054e-01   1.1399918e-01   9.6995706e-02   9.3929628e-02   1.0145227e-01   1.0981147e-01   9.3188484e-02   4.4302095e-02   4.1798611e-02   4.4300736e-02   3.6685602e-02   5.7942555e-02   5.0462843e+00   1.2979172e+01   9.8230651e+00   9.5219028e-01   2.4593946e-02   1.4337712e-02   1.0532935e-02   8.1887217e-03   7.7788674e-03   6.7692893e-03   5.5654916e-03   4.6375158e-03   4.0880158e-03   3.7841199e-03   3.0791131e-03   2.4413719e-03   2.1718287e-03   1.9307506e-03   1.8111397e-03   1.5606999e-03   1.4508567e-03   1.3160772e-03   1.1968155e-03   1.2076063e-03   1.0447353e-03   1.0455649e-03   1.0705367e-03   9.2400344e-04   8.4331370e-04
   5.1033875e-01   2.8698344e-01   1.7722772e-01   1.1939709e-01   1.0212741e-01   9.5949813e-02   1.0093987e-01   1.1083777e-01   1.0216857e-01   5.2456978e-02   3.9605254e-02   4.4031350e-02   3.4645107e-02   3.7712485e-02   1.4497705e+00   1.1082503e+01   1.1760340e+01   3.7175541e+00   3.8541176e-02   1.6924430e-02   1.2044890e-02   8.3557069e-03   7.6969396e-03   7.2088297e-03   6.0698135e-03   4.6628666e-03   4.3225825e-03   3.9973651e-03   3.1943834e-03   2.5280893e-03   2.0757001e-03   1.8013719e-03   1.7505325e-03   1.5501768e-03   1.3959903e-03   1.2523273e-03   1.2653459e-03   1.0863255e-03   1.0490753e-03   1.0069686e-03   1.0234929e-03   8.8560050e-04   8.5896076e-04
   5.3636948e-01   2.7089006e-01   1.6690309e-01   1.1820525e-01   1.0011624e-01   1.0166776e-01   1.0472029e-01   1.1220958e-01   9.9347247e-02   7.2982253e-02   4.3431373e-02   4.0182614e-02   3.3692301e-02   3.1557595e-02   1.4167948e-01   7.0125035e+00   1.1991561e+01   7.8623056e+00   3.5472738e-01   2.1042502e-02   1.4181125e-02   9.5382149e-03   7.8761906e-03   6.9933557e-03   6.0577653e-03   5.2207791e-03   4.2035683e-03   3.6106220e-03   2.8582783e-03   2.5044483e-03   2.0759477e-03   1.8824602e-03   1.6413497e-03   1.5329418e-03   1.4047172e-03   1.3311006e-03   1.3756543e-03   1.0894900e-03   9.7898280e-04   1.0072317e-03   9.5918857e-04   9.3651753e-04   7.6578863e-04
