F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,7.1411E4,5.24842E4,4.26541E4,4.89517E4,5.87171E4,1.81847E5,7.64901E5,5.96445E5,1.30537E5,7.89526E4,1.3727E5,3.83391E6,8.35346E6,2.97975E6,6.16467E4,7802.83972,4917.81061,4046.35562,3995.19918,3427.28921,3067.57385,2373.5495,2129.28368,2007.58421,2109.95042,2128.50024,2003.95844,1766.78445,1458.4725,1724.13793,1512.7229,1216.40736,1109.35024,1189.81223,1033.73232,1080.74312,1092.70356,740.3443,946.68215,777.36047,811.60421,866.24204,693.84215
302,8.02244E4,5.81997E4,4.88028E4,5.01706E4,6.12007E4,1.11855E5,6.01778E5,8.33608E5,2.43118E5,8.71636E4,7.27398E4,1.28662E6,7.75274E6,6.00268E6,5.09587E5,1.11002E4,5587.8929,4825.17607,4712.93916,3351.11371,2486.4409,2646.01574,2489.65988,2409.29148,2241.16489,1974.54745,1995.53793,1874.77892,1503.34076,1660.63445,1626.34274,1254.24368,1148.45938,1108.11062,1097.20711,903.64141,1084.17805,946.93586,1114.87692,890.7519,777.26919,874.73461,780.81868
304,9.05646E4,5.75238E4,6.08035E4,6.43416E4,6.68056E4,9.7141E4,3.86894E5,9.26234E5,4.21436E5,1.07723E5,7.35413E4,2.86111E5,5.31274E6,8.47568E6,1.94331E6,2.17517E4,7325.01356,5151.1599,4783.90241,3798.13015,3368.12764,2601.24805,2624.98828,1969.27924,2071.25104,2124.8171,2045.37003,1970.73401,1641.54104,1775.08503,1425.41658,1301.3957,1131.05253,1199.10764,1268.92051,1072.57776,979.18137,912.83336,920.62925,804.61781,813.07845,865.94787,803.90921
306,9.21591E4,7.13507E4,6.45041E4,6.11962E4,7.76527E4,9.33035E4,2.40233E5,8.71303E5,6.58616E5,1.51526E5,8.67561E4,7.32869E4,2.47554E6,8.94413E6,4.72936E6,2.1341E5,9699.15205,5166.35302,4842.21622,4080.94123,3659.86493,3294.5494,2516.22833,2201.43093,2420.68064,2127.44274,2204.60738,2039.37286,1725.67357,1561.50414,1666.49935,1443.12394,1026.21513,940.05957,1041.76103,1215.47949,1076.21736,1099.19571,911.12104,909.80667,941.11552,891.71975,819.47837
308,1.09187E5,6.93481E4,7.04795E4,7.04935E4,7.54817E4,9.80831E4,1.5669E5,6.73378E5,8.9138E5,2.69441E5,9.5292E4,7.2917E4,6.85967E5,6.98356E6,8.06201E6,1.18028E6,1.3767E4,6519.9674,5250.42382,3681.88513,3717.68806,3251.78502,2777.06972,2749.19488,2593.83187,2239.49917,2155.86668,1895.90203,1703.21719,1606.21211,1505.1174,1196.75839,1303.41681,1172.74758,1178.49696,945.49996,978.14593,991.15992,928.90318,857.31782,794.1989,951.24851,638.70052
310,1.13597E5,8.50525E4,9.0662E4,7.49988E4,8.90542E4,1.11206E5,1.32741E5,4.54709E5,9.77685E5,4.56569E5,1.22181E5,7.76669E4,1.22453E5,3.95902E6,9.95505E6,3.50192E6,7.69305E4,8509.43129,6107.77263,4223.23239,3337.58997,3554.24019,2758.47293,2528.32908,2693.11443,2241.95254,2367.67076,2049.46996,1949.42631,1618.22634,1666.49935,1555.86987,1175.70216,1309.67862,1097.10763,990.89448,1136.66402,1127.11334,1010.01073,1023.71161,855.36547,850.55711,717.38274
312,1.08294E5,8.34661E4,8.36629E4,8.48231E4,9.40986E4,1.0632E5,1.33969E5,2.86751E5,9.15301E5,7.03492E5,1.72287E5,8.62156E4,6.69911E4,1.46915E6,9.36435E6,6.87458E6,5.76493E5,1.17929E4,6754.86893,4214.47688,4063.56578,3603.40383,3091.95556,2641.4897,2486.82114,2443.83631,2058.02132,1981.59943,1881.3314,1681.0299,1475.01505,1339.74903,1242.06201,1060.26786,1326.06721,992.75557,969.3338,1108.03324,910.71429,935.64183,760.45627,986.98205,631.16371
314,1.36426E5,8.51177E4,8.92338E4,8.96854E4,1.00345E5,1.19243E5,1.46574E5,2.09283E5,7.16481E5,9.10383E5,2.71159E5,9.56486E4,6.5819E4,3.05841E5,6.4039E6,9.7118E6,2.2648E6,2.46488E4,8775.6779,4873.09957,3742.49325,3642.10439,3368.12842,2897.8286,2967.3975,2229.81066,2215.07239,2331.05722,1891.41077,1617.70966,1805.41625,1529.74504,1258.50657,1202.01267,1223.82377,1134.43502,1408.94681,1091.03917,801.78174,831.94676,907.99031,738.47721,843.05074
316,1.27561E5,9.70959E4,9.68096E4,9.27033E4,1.12493E5,1.23149E5,1.54192E5,1.87955E5,4.92882E5,9.8093E5,4.55713E5,1.18218E5,6.78746E4,6.44616E4,2.97277E6,1.01451E7,5.36339E6,2.44467E5,1.01419E4,6138.55598,3802.66767,4204.01254,3623.04309,3317.2062,2956.08656,2306.23192,2105.26316,2380.11076,1759.46548,1924.30364,1595.90485,1462.40211,1465.37241,1189.2595,1187.66999,1340.48257,1153.27053,1034.51351,973.64895,891.21887,1157.06761,765.82709,977.45546
