"4.3024626e-02","3.2998500e-02","1.5021493e-02","1.1304652e-02","1.6664481e-02","1.4168563e-02","-1.8333945e-02","-4.5424232e-03","1.3826787e-02","9.7068677e-03","1.7190788e-02","9.0453028e-01","2.5954974e+00","1.0013464e+00","2.2207916e-02","3.1080228e-03","1.5171366e-03","1.3393189e-03","1.1660044e-03","1.4479834e-03","1.0896740e-03","7.7844337e-04","1.0050915e-03","1.0575587e-03","6.0932520e-04","7.5097534e-04","7.2314884e-04","6.6852177e-04","6.0980232e-04","3.5015607e-04","3.2307426e-04","3.2506828e-04","2.9373312e-04","3.0895793e-04","2.7381857e-04","2.7694549e-04","2.0930286e-04","1.0751587e-04","1.7530567e-04","2.0340597e-04","1.7607790e-04","1.2823587e-04","1.1462572e-04"
"9.6796626e-02","2.0273125e-02","2.2297442e-02","1.7342156e-02","1.6546032e-02","1.6165098e-02","2.8157387e-03","-1.4581539e-02","1.0505836e-02","1.1970768e-02","9.7437853e-03","2.8328000e-01","2.1655253e+00","1.9634935e+00","1.6881838e-01","3.4513994e-03","1.5747106e-03","1.9778064e-03","1.1822482e-03","1.3699908e-03","1.0485986e-03","5.6509768e-04","8.7362351e-04","8.2527921e-04","6.9327260e-04","6.1051205e-04","6.1793794e-04","7.5109519e-04","5.8932927e-04","3.8697024e-04","3.0550519e-04","2.9809550e-04","2.9603212e-04","3.4290849e-04","3.0703814e-04","2.1195936e-04","2.5045739e-04","1.9509845e-04","1.7256553e-04","1.4096567e-04","2.1386253e-04","1.6419613e-04","1.0490627e-04"
"8.3187613e-02","3.0975058e-02","2.4884443e-02","1.7218691e-02","1.4557780e-02","1.7240627e-02","8.9912471e-03","-1.9483892e-02","1.0412192e-04","9.7088945e-03","8.3774523e-03","4.8478315e-02","1.3706440e+00","2.6920384e+00","6.0878481e-01","8.0326829e-03","1.8336477e-03","1.7292856e-03","1.2148688e-03","1.6332873e-03","1.0306702e-03","8.9703282e-04","9.7998263e-04","1.0820416e-03","6.6734855e-04","7.4463114e-04","5.4694651e-04","6.6840127e-04","4.1107524e-04","4.0660964e-04","3.0341332e-04","2.5833064e-04","2.0108537e-04","2.6350240e-04","2.3514434e-04","1.5884071e-04","2.1168234e-04","2.0447177e-04","2.1381800e-04","2.3560763e-04","2.1087565e-04","1.8398576e-04","1.6329817e-04"
"7.9920672e-02","4.9385644e-02","2.1226153e-02","1.7948246e-02","1.9573107e-02","1.4937696e-02","1.7021786e-02","-1.2229375e-02","-6.3545556e-03","4.4368413e-03","7.7525951e-03","8.5841713e-03","5.9766395e-01","2.7269073e+00","1.3773337e+00","6.5417480e-02","3.0222368e-03","1.9283714e-03","1.2907934e-03","1.0801334e-03","9.2664172e-04","8.3377714e-04","7.9078020e-04","9.2681610e-04","6.1753509e-04","8.1362973e-04","6.8670166e-04","6.6320836e-04","4.3650684e-04","3.7083172e-04","2.9835324e-04","2.9060911e-04","1.9724842e-04","3.4103070e-04","3.2690347e-04","1.9759707e-04","1.3159548e-04","1.5170398e-04","1.2424512e-04","2.5244121e-04","1.5183084e-04","2.0304351e-04","1.2495167e-04"
"6.6527667e-02","2.7138134e-02","2.6148176e-02","2.0535420e-02","1.6213115e-02","1.9636243e-02","1.0807370e-02","1.4477462e-03","-1.3927419e-02","9.5193171e-03","7.2955637e-03","7.4980013e-03","1.5694973e-01","2.0431460e+00","2.2734505e+00","3.2659647e-01","3.3352500e-03","2.2761233e-03","1.4046767e-03","1.2552455e-03","8.1422870e-04","8.9996365e-04","8.4800054e-04","9.1097042e-04","5.8903420e-04","8.2696626e-04","6.6199002e-04","5.7247121e-04","4.2985421e-04","3.7620217e-04","3.2743755e-04","2.6402249e-04","2.6083262e-04","2.9677213e-04","2.7573743e-04","1.4083275e-04","1.6767387e-04","1.7160738e-04","1.5908635e-04","1.0785286e-04","1.5672485e-04","1.6368861e-04","1.9711161e-04"
"6.3888689e-02","3.3508019e-02","2.6444441e-02","1.9000074e-02","1.6981675e-02","1.8668956e-02","1.8202694e-02","1.6402989e-02","-1.0705546e-02","5.0976878e-03","7.8037407e-03","5.5186544e-03","1.8758190e-02","1.0507999e+00","2.6797529e+00","9.2535797e-01","2.0970481e-02","2.5273805e-03","1.6377478e-03","1.3251193e-03","9.3466839e-04","7.6584758e-04","9.8710342e-04","8.8294731e-04","6.3934769e-04","5.8901883e-04","6.1058576e-04","5.0019725e-04","6.2442611e-04","4.0907490e-04","2.3613072e-04","2.2656474e-04","3.0129261e-04","2.3349497e-04","2.6100592e-04","1.8053387e-04","1.5138121e-04","1.7356299e-04","1.3743451e-04","1.3277463e-04","1.2916980e-04","1.5030224e-04","1.6501319e-04"
"6.7170764e-02","2.8720435e-02","2.3128271e-02","1.7792570e-02","1.5799176e-02","1.8528021e-02","1.7606781e-02","1.6746527e-02","-7.3853273e-03","-4.4075020e-03","6.3571014e-03","6.9797971e-03","6.3083993e-03","3.6166945e-01","2.3076638e+00","1.8505788e+00","1.5451739e-01","2.8441195e-03","1.7898611e-03","1.5266332e-03","1.0021570e-03","1.0774019e-03","1.0069191e-03","6.5288547e-04","6.1630768e-04","6.2559636e-04","6.2086267e-04","4.5277104e-04","3.9922450e-04","3.3785706e-04","2.6941074e-04","2.6511001e-04","2.1377714e-04","2.8515583e-04","1.9585158e-04","2.1984929e-04","1.7304026e-04","1.7555102e-04","1.4928219e-04","1.5603528e-04","1.2439976e-04","1.5563125e-04","8.9978319e-05"
"9.9488686e-02","4.4743305e-02","2.5249281e-02","1.3805392e-02","1.9156216e-02","1.8737571e-02","1.7964944e-02","1.6615494e-02","4.1922713e-03","-2.8258928e-03","2.3135836e-03","5.6468978e-03","4.8378517e-03","5.0044545e-02","1.4108789e+00","2.7845828e+00","5.6496779e-01","7.6707072e-03","2.1494357e-03","1.6255290e-03","1.3256531e-03","1.0254745e-03","9.6894889e-04","8.9920361e-04","5.4511041e-04","6.1361954e-04","6.5561694e-04","5.7911674e-04","4.8778333e-04","3.5611106e-04","2.9023376e-04","2.7855509e-04","2.2658480e-04","2.4711274e-04","2.4881625e-04","1.5629447e-04","1.7217643e-04","1.7919388e-04","1.5128777e-04","1.8068445e-04","1.5487605e-04","1.8266986e-04","1.4049078e-04"
"8.1587922e-02","4.0776516e-02","2.4795144e-02","1.9530302e-02","1.7751296e-02","1.7618799e-02","1.8985724e-02","1.7351617e-02","1.4023765e-02","-1.4028382e-02","-9.5478326e-04","6.4077888e-03","4.8196441e-03","7.4313839e-03","5.6108883e-01","3.1574859e+00","1.2316902e+00","7.1493030e-02","3.0801755e-03","1.7461676e-03","1.1011956e-03","1.0388464e-03","9.7339106e-04","8.6918957e-04","5.5816966e-04","6.4672767e-04","5.8528116e-04","6.8263904e-04","6.0523703e-04","3.4986965e-04","3.1220274e-04","1.7662147e-04","2.6741475e-04","2.3032844e-04","2.4087396e-04","1.7368044e-04","1.7636048e-04","1.0562118e-04","1.2249892e-04","2.0134142e-04","1.4437275e-04","1.2877371e-04","1.1664636e-04"
"6.5963915e-02","5.2311389e-02","2.5725926e-02","2.1466908e-02","1.8590149e-02","1.9500490e-02","1.8698370e-02","1.8238006e-02","1.8977656e-02","5.7640057e-03","-8.1034703e-03","6.1591945e-03","6.2490048e-03","5.9213927e-03","1.3324722e-01","2.6932898e+00","1.8540931e+00","3.6885213e-01","4.1862708e-03","1.8956137e-03","1.1110934e-03","8.6408588e-04","1.0184392e-03","8.2125698e-04","6.1717704e-04","7.1209991e-04","5.5911999e-04","5.5590120e-04","3.3976069e-04","3.2964492e-04","2.7757222e-04","2.3281480e-04","2.3018288e-04","2.3074866e-04","1.8150977e-04","1.6103290e-04","1.8592283e-04","1.1491865e-04","8.8193021e-05","1.5894716e-04","1.4011065e-04","1.6770307e-04","1.4774359e-04"
