"2.2308655e-01","1.2385867e-01","7.3098747e-02","5.8164748e-02","4.9554950e-02","5.1058986e-02","8.5432366e-03","2.5299676e-02","4.7284696e-02","3.7122802e-02","5.4159123e-02","2.0833113e+00","4.7922527e+00","2.1140492e+00","4.2810970e-02","4.7422908e-03","3.8770227e-03","2.8308139e-03","2.1507802e-03","2.0112512e-03","1.7191038e-03","1.8517421e-03","1.5341633e-03","1.0792350e-03","1.0927937e-03","1.0297735e-03","1.0761504e-03","9.7464514e-04","5.9902840e-04","5.3550595e-04","5.5682264e-04","8.4179315e-04","2.7142267e-04","3.3612663e-04","3.6261389e-04","3.4964328e-04","2.9285745e-04","3.4276900e-04","2.8346028e-04","3.3855976e-04","2.2565268e-04","2.5416310e-04","1.8483791e-04"
"1.6586702e-01","1.2707165e-01","7.9776383e-02","5.9992372e-02","5.8598241e-02","5.3458248e-02","4.3583698e-02","4.0679690e-02","4.7567162e-02","4.1309932e-02","3.3047795e-02","5.6407355e-01","4.1396862e+00","4.0203642e+00","3.1818616e-01","6.8375558e-03","4.3286397e-03","3.3305152e-03","2.0342683e-03","1.9610076e-03","1.6819699e-03","1.7459263e-03","1.6571800e-03","1.1158641e-03","1.2013114e-03","1.1005699e-03","8.0982405e-04","1.0079026e-03","6.0220750e-04","6.0476444e-04","6.1071974e-04","8.6885880e-04","2.9258801e-04","3.4841714e-04","3.1029705e-04","2.9919219e-04","2.9044353e-04","2.7228932e-04","1.4086505e-04","2.9175370e-04","1.8099018e-04","1.6294915e-04","1.9904967e-04"
"2.1169271e-01","8.4493120e-02","8.2551819e-02","6.1958952e-02","5.1465933e-02","5.6692904e-02","5.6097769e-02","3.5338267e-02","5.0730986e-02","4.0344275e-02","3.1631249e-02","8.8938651e-02","2.5129262e+00","5.3816373e+00","1.1070351e+00","1.2580815e-02","4.8768660e-03","3.2938020e-03","2.2449985e-03","1.8308019e-03","1.7851493e-03","1.9700297e-03","1.5687548e-03","9.4781912e-04","1.0646860e-03","7.7217612e-04","6.5946967e-04","8.7006705e-04","6.5322472e-04","5.0700071e-04","6.3308318e-04","6.6897996e-04","3.8510093e-04","3.3139927e-04","2.3773698e-04","2.7027421e-04","2.6280758e-04","4.0652229e-04","2.5459670e-04","2.8118394e-04","2.4739025e-04","2.1487907e-04","1.8686931e-04"
"2.8134877e-01","1.1427030e-01","8.9186691e-02","5.6157774e-02","5.6852870e-02","6.0315640e-02","6.2398287e-02","3.6756602e-02","3.3185048e-02","4.5824072e-02","3.4121329e-02","2.4269047e-02","1.0124684e+00","5.3516009e+00","2.4252506e+00","1.2580890e-01","5.5866343e-03","3.7942075e-03","2.1990013e-03","1.6549698e-03","1.7250968e-03","1.6648514e-03","1.4604740e-03","9.7521662e-04","1.2387431e-03","8.4030262e-04","9.4161873e-04","9.2269689e-04","7.1064261e-04","5.2857312e-04","6.1735098e-04","6.8941420e-04","3.5764451e-04","2.9984443e-04","1.9506646e-04","2.0849590e-04","2.7288650e-04","2.9772708e-04","3.5438376e-04","1.7524694e-04","1.1985829e-04","1.1735504e-04","2.0267464e-04"
"3.3279763e-01","1.2808384e-01","8.8537934e-02","6.7274853e-02","5.4226210e-02","6.0782210e-02","6.9494348e-02","5.5514646e-02","2.6197858e-02","3.8557429e-02","3.3109825e-02","2.1097557e-02","2.3108281e-01","3.8693836e+00","3.6132137e+00","6.8141803e-01","7.5924748e-03","3.8925363e-03","2.0968226e-03","1.6315461e-03","1.6421426e-03","1.8719581e-03","1.6137750e-03","1.2255789e-03","1.3243869e-03","7.8991080e-04","7.6527260e-04","8.2306427e-04","6.3703546e-04","6.4637406e-04","5.3323864e-04","6.1254902e-04","3.7927028e-04","3.6072916e-04","3.1702100e-04","1.7377489e-04","2.3438364e-04","2.3124689e-04","2.4792194e-04","2.1468255e-04","2.2402253e-04","1.5152811e-04","1.7286610e-04"
"2.6439499e-01","1.4758557e-01","9.3278130e-02","7.2505122e-02","6.0515919e-02","5.9386722e-02","6.3085828e-02","6.0437252e-02","3.3343729e-02","3.2474560e-02","3.5201661e-02","2.1783722e-02","2.8887957e-02","1.9151089e+00","3.9105432e+00","1.9269613e+00","3.9939883e-02","4.6320479e-03","2.5600051e-03","1.7481525e-03","2.1328787e-03","1.8314131e-03","1.4244759e-03","8.8774557e-04","1.0961626e-03","1.0734962e-03","8.0472762e-04","8.4091837e-04","5.1852472e-04","5.2669216e-04","5.4417392e-04","6.2395523e-04","1.9809822e-04","3.3376803e-04","3.0161021e-04","2.6827581e-04","2.6320114e-04","2.8758447e-04","2.3613011e-04","2.8124289e-04","1.5990762e-04","1.8839237e-04","1.6772044e-04"
"2.4077184e-01","1.5324709e-01","1.0597542e-01","6.9622339e-02","6.6285817e-02","5.6785769e-02","6.8643924e-02","6.7130191e-02","3.8530719e-02","3.6098483e-02","3.8281554e-02","2.4222365e-02","1.6469912e-02","6.3520559e-01","3.2751128e+00","3.4517337e+00","3.1402303e-01","6.0077853e-03","2.6564206e-03","1.6092416e-03","1.6862638e-03","1.8016293e-03","1.6952362e-03","1.0561803e-03","1.2165115e-03","1.0787755e-03","8.6500223e-04","7.9544598e-04","5.4765998e-04","5.1122289e-04","5.5777972e-04","7.2862135e-04","3.1406972e-04","3.2821890e-04","2.6384722e-04","2.4000732e-04","2.8059974e-04","2.4654211e-04","2.3348069e-04","2.0643042e-04","1.6601902e-04","2.0825742e-04","1.1976484e-04"
"2.7146308e-01","1.3269837e-01","8.2399997e-02","7.0454071e-02","6.3639748e-02","6.3021626e-02","6.9010877e-02","6.8203749e-02","5.5092282e-02","3.4169392e-02","3.4863323e-02","2.5886958e-02","1.5787508e-02","9.7324916e-02","2.0096744e+00","4.3872278e+00","1.3942040e+00","1.2782565e-02","3.6307626e-03","2.2827746e-03","1.7792456e-03","1.9237484e-03","1.8316510e-03","1.1287324e-03","1.2382979e-03","9.3824906e-04","7.6210555e-04","7.3904126e-04","5.6339057e-04","5.1183341e-04","5.1432345e-04","5.8297232e-04","2.8060428e-04","3.0627424e-04","3.0847030e-04","2.5605659e-04","2.8123038e-04","2.1051888e-04","2.7537604e-04","2.3985090e-04","1.8024466e-04","1.8308017e-04","1.6241724e-04"
"2.2333313e-01","1.2201463e-01","1.0578284e-01","7.1959371e-02","5.6632567e-02","5.6509139e-02","6.8112181e-02","7.1383432e-02","5.8911089e-02","3.5841091e-02","3.0034605e-02","2.4131921e-02","1.6620958e-02","1.6072160e-02","8.1278092e-01","4.1654203e+00","3.1904873e+00","1.4452987e-01","4.5002390e-03","2.6480411e-03","1.9681015e-03","2.3241196e-03","2.0635898e-03","1.2298118e-03","1.1151401e-03","9.3690742e-04","7.9157894e-04","7.4715079e-04","4.6775811e-04","5.0617343e-04","5.8813470e-04","7.0764430e-04","2.8520172e-04","2.5296186e-04","2.5842929e-04","2.0035856e-04","2.7973338e-04","2.8572856e-04","2.0555930e-04","1.4333620e-04","2.1392345e-04","1.7399818e-04","1.2924366e-04"
"2.4409040e-01","1.3406335e-01","9.9775774e-02","7.8413403e-02","6.2218164e-02","6.1336572e-02","6.1700349e-02","6.9745416e-02","6.3294933e-02","4.8070526e-02","2.9398173e-02","2.5428699e-02","1.7027015e-02","1.2615517e-02","2.0980386e-01","3.0321082e+00","4.7945249e+00","6.4882853e-01","7.0463881e-03","2.7798263e-03","2.0013709e-03","1.9807199e-03","1.6885595e-03","1.3132175e-03","1.2943296e-03","8.3314671e-04","7.2475826e-04","8.4144673e-04","5.2282359e-04","5.1882931e-04","5.1211652e-04","6.5058004e-04","3.2584746e-04","3.1730961e-04","2.4305206e-04","2.7561305e-04","2.2101066e-04","2.3578848e-04","2.1885447e-04","1.7765616e-04","2.4582399e-04","1.4693879e-04","1.4293812e-04"
