"3.4237318e-01","1.4936820e-01","9.7644761e-02","8.7568392e-02","7.3593960e-02","6.2716211e-02","5.3970708e-02","6.6698059e-02","7.3924373e-02","5.4452493e-02","8.5305444e-02","3.0018877e+00","7.2788358e+00","2.8348694e+00","6.6080117e-02","6.2459276e-03","3.6701281e-03","3.4849965e-03","3.1894207e-03","3.3294681e-03","2.7401696e-03","1.8843857e-03","2.3776694e-03","1.8097821e-03","1.6484256e-03","1.3635093e-03","1.5499188e-03","1.1776610e-03","1.1447052e-03","9.6424939e-04","7.7916886e-04","6.6777222e-04","4.8272616e-04","5.0188136e-04","5.5056892e-04","4.3540845e-04","5.5491678e-04","5.1294904e-04","4.7262557e-04","5.0234126e-04","3.7250543e-04","4.1185121e-04","3.5797828e-04"
"3.3997971e-01","1.7013333e-01","1.1160175e-01","8.4084731e-02","7.4167068e-02","7.7788407e-02","7.5704798e-02","6.6571429e-02","6.5294337e-02","5.5078811e-02","3.8652863e-02","9.6680801e-01","5.9441115e+00","5.3157869e+00","5.0749822e-01","8.2058666e-03","3.9817369e-03","3.0837428e-03","2.8731135e-03","3.2834151e-03","2.7574875e-03","1.8631486e-03","1.8632612e-03","1.4984226e-03","1.3265737e-03","1.3190232e-03","1.6091554e-03","1.2463161e-03","8.3054556e-04","9.3119692e-04","8.6052805e-04","6.6536891e-04","5.4919251e-04","4.8376898e-04","4.2202358e-04","4.2766796e-04","5.2958270e-04","5.7542634e-04","3.7544135e-04","3.6732454e-04","3.5818969e-04","2.4767075e-04","3.0173019e-04"
"3.5465296e-01","1.3739963e-01","1.0984053e-01","8.3121416e-02","7.3782816e-02","7.1467289e-02","7.5419403e-02","5.3708919e-02","7.1554741e-02","6.0148619e-02","3.7018554e-02","1.5887325e-01","3.4160379e+00","6.8565564e+00","1.7527010e+00","1.7766497e-02","4.9029008e-03","3.3090989e-03","2.8876753e-03","3.1035408e-03","2.8300875e-03","2.0663855e-03","1.8620175e-03","1.4882568e-03","1.5476999e-03","1.1919675e-03","1.4979170e-03","8.8189927e-04","8.4772939e-04","8.3252485e-04","7.4546791e-04","6.9743501e-04","5.2951657e-04","4.8564304e-04","4.9130030e-04","4.1890705e-04","5.3496913e-04","4.5811148e-04","3.4485698e-04","4.9693970e-04","3.7490669e-04","3.8921487e-04","3.8488386e-04"
"2.9963262e-01","1.5974394e-01","1.0252876e-01","9.0455932e-02","7.7187977e-02","7.7258361e-02","9.0137317e-02","6.2657410e-02","5.4957087e-02","5.8494366e-02","4.0190533e-02","3.3309384e-02","1.2480770e+00","6.6491206e+00","3.7384386e+00","2.0351576e-01","6.6270607e-03","3.5697731e-03","3.4602651e-03","3.3122388e-03","2.8938828e-03","2.2163769e-03","1.8234530e-03","1.4309550e-03","1.4951277e-03","1.3640638e-03","1.4831455e-03","9.6309115e-04","8.1466359e-04","7.5802419e-04","8.2853904e-04","6.1847064e-04","4.5904046e-04","4.9335345e-04","4.2620608e-04","2.4748512e-04","4.3726216e-04","4.7273679e-04","3.0331285e-04","3.5636618e-04","3.1591452e-04","3.2987648e-04","3.1544829e-04"
"3.2285671e-01","1.5062638e-01","1.0848532e-01","9.3004700e-02","7.8678513e-02","8.2756999e-02","9.2036275e-02","7.2277632e-02","5.3709397e-02","5.5094480e-02","4.4706702e-02","2.8632339e-02","2.7259768e-01","4.8067959e+00","5.5137497e+00","9.6382276e-01","8.8230014e-03","4.5811569e-03","4.0155490e-03","3.2952890e-03","2.6052959e-03","1.6770565e-03","2.0683587e-03","1.3908404e-03","1.4389975e-03","1.1669961e-03","1.3995027e-03","1.0150642e-03","9.2603948e-04","8.6075517e-04","7.2460357e-04","6.0356526e-04","4.7100612e-04","4.7165450e-04","4.3816844e-04","2.7887591e-04","4.4127096e-04","4.3255136e-04","3.3220805e-04","3.7490863e-04","2.6081675e-04","4.0337690e-04","2.5347399e-04"
"3.1277686e-01","2.0348546e-01","1.0711027e-01","9.3459083e-02","7.7410962e-02","8.4728392e-02","8.9779298e-02","9.0312893e-02","5.8891867e-02","5.7578857e-02","4.1594893e-02","2.8679857e-02","3.6430271e-02","2.4202833e+00","5.9709193e+00","2.4397163e+00","5.4667457e-02","4.5791547e-03","3.7903837e-03","3.4412753e-03","2.8169551e-03","2.0307775e-03","2.0470217e-03","1.6410234e-03","1.3948639e-03","1.1746373e-03","1.3914914e-03","9.8232610e-04","9.8526151e-04","8.6634057e-04","7.5992894e-04","4.6124521e-04","5.0893696e-04","5.3946921e-04","3.9407031e-04","4.1460296e-04","4.6728742e-04","4.7555917e-04","3.0014531e-04","3.9907922e-04","2.9680713e-04","2.6025975e-04","2.6287298e-04"
"3.5705295e-01","1.8140304e-01","1.1981192e-01","9.5022248e-02","8.1735778e-02","7.4264677e-02","8.8981795e-02","9.6859108e-02","5.5216297e-02","5.4978243e-02","4.5045829e-02","3.1971286e-02","2.0952944e-02","7.6279195e-01","5.0279541e+00","4.0440150e+00","4.0643992e-01","7.0450990e-03","5.0171732e-03","3.7452053e-03","3.0675399e-03","2.1238879e-03","2.0310973e-03","1.6235650e-03","1.5594803e-03","1.3992218e-03","1.4034510e-03","8.7461882e-04","8.4511615e-04","8.4920393e-04","7.3399393e-04","5.8941651e-04","4.6503904e-04","3.7724256e-04","3.4069685e-04","2.9590713e-04","4.5950051e-04","3.9820068e-04","3.3346693e-04","3.5055833e-04","2.8327787e-04","2.6160723e-04","3.4265687e-04"
"3.3401358e-01","1.7643884e-01","1.1473301e-01","9.4710283e-02","8.8919915e-02","8.4650636e-02","9.5359075e-02","9.6745856e-02","6.2802102e-02","5.2973355e-02","4.5050331e-02","3.1355081e-02","1.9607207e-02","1.2371241e-01","3.0904773e+00","4.9225577e+00","1.4124232e+00","1.3997663e-02","5.1317597e-03","3.9052168e-03","2.6131003e-03","2.1733082e-03","2.4760815e-03","1.7649083e-03","1.3924143e-03","1.2878825e-03","1.3650731e-03","8.9499387e-04","8.4793530e-04","7.3007287e-04","7.0842517e-04","5.8373880e-04","4.4984790e-04","4.7482527e-04","3.9847109e-04","3.9902253e-04","4.4111642e-04","4.5078630e-04","3.7736255e-04","3.0056767e-04","2.4707714e-04","3.1548582e-04","2.0099478e-04"
"3.0084757e-01","2.0088967e-01","1.3306496e-01","9.2146006e-02","8.1626086e-02","8.7735811e-02","9.2749876e-02","1.0092580e-01","8.3044886e-02","6.1588109e-02","4.5089252e-02","3.3415065e-02","2.1051542e-02","1.9677591e-02","1.2649392e+00","4.6291787e+00","2.9795821e+00","1.4876978e-01","6.9956092e-03","3.9939638e-03","2.8776981e-03","2.1842602e-03","2.0283544e-03","1.7726823e-03","1.7365791e-03","1.2902698e-03","1.4302242e-03","9.7750345e-04","9.4007589e-04","6.7130011e-04","5.8411382e-04","4.9323292e-04","4.1973438e-04","4.5089055e-04","3.7605941e-04","3.2312004e-04","4.3582848e-04","3.8753747e-04","3.1974614e-04","3.3266775e-04","1.9635120e-04","3.2597146e-04","2.7819946e-04"
"3.3467148e-01","2.0197404e-01","1.4007049e-01","9.2705520e-02","9.0380079e-02","8.5735731e-02","9.4606787e-02","1.0167444e-01","8.8388007e-02","6.3373487e-02","4.6772120e-02","3.5220610e-02","2.1742660e-02","1.6675818e-02","3.2694362e-01","3.4893878e+00","4.3263114e+00","7.2908052e-01","1.0267073e-02","4.6981337e-03","3.2861780e-03","2.2315703e-03","2.3303295e-03","1.6820179e-03","1.4939184e-03","1.2589114e-03","1.2824757e-03","9.6504358e-04","8.0104774e-04","7.8051344e-04","7.3102840e-04","4.3492552e-04","4.5030744e-04","5.0676885e-04","3.8214144e-04","3.6415967e-04","5.1527586e-04","3.6899226e-04","2.9513872e-04","3.2578969e-04","2.6000050e-04","2.6638675e-04","2.6373586e-04"
"3.4983926e-01","2.2092825e-01","1.4127314e-01","1.0489100e-01","9.0295171e-02","8.9169622e-02","9.7832477e-02","1.0167603e-01","9.3422232e-02","7.3695788e-02","4.0325230e-02","3.7795595e-02","2.4967569e-02","1.5377626e-02","3.9031642e-02","1.8604772e+00","4.8348548e+00","2.1727746e+00","6.7351971e-02","6.1038335e-03","3.7310757e-03","2.2671912e-03","2.3053863e-03","2.0280547e-03","1.6171739e-03","1.1129145e-03","1.4275505e-03","9.2896510e-04","8.9132318e-04","6.0748343e-04","7.6281279e-04","5.7797564e-04","4.2087707e-04","4.0951166e-04","3.9887745e-04","3.7223752e-04","4.0218609e-04","4.1225413e-04","3.3590100e-04","2.8242428e-04","2.3402871e-04","3.6756661e-04","1.7334407e-04"
"2.9746860e-01","2.0452882e-01","1.3805592e-01","1.0780247e-01","8.9462983e-02","9.2354933e-02","1.0218324e-01","1.0423677e-01","9.7555488e-02","8.3830274e-02","5.0156826e-02","3.4634810e-02","2.4947723e-02","1.7411689e-02","1.4287692e-02","6.7599838e-01","4.2339320e+00","3.8511508e+00","4.9284486e-01","8.4933988e-03","4.2514357e-03","2.0323540e-03","2.5218892e-03","2.0321411e-03","1.8180403e-03","1.5526986e-03","1.4838113e-03","1.0924835e-03","7.5896507e-04","6.2114620e-04","6.0903798e-04","4.6268761e-04","3.9743097e-04","3.8802127e-04","3.8293825e-04","3.2958451e-04","4.3812293e-04","4.1643992e-04","2.5755609e-04","2.6704892e-04","2.9304647e-04","2.9703476e-04","2.4492818e-04"
"3.3501265e-01","2.0200988e-01","1.3575636e-01","1.0162432e-01","8.7281735e-02","8.8454524e-02","9.9154680e-02","1.0279319e-01","9.7825621e-02","8.1760604e-02","5.3119909e-02","3.4677314e-02","2.5883579e-02","1.7204953e-02","1.4274905e-02","1.2204757e-01","2.7858838e+00","4.9499389e+00","1.7412332e+00","2.4968039e-02","5.2491597e-03","2.7052759e-03","2.4869901e-03","1.7781979e-03","1.7884906e-03","1.1177914e-03","1.4090850e-03","8.7109300e-04","7.2245656e-04","7.2591984e-04","7.0809521e-04","5.2469445e-04","4.5191265e-04","4.5239737e-04","3.6116028e-04","3.1271405e-04","3.6782069e-04","3.7279053e-04","3.0748428e-04","2.9908033e-04","2.5671295e-04","3.0500002e-04","2.3424703e-04"
"3.3874806e-01","2.0128474e-01","1.4642540e-01","1.0808298e-01","8.8688293e-02","9.5898873e-02","9.6858147e-02","1.0293865e-01","9.6349047e-02","8.5796283e-02","6.1848735e-02","2.9778244e-02","2.4750974e-02","1.9017668e-02","1.3750084e-02","1.5862567e-02","1.2498563e+00","4.8949701e+00","3.5420237e+00","2.3074607e-01","7.3127767e-03","3.2950769e-03","2.7299506e-03","2.0325232e-03","1.8161411e-03","1.5691488e-03","1.4436435e-03","9.3131288e-04","7.4870203e-04","6.1693260e-04","6.6151118e-04","5.4437391e-04","3.6630386e-04","3.8500374e-04","3.5791906e-04","2.9602559e-04","4.5427340e-04","3.6685866e-04","2.3768804e-04","3.1362395e-04","2.2562848e-04","2.0876893e-04","2.9147842e-04"
