F1,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450
300,7.94924E4,5.9372E4,5.45383E4,5.99871E4,7.31581E4,1.94341E5,8.15862E5,6.68634E5,1.59156E5,9.49179E4,1.05133E5,2.65967E6,7.46878E6,2.9411E6,7.43347E4,6435.22439,5205.04388,3303.02246,3552.03828,3627.09371,2466.19062,2007.66284,2028.03724,2092.29171,1662.09708,1549.93298,1549.67726,1490.67684,1316.27057,1361.57337,1259.58379,1073.94906,940.81942,908.44857,935.22347,795.80745,773.19588,785.645,813.79578,758.29384,619.02082,628.98899,527.56978
302,7.59235E4,6.43382E4,6.10445E4,8.03962E4,7.33862E4,1.22087E5,6.22082E5,8.8449E5,2.81746E5,1.00974E5,7.72267E4,9.10457E5,6.42269E6,5.61038E6,5.49848E5,8256.85852,5844.12752,3986.84342,3513.16056,3526.06895,2676.29704,2423.57308,2321.04314,1833.40551,1875.3463,2095.85022,1562.12125,1528.65915,1352.83364,1466.82189,1269.14661,1349.4173,879.85437,848.91359,1023.31989,698.68996,735.9266,679.74364,891.30014,683.3713,581.01396,601.01711,553.14441
304,9.26669E4,7.53201E4,7.26789E4,7.85574E4,9.01968E4,1.07323E5,4.06354E5,9.82796E5,4.84076E5,1.1987E5,7.83625E4,1.95764E5,3.95156E6,7.53087E6,1.89363E6,1.92378E4,6831.52542,4644.11712,3851.39867,3088.00823,2624.88325,2345.8702,2126.49704,2188.71946,1622.3832,1467.17715,2010.22652,1282.98885,1293.78738,1317.16983,1224.44517,1041.45395,1154.07977,901.08332,865.97127,785.41646,745.55534,719.00505,816.0886,720.78907,720.16461,711.71088,571.62358
306,9.98324E4,7.66235E4,6.89343E4,7.94326E4,9.10431E4,1.15766E5,2.56776E5,9.0173E5,7.2055E5,1.72484E5,9.08918E4,6.84414E4,1.68382E6,7.60068E6,4.2054E6,1.93758E5,7963.86804,4538.84896,4341.34766,3920.49443,3062.14544,2790.94018,2363.15836,2263.03044,1636.61463,1692.3787,1590.53229,1463.50857,1426.13359,1060.85335,1249.04131,989.19029,1054.23213,959.98383,786.47267,951.17927,791.38063,755.66751,698.35112,758.29384,729.99532,647.48867,656.43649
308,1.01172E5,7.86019E4,7.94212E4,9.5001E4,1.00243E5,1.31708E5,1.72593E5,7.16168E5,9.40763E5,2.907E5,9.8682E4,6.65013E4,4.3525E5,5.70054E6,6.75387E6,1.03602E6,1.29334E4,6084.42387,4546.37486,4293.97475,3016.51826,3115.45604,2600.97241,2221.9016,1819.47406,1912.65985,1993.99108,1807.80819,1620.76529,1536.67055,1237.94917,1235.82882,970.18696,901.26582,816.84874,950.90239,781.54785,786.86614,833.17187,749.66787,720.23197,683.28717,578.82193
310,1.26057E5,8.74916E4,8.71189E4,9.87818E4,1.07349E5,1.29441E5,1.56312E5,4.60183E5,1.01448E6,4.80738E5,1.1285E5,6.66221E4,8.50377E4,3.09101E6,7.88449E6,3.0054E6,7.11837E4,6997.32866,5932.0941,4551.59905,3089.34979,3045.98053,2515.38826,2309.80222,1961.53682,1798.33549,1714.27029,1476.06212,1377.88075,1247.37701,1279.80748,1022.91326,960.85769,910.19417,758.39653,805.43426,840.33613,768.03422,922.59882,899.96211,664.91852,683.161,545.60955
312,1.26314E5,9.58039E4,9.39499E4,9.95169E4,1.13441E5,1.32474E5,1.63733E5,3.0417E5,9.09682E5,7.3673E5,1.57054E5,7.30902E4,5.38718E4,1.12221E6,6.99059E6,5.79196E6,5.45183E5,1.04262E4,6682.37546,4283.16886,3254.65238,3587.74647,2631.69567,2636.27982,2250.35963,1784.29541,1722.44426,1884.27718,1476.69026,1443.20298,1322.11538,1061.54945,1204.94127,991.0001,864.94987,679.47971,772.53219,804.73143,862.48668,730.55028,601.39072,563.97929,656.32458
314,1.31972E5,1.06672E5,9.87801E4,1.20345E5,1.29036E5,1.38367E5,1.63743E5,2.21179E5,6.96918E5,9.41012E5,2.76785E5,8.02552E4,5.66533E4,2.21291E5,4.53992E6,7.97244E6,2.16109E6,2.46237E4,6955.56169,5361.33331,3406.68744,3392.64058,2929.94762,2046.78784,2007.43177,2083.36246,1859.11167,1668.59197,1282.05128,1675.19777,1225.51701,1213.6665,1050.92967,971.16844,924.46892,785.94993,658.96285,766.69255,776.09624,814.31683,758.64007,878.57209,681.60518
316,1.19577E5,1.10217E5,1.11463E5,1.13827E5,1.39105E5,1.49864E5,1.75194E5,1.97598E5,4.67781E5,9.95077E5,4.67037E5,9.13702E4,6.12059E4,5.74198E4,1.98792E6,8.20486E6,5.10622E6,2.59819E5,8952.86418,5688.53554,3902.974,3556.48215,3042.07215,2467.28325,2321.93732,2430.91453,2049.62244,1641.23606,1779.18596,1328.98111,1323.41682,1112.47193,1254.17215,1021.33684,855.79382,806.21661,782.51742,758.09117,738.65293,777.47227,843.88186,720.88725,630.86104
318,1.52499E5,1.17091E5,1.23091E5,1.25729E5,1.3578E5,1.57276E5,1.87957E5,2.05044E5,3.23821E5,9.01977E5,6.87455E5,1.36591E5,6.27546E4,5.01519E4,5.47117E5,6.31356E6,8.14796E6,1.23792E6,1.31928E4,6594.4983,4134.2921,3435.10865,2874.62225,3141.61779,2475.45881,1936.71539,1858.5358,1899.43274,1742.83973,1641.8258,1501.04087,1093.06364,1173.25781,1100.78772,954.53651,874.55058,801.75623,873.36245,804.10773,750.59382,928.53123,656.31355,699.00264
320,1.45826E5,1.21706E5,1.26034E5,1.35379E5,1.50863E5,1.70657E5,1.8855E5,2.10388E5,2.50628E5,6.73105E5,8.8654E5,2.59433E5,7.04666E4,5.4737E4,8.7973E4,3.3581E6,9.53762E6,3.58159E6,9.86981E4,7378.87348,4448.88617,3655.85782,3238.11214,3297.47865,2364.06619,2443.82689,2222.01274,1913.69124,1378.04878,1732.96115,1508.69137,1174.90805,1152.56294,1002.12572,935.22347,776.84987,973.83998,960.13966,812.85078,682.72331,852.21952,757.85582,767.19802
322,1.60561E5,1.29713E5,1.23209E5,1.37569E5,1.64867E5,1.66733E5,2.13138E5,2.21425E5,2.37715E5,4.61543E5,9.48703E5,4.36349E5,8.84084E4,5.62528E4,5.17029E4,1.22042E6,8.15118E6,6.46604E6,7.25884E5,1.21004E4,5311.33461,4292.10865,3206.02792,2961.52902,2293.41462,2445.67116,1925.61472,1695.00231,1620.96283,1630.75131,1312.91028,1195.21912,1224.20073,1172.19078,1191.06211,901.25012,877.6951,766.39503,942.4796,883.02317,619.02082,702.40296,816.81273
324,1.53162E5,1.45637E5,1.40194E5,1.6114E5,1.70163E5,1.93935E5,2.1856E5,2.32478E5,2.35894E5,3.15983E5,8.32358E5,6.51772E5,1.3365E5,5.91112E4,4.9759E4,2.33699E5,4.99455E6,8.5632E6,2.73903E6,3.31648E4,6909.32517,4431.22403,3696.14714,3285.06592,2860.43632,2623.6097,2320.18561,2025.22559,1634.14634,1559.77185,1259.58379,1387.89672,1314.72492,1110.43812,1090.26618,1009.41473,1040.77151,930.14243,970.96806,703.08789,731.70732,756.52735,732.41356
326,1.80069E5,1.52422E5,1.40451E5,1.58474E5,1.8188E5,1.9948E5,2.28128E5,2.38935E5,2.4283E5,2.49346E5,6.41194E5,8.31393E5,2.35161E5,6.73438E4,5.464E4,6.07322E4,2.07068E6,8.47902E6,6.03397E6,3.3202E5,8593.58625,5615.0471,4105.01757,3166.28767,3000.39816,2908.15542,2423.42646,2228.11808,1707.31707,1697.2797,1519.4578,1378.53569,1234.19322,1174.5646,904.62144,1009.1209,858.86058,718.37686,911.02927,843.52194,721.17636,617.79622,630.32368
328,1.58383E5,1.46813E5,1.71925E5,1.70212E5,1.77964E5,1.9154E5,2.33341E5,2.48977E5,2.50739E5,2.45721E5,4.48217E5,8.83721E5,3.99036E5,8.23459E4,5.86454E4,5.23662E4,5.75947E5,6.4285E6,9.13002E6,1.55571E6,1.45945E4,5350.1349,4579.76924,3477.73385,2762.90304,2922.46382,2453.75613,1902.58263,1595.42078,1632.27236,1442.30769,1174.18828,1203.23559,1142.91494,1103.44828,863.57462,1010.77525,883.75255,854.20307,919.43128,674.97891,820.50336,801.02258
330,2.06163E5,1.63791E5,1.61418E5,1.69326E5,1.90676E5,2.16841E5,2.39438E5,2.54251E5,2.7393E5,2.44491E5,3.10322E5,8.00118E5,5.98059E5,1.26879E5,6.15884E4,5.42854E4,1.00748E5,3.47768E6,1.02658E7,4.32389E6,1.2021E5,8256.72586,4822.84193,3587.94795,3122.54937,3177.21325,2817.20517,2537.323,1656.51644,1931.13076,1664.11211,1450.90426,1283.60623,1133.25913,1072.41244,834.70834,1097.43296,901.94937,961.35172,855.02565,825.90333,905.47907,647.30432
332,2.182E5,1.72609E5,1.72146E5,1.74567E5,2.09012E5,2.20562E5,2.45198E5,2.64837E5,2.65051E5,2.54647E5,2.48099E5,6.2965E5,7.70054E5,2.08462E5,6.9702E4,5.7917E4,5.65556E4,1.31794E6,8.86593E6,7.54394E6,7.11543E5,1.12718E4,6184.89583,4538.05483,3571.68268,3417.20598,2896.87138,2386.94112,1709.61045,1570.31523,1521.78673,1498.01284,1273.75657,1213.59223,914.72411,844.5782,878.36548,894.07191,785.79744,777.25118,852.61876,823.00721,553.8514
334,2.28913E5,1.80312E5,1.76129E5,2.05342E5,2.15409E5,2.38269E5,2.68242E5,2.81673E5,2.8583E5,2.68884E5,2.29777E5,4.36074E5,8.54427E5,3.55714E5,8.32909E4,6.06024E4,5.76402E4,2.81918E5,5.60774E6,9.62377E6,2.40471E6,3.45103E4,7142.33011,4459.13184,3897.41547,3116.00481,3071.12069,2416.70095,2012.68602,1633.03394,1794.31072,1377.83221,1094.3358,1174.5646,1151.46147,980.86821,936.09705,824.60225,718.30712,796.66161,880.9747,859.83728,775.25984
336,2.41613E5,2.05617E5,1.88242E5,2.11896E5,2.24517E5,2.46471E5,2.73784E5,3.03044E5,2.9117E5,2.76118E5,2.35926E5,3.11107E5,7.83211E5,5.50195E5,1.15829E5,6.96868E4,5.82267E4,6.46471E4,2.5402E6,9.33433E6,5.02439E6,3.20787E5,1.00715E4,5025.85136,4016.12145,3238.0527,3073.72905,2654.2545,1912.76803,1662.98407,1641.31743,1277.85729,1205.67376,1245.19133,1229.83078,901.25012,841.13936,901.77446,823.80306,863.21381,795.95468,885.77228,816.88223
338,2.62101E5,2.05927E5,2.13458E5,2.09755E5,2.51197E5,2.66439E5,2.95796E5,2.9772E5,3.14094E5,2.92292E5,2.44081E5,2.44296E5,6.42295E5,7.21369E5,1.8836E5,7.64854E4,6.35614E4,6.03832E4,7.41896E5,7.03697E6,7.56447E6,1.44375E6,1.57266E4,5612.14185,4037.18762,3731.81265,3221.58869,2743.02707,2440.81035,1652.50786,1688.59649,1163.85911,1365.56747,1183.01314,1062.05133,1078.50758,1059.66587,708.39398,1094.74908,1023.21175,750.11721,869.48478,825.81304
340,2.76521E5,2.28224E5,2.26013E5,2.33059E5,2.41311E5,2.77188E5,3.01394E5,3.16976E5,3.28945E5,2.99127E5,2.60289E5,2.30437E5,4.56711E5,8.20193E5,3.23186E5,8.88141E4,7.42506E4,6.03089E4,1.34955E5,3.79896E6,8.7245E6,3.86304E6,1.1931E5,7607.63068,4668.97268,3686.89337,3031.52789,2760.65742,2377.46891,2063.89925,1544.86688,1296.44753,1254.55281,1354.90394,1160.27532,990.86847,887.48926,920.98885,932.03883,910.03887,993.34645,748.95978,708.25156
