SIGNAL1,B
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,2.9E-5
238,0.00014
239,0.00025
240,0.00038
241,0.0005
242,0.00064
243,0.00079
244,0.00093
245,0.00109
246,0.00124
247,0.0014
248,0.00155
249,0.00171
250,0.00187
251,0.00204
252,0.00221
253,0.00238
254,0.00255
255,0.00273
256,0.00291
257,0.00309
258,0.00327
259,0.00344
260,0.00363
261,0.00381
262,0.00398
263,0.00416
264,0.00434
265,0.00453
266,0.00472
267,0.00492
268,0.0051
269,0.00532
270,0.00554
271,0.00578
272,0.006
273,0.00626
274,0.00655
275,0.00683
276,0.00711
277,0.00745
278,0.0078
279,0.00817
280,0.00851
281,0.00894
282,0.00936
283,0.00982
284,0.01025
285,0.01075
286,0.01126
287,0.0118
288,0.01232
289,0.013
290,0.01374
291,0.01437
292,0.01484
293,0.0154
294,0.01603
295,0.01663
296,0.01732
297,0.01793
298,0.01848
299,0.01906
300,0.01963
301,0.02018
302,0.02074
303,0.02124
304,0.02176
305,0.02223
306,0.02273
307,0.02324
308,0.02374
309,0.02426
310,0.02474
311,0.02535
312,0.02597
313,0.02645
314,0.02694
315,0.02747
316,0.02794
317,0.02859
318,0.0292
319,0.02985
320,0.03054
321,0.0313
322,0.03203
323,0.03244
324,0.03296
325,0.03352
326,0.03408
327,0.03463
328,0.0353
329,0.03583
330,0.03634
331,0.03696
332,0.03751
333,0.03801
334,0.03861
335,0.03912
336,0.03963
337,0.04017
338,0.04068
339,0.04119
340,0.0417
341,0.04217
342,0.04266
343,0.04305
344,0.04347
345,0.04383
346,0.04422
347,0.04464
348,0.04503
349,0.04533
350,0.04569
351,0.04593
352,0.0462
353,0.04638
354,0.04663
355,0.04672
356,0.04691
357,0.04702
358,0.04713
359,0.04719
360,0.04737
361,0.0474
362,0.04763
363,0.04773
364,0.04803
365,0.04804
366,0.04847
367,0.04876
368,0.04913
369,0.04948
370,0.04991
371,0.05039
372,0.05075
373,0.05135
374,0.05184
375,0.05247
376,0.05309
377,0.05394
378,0.05455
379,0.05527
380,0.05591
381,0.05644
382,0.05691
383,0.05731
384,0.05784
385,0.05827
386,0.05892
387,0.0595
388,0.06042
389,0.06125
390,0.06211
391,0.06283
392,0.06383
393,0.06462
394,0.06587
395,0.06732
396,0.06862
397,0.06883
398,0.06853
399,0.0677
400,0.06706
401,0.06662
402,0.06659
403,0.06673
404,0.06686
405,0.0674
406,0.06765
407,0.06815
408,0.06875
409,0.06913
410,0.06955
411,0.06993
412,0.07038
413,0.07002
414,0.06966
415,0.06948
416,0.06963
417,0.0704
418,0.07222
419,0.07382
420,0.07244
421,0.07111
422,0.07051
423,0.07037
424,0.07056
425,0.07024
426,0.0705
427,0.07029
428,0.0703
429,0.07022
430,0.07025
431,0.07056
432,0.07039
433,0.07068
434,0.07082
435,0.07146
436,0.07241
437,0.07418
438,0.07444
439,0.07295
440,0.07261
441,0.07252
442,0.07253
443,0.07223
444,0.07226
445,0.07217
446,0.07171
447,0.07253
448,0.07757
449,0.08612
450,0.08456
451,0.08109
452,0.07972
453,0.07571
454,0.07513
455,0.07643
456,0.07894
457,0.08151
458,0.08124
459,0.08003
460,0.08181
461,0.08744
462,0.09249
463,0.09103
464,0.08644
465,0.08826
466,0.10189
467,0.11295
468,0.10687
469,0.09648
470,0.08846
471,0.08471
472,0.09328
473,0.09154
474,0.07876
475,0.07384
476,0.07232
477,0.07192
478,0.07334
479,0.07865
480,0.08404
481,0.08465
482,0.08298
483,0.0804
484,0.07679
485,0.07438
486,0.0729
487,0.07287
488,0.0731
489,0.07426
490,0.08
491,0.0857
492,0.08408
493,0.07863
494,0.0754
495,0.07337
496,0.07261
497,0.0719
498,0.07181
499,0.07158
500,0.07158
501,0.07171
502,0.07225
503,0.07208
504,0.0713
505,0.07107
506,0.07067
507,0.07069
508,0.07037
509,0.07036
510,0.07018
511,0.07033
512,0.07035
513,0.07032
514,0.0699
515,0.0696
516,0.06937
517,0.06912
518,0.06911
519,0.06883
520,0.06858
521,0.06836
522,0.06802
523,0.06781
524,0.06752
525,0.06721
526,0.06703
527,0.06669
528,0.06661
529,0.06621
530,0.06596
531,0.06552
532,0.06543
533,0.06518
534,0.06502
535,0.06465
536,0.0644
537,0.06392
538,0.06384
539,0.06373
540,0.0638
541,0.06367
542,0.06346
543,0.06318
544,0.06287
545,0.06279
546,0.06238
547,0.06215
548,0.06181
549,0.06176
550,0.06143
551,0.06132
552,0.06112
553,0.0609
554,0.06049
555,0.06029
556,0.06005
557,0.05968
558,0.0595
559,0.05922
560,0.05908
561,0.05871
562,0.05857
563,0.0582
564,0.05801
565,0.05769
566,0.0577
567,0.05746
568,0.05742
569,0.05725
570,0.05699
571,0.05682
572,0.05645
573,0.05626
574,0.05596
575,0.05595
576,0.05559
577,0.05555
578,0.05522
579,0.05522
580,0.05484
581,0.05483
582,0.05467
583,0.05461
584,0.05437
585,0.05414
586,0.05397
587,0.05364
588,0.05334
589,0.05292
590,0.05262
591,0.05205
592,0.05175
593,0.05124
594,0.05064
595,0.05031
596,0.04977
597,0.04951
598,0.04895
599,0.04874
600,0.04829
