"Reservoir","Site_code","Site_number","Depth_m","Date","Rep","Dilution","SampleName","Max Fl Ex","Max Fl Em","Max Fl","B:","T:","A:","C:","M:","N:","FI:","BIX:","HIX:","T/B","T/M:","T/N:","T/C:","A/T:","A/C:","A/M:","M/C:","C/N:","A254","a254","A350","a350"
"CCR","CC1",94,"0.1",2024-07-11,1,1,"20240725_CC1_11jul24_01r1.csv",300,300,5.12116125355268,0.042349939433408,0.0606929434421278,0.154995974318383,0.064168367155342,0.0693200770116888,0.0663868862512815,1.4390388339313,0.717201518173189,3.17325181018077,1.43312940358658,0.875546393751029,0.914230910189076,0.945838987848939,2.55377257269085,2.41545766535029,2.23594636647976,1.08028425974866,0.966581967897361,0.054,12.6665,0.012,2.9939
"CCR","CC1",94,"BOT",2024-07-11,2,1,"20240725_CC1_11jul24_BOTr2.csv",300,300,9.65876650773375,0.078333122397334,0.10300923436074,0.176853238132307,0.0723385825568316,0.0821137559848134,0.0881202670035795,1.43800314957036,0.714473275633859,2.6020889580655,1.31501504355003,1.25446988906209,1.16896189563924,1.42398745897202,1.71686780539465,2.44479822359479,2.15375896536769,1.13513084003688,0.820907437262907,0.054,12.6665,0.01,2.5333
"CCR","CC2",92,"0.1",2024-07-11,1,1,"20240725_CC2_11jul24_01r1.csv",300,300,5.51625934473711,0.0394341505635077,0.0711938551086174,0.159157594934004,0.0647996098271513,0.0706971604809448,0.0706081508697493,1.50720727962061,0.718548491517605,3.16467862427866,1.80538579102804,1.00702566587249,1.00829513634975,1.09867721886787,2.23555241798867,2.45615051322912,2.25125866231788,1.09101213216445,0.917735545102817,0.049,11.515,0.009,2.303
"CCR","CC3",90,"0.1",2024-07-11,2,1,"20240725_CC3_11jul24_01r2.csv",300,300,4.60629064968146,0.0515115431982458,0.0689130604275737,0.151162638130915,0.0606895876422348,0.0693029821626378,0.0686165097830049,1.46523621443294,0.744680887846343,2.91241422452813,1.33781782002448,0.994373665852517,1.00432185556372,1.13550055462259,2.19352670151377,2.49075078614834,2.18118518732963,1.14192540854255,0.88447500221392,0.046,10.8241,0.007,1.8424
"CCR","CC3",90,"1.5",2024-07-11,2,1,"20240725_CC3_11jul24_15r2.csv",300,300,2.91289987516848,0.0560750575482693,0.0703424315123602,0.155138959331513,0.0627132311370058,0.0703458617784867,0.0713189875057722,1.47997343160814,0.749639335560352,2.9495361966762,1.25443351443393,0.999951237129807,0.986307208955638,1.12165216553246,2.20548189756923,2.47378354645116,2.20537435194174,1.12170686317862,0.879334288529126,0.046,10.8241,0.007,1.8424
"CCR","CC4",88,"0.1",2024-07-11,1,1,"20240725_CC4_11jul24_01r1.csv",300,300,3.73818028803707,0.0597951839114199,0.0728895218079011,0.147851075142022,0.0581216025879182,0.072002295076949,0.0728217333239185,1.45299302987082,0.769581059227713,2.71972906911699,1.21898649757277,1.01232220070213,1.00093088259354,1.25408657990192,2.02842701495121,2.54382309776084,2.05342169973906,1.23882157185935,0.798135390837064,0.046,10.8241,0.007,1.8424
"CCR","CC4",88,"1.5",2024-07-11,1,1,"20240725_CC4_11jul24_15r1.csv",300,300,2.0736796314744,0.100749394929531,0.103051299765122,0.162114541786915,0.0651114092731021,0.0805862775858508,0.0894965721315488,1.46656548844712,0.755307339929239,2.21577226863444,1.02284782789218,1.27876982101995,1.15145527153431,1.58269189556143,1.57314407636207,2.48980238020873,2.01168916896812,1.23766753761758,0.72752964412309,0.047,11.0544,0.007,1.8424
"CCR","CC4",88,"6",2024-07-11,1,1,"20240725_CC4_11jul24_6r1.csv",300,300,16.5693504447906,0.0675628591996863,0.0819482470878686,0.254041844290027,0.126167927616833,0.114590675065481,0.0971906914280879,1.53900181277806,0.722594836669673,3.87609487729935,1.21291857773019,0.715138880550628,0.843169709812207,0.649517263505685,3.1000278019081,2.01352157468689,2.21695041193238,0.908239338078756,1.29814826670089,0.06,14.0483,0.018,4.3757
"CCR","CC4",88,"9",2024-07-11,2,1,"20240725_CC4_11jul24_9r2.csv",300,300,7.55697401897789,0.0658784280838639,0.093563971052638,0.261656866647885,0.129963546234878,0.120934766548617,0.104802343838304,1.51825761159627,0.692008887080264,4.66339954536719,1.4202520274699,0.773673061294781,0.89276601673141,0.719924730920652,2.79655580779785,2.01330968743345,2.16361989290066,0.930528367778272,1.24008243971523,0.053,12.4362,0.012,2.9939
"CCR","CC4",88,"BOT",2024-07-11,2,1,"20240725_CC4_11jul24_BOTr2.csv",315,316,1.94204688300127,0.0284387943716125,0.0618580739207165,0.252151889535293,0.127867903468664,0.112281529614285,0.0887060411167196,1.46632213441692,0.680204934743166,6.47757330993946,2.17512996902791,0.550919408857491,0.697337781530837,0.483765450458612,4.07629713557646,1.9719717199953,2.24571120825926,0.878105658796549,1.44147909047609,0.047,11.0544,0.009,2.303
